*** pb_200rnd0500.dat ****
VALUE MINKNAP: 352.24
VALUE KNAP: 352.24
VALUE MINKNAP: 352.24
VALUE KNAP: 352.24
VALUE MINKNAP: 352.24
VALUE KNAP: 352.24
VALUE MINKNAP: 352.24
VALUE KNAP: 352.24
VALUE MINKNAP: 352.24
VALUE KNAP: 352.24
VALUE MINKNAP: 352.24
VALUE KNAP: 352.24
VALUE MINKNAP: 352.24
VALUE KNAP: 352.24
VALUE MINKNAP: 352.24
VALUE KNAP: 352.24
VALUE MINKNAP: 352.24
VALUE KNAP: 352.24
VALUE MINKNAP: 352.24
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
VALUE KNAP: 352.23
VALUE MINKNAP: 352.23
SI
