*** pb_1000rnd0200.dat ****
VALUE KNAP: 24.02
VALUE MINKNAP: 24.02
VALUE KNAP: 24.02
VALUE MINKNAP: 24.02
VALUE KNAP: 24.02
VALUE MINKNAP: 24.02
VALUE KNAP: 24.02
VALUE MINKNAP: 24.02
VALUE KNAP: 24.02
VALUE MINKNAP: 24.02
VALUE KNAP: 24.02
VALUE MINKNAP: 24.02
VALUE KNAP: 24.02
VALUE MINKNAP: 24.02
VALUE KNAP: 24.02
VALUE MINKNAP: 24.02
VALUE KNAP: 24.02
VALUE MINKNAP: 24.02
VALUE KNAP: 24.02
VALUE MINKNAP: 24.02
VALUE KNAP: 24.02
VALUE MINKNAP: 24.02
VALUE KNAP: 24.02
VALUE MINKNAP: 24.02
VALUE KNAP: 24.02
VALUE MINKNAP: 24.02
VALUE KNAP: 24.02
VALUE MINKNAP: 24.02
VALUE KNAP: 24.02
VALUE MINKNAP: 24.02
VALUE KNAP: 24.02
VALUE MINKNAP: 24.02
VALUE KNAP: 24.02
VALUE MINKNAP: 24.02
VALUE KNAP: 24.02
VALUE MINKNAP: 24.02
VALUE KNAP: 24.02
VALUE MINKNAP: 24.02
VALUE KNAP: 24.02
VALUE MINKNAP: 24.02
VALUE KNAP: 24.02
VALUE MINKNAP: 24.02
VALUE KNAP: 24.02
VALUE MINKNAP: 24.02
VALUE KNAP: 24.02
VALUE MINKNAP: 24.02
VALUE KNAP: 24.02
VALUE MINKNAP: 24.02
VALUE KNAP: 24.02
VALUE MINKNAP: 24.02
VALUE KNAP: 24.02
VALUE MINKNAP: 24.02
VALUE KNAP: 24.02
VALUE MINKNAP: 24.02
VALUE KNAP: 24.02
VALUE MINKNAP: 24.02
VALUE KNAP: 24.01
VALUE MINKNAP: 24.01
VALUE KNAP: 24.02
VALUE MINKNAP: 24.02
VALUE KNAP: 24.02
VALUE MINKNAP: 24.02
VALUE KNAP: 24.02
VALUE MINKNAP: 24.01
VALUE KNAP: 24.02
VALUE MINKNAP: 24.02
VALUE KNAP: 24.02
VALUE MINKNAP: 24.02
VALUE KNAP: 24.01
VALUE MINKNAP: 24.01
VALUE KNAP: 24.01
VALUE MINKNAP: 24.01
VALUE KNAP: 24.01
VALUE MINKNAP: 24.01
VALUE KNAP: 24.02
VALUE MINKNAP: 24.02
VALUE KNAP: 24.02
VALUE MINKNAP: 24.01
VALUE KNAP: 24.02
VALUE MINKNAP: 24.02
VALUE KNAP: 24.02
VALUE MINKNAP: 24.02
VALUE KNAP: 24.02
VALUE MINKNAP: 24.02
VALUE KNAP: 24.01
VALUE MINKNAP: 24.01
VALUE KNAP: 24.02
VALUE MINKNAP: 24.02
VALUE KNAP: 24.02
VALUE MINKNAP: 24.02
VALUE KNAP: 24.01
VALUE MINKNAP: 24.01
VALUE KNAP: 24.02
VALUE MINKNAP: 24.02
VALUE KNAP: 24.01
VALUE MINKNAP: 24.01
VALUE KNAP: 24.02
VALUE MINKNAP: 24.02
VALUE KNAP: 24.02
VALUE MINKNAP: 24.02
VALUE KNAP: 24.02
VALUE MINKNAP: 24.02
VALUE KNAP: 24.02
VALUE MINKNAP: 24.02
VALUE KNAP: 24.02
VALUE MINKNAP: 24.02
VALUE KNAP: 24.01
VALUE MINKNAP: 24.01
VALUE KNAP: 24.02
VALUE MINKNAP: 24.02
VALUE KNAP: 24.02
VALUE MINKNAP: 24.02
VALUE KNAP: 24.02
VALUE MINKNAP: 24.01
VALUE KNAP: 24.02
VALUE MINKNAP: 24.02
VALUE KNAP: 24.02
VALUE MINKNAP: 24.02
VALUE KNAP: 24.01
VALUE MINKNAP: 24.01
VALUE KNAP: 24.02
VALUE MINKNAP: 24.01
VALUE KNAP: 24.02
VALUE MINKNAP: 24.01
VALUE KNAP: 24.02
VALUE MINKNAP: 24.02
VALUE KNAP: 24.01
VALUE MINKNAP: 24.01
VALUE KNAP: 24.02
VALUE MINKNAP: 24.02
VALUE KNAP: 24.02
VALUE MINKNAP: 24.02
VALUE KNAP: 24.01
VALUE MINKNAP: 24.01
VALUE KNAP: 24.02
VALUE MINKNAP: 24.01
VALUE KNAP: 24.01
VALUE MINKNAP: 24.01
VALUE KNAP: 24.02
VALUE MINKNAP: 24.01
VALUE KNAP: 24.02
VALUE MINKNAP: 24.02
VALUE KNAP: 24.02
VALUE MINKNAP: 24.01
VALUE KNAP: 24.02
VALUE MINKNAP: 24.02
VALUE KNAP: 24.02
VALUE MINKNAP: 24.02
VALUE KNAP: 24.02
VALUE MINKNAP: 24.01
VALUE KNAP: 24.02
VALUE MINKNAP: 24.01
VALUE KNAP: 24.02
VALUE MINKNAP: 24.01
VALUE KNAP: 24.02
VALUE MINKNAP: 24.02
VALUE KNAP: 24.01
VALUE MINKNAP: 24.01
VALUE KNAP: 24.02
VALUE MINKNAP: 24.02
VALUE KNAP: 24.02
VALUE MINKNAP: 24.02
VALUE KNAP: 24.02
VALUE MINKNAP: 24.02
VALUE KNAP: 24.02
VALUE MINKNAP: 24.02
VALUE KNAP: 24.01
VALUE MINKNAP: 24.01
VALUE KNAP: 24.02
VALUE MINKNAP: 24.01
VALUE KNAP: 24.02
VALUE MINKNAP: 24.02
VALUE KNAP: 24.02
VALUE MINKNAP: 24.02
VALUE KNAP: 24.02
VALUE MINKNAP: 24.02
VALUE KNAP: 24.02
VALUE MINKNAP: 24.01
VALUE KNAP: 24.02
VALUE MINKNAP: 24.01
VALUE KNAP: 24.02
VALUE MINKNAP: 24.02
VALUE KNAP: 24.02
VALUE MINKNAP: 24.01
VALUE KNAP: 24.01
VALUE MINKNAP: 24.01
VALUE KNAP: 24.02
VALUE MINKNAP: 24.02
VALUE KNAP: 24.02
VALUE MINKNAP: 24.02
VALUE KNAP: 24.02
VALUE MINKNAP: 24.01
VALUE KNAP: 24.02
VALUE MINKNAP: 24.02
VALUE KNAP: 24.02
VALUE MINKNAP: 24.02
VALUE KNAP: 24.02
VALUE MINKNAP: 24.01
VALUE KNAP: 24.02
VALUE MINKNAP: 24.02
VALUE KNAP: 24.01
VALUE MINKNAP: 24.01
VALUE KNAP: 24.01
VALUE MINKNAP: 24.01
VALUE KNAP: 24.01
VALUE MINKNAP: 24.01
VALUE KNAP: 24.02
VALUE MINKNAP: 24.02
VALUE KNAP: 24.02
VALUE MINKNAP: 24.02
VALUE KNAP: 24.01
VALUE MINKNAP: 24.01
VALUE KNAP: 24.02
VALUE MINKNAP: 24.01
VALUE KNAP: 24.02
VALUE MINKNAP: 24.01
VALUE KNAP: 24.02
VALUE MINKNAP: 24.02
VALUE KNAP: 24.02
VALUE MINKNAP: 24.02
VALUE KNAP: 24.02
VALUE MINKNAP: 24.02
VALUE KNAP: 24.02
VALUE MINKNAP: 24.01
VALUE KNAP: 24.01
VALUE MINKNAP: 24.01
VALUE KNAP: 24.02
VALUE MINKNAP: 24.02
VALUE KNAP: 24.01
VALUE MINKNAP: 24.01
VALUE KNAP: 24.02
VALUE MINKNAP: 24.02
VALUE KNAP: 24.02
VALUE MINKNAP: 24.02
VALUE KNAP: 24.02
VALUE MINKNAP: 24.02
VALUE KNAP: 24.01
VALUE MINKNAP: 24.01
VALUE KNAP: 24.02
VALUE MINKNAP: 24.02
VALUE KNAP: 24.02
VALUE MINKNAP: 24.02
VALUE KNAP: 24.02
VALUE MINKNAP: 24.02
VALUE KNAP: 24.02
VALUE MINKNAP: 24.02
VALUE KNAP: 24.01
VALUE MINKNAP: 24.01
VALUE KNAP: 24.02
VALUE MINKNAP: 24.02
VALUE KNAP: 24.01
VALUE MINKNAP: 24.01
VALUE KNAP: 24.02
VALUE MINKNAP: 24.02
VALUE KNAP: 24.02
VALUE MINKNAP: 24.02
VALUE KNAP: 24.02
VALUE MINKNAP: 24.01
VALUE KNAP: 24.02
VALUE MINKNAP: 24.01
VALUE KNAP: 24.02
VALUE MINKNAP: 24.01
VALUE KNAP: 24.02
VALUE MINKNAP: 24.01
VALUE KNAP: 24.02
VALUE MINKNAP: 24.02
VALUE KNAP: 24.02
VALUE MINKNAP: 24.02
VALUE KNAP: 24.02
VALUE MINKNAP: 24.01
VALUE KNAP: 24.01
VALUE MINKNAP: 24.01
VALUE KNAP: 24.02
VALUE MINKNAP: 24.02
VALUE KNAP: 24.02
VALUE MINKNAP: 24.02
VALUE KNAP: 24.01
VALUE MINKNAP: 24.01
VALUE KNAP: 24.02
VALUE MINKNAP: 24.01
VALUE KNAP: 24.02
VALUE MINKNAP: 24.02
VALUE KNAP: 24.02
VALUE MINKNAP: 24.01
VALUE KNAP: 24.02
VALUE MINKNAP: 24.02
VALUE KNAP: 24.01
VALUE MINKNAP: 24.01
VALUE KNAP: 24.02
VALUE MINKNAP: 24.01
VALUE KNAP: 24.01
VALUE MINKNAP: 24.01
VALUE KNAP: 24.02
VALUE MINKNAP: 24.01
VALUE KNAP: 24.02
VALUE MINKNAP: 24.02
VALUE KNAP: 24.02
VALUE MINKNAP: 24.01
VALUE KNAP: 24.02
VALUE MINKNAP: 24.02
VALUE KNAP: 24.01
VALUE MINKNAP: 24.01
VALUE KNAP: 24.02
VALUE MINKNAP: 24.02
VALUE KNAP: 24.02
VALUE MINKNAP: 24.02
VALUE KNAP: 24.02
VALUE MINKNAP: 24.02
VALUE KNAP: 24.01
VALUE MINKNAP: 24.01
VALUE KNAP: 24.02
VALUE MINKNAP: 24.01
VALUE KNAP: 24.01
VALUE MINKNAP: 24.01
VALUE KNAP: 24.02
VALUE MINKNAP: 24.02
VALUE KNAP: 24.02
VALUE MINKNAP: 24.02
VALUE KNAP: 24.02
VALUE MINKNAP: 24.01
SI
