*** pb_1000rnd0700.dat ****
VALUE MINKNAP: 2398.51
VALUE KNAP: 2398.46
VALUE MINKNAP: 2398.46
VALUE KNAP: 2398.43
VALUE MINKNAP: 2398.44
VALUE KNAP: 2398.43
VALUE MINKNAP: 2398.43
VALUE KNAP: 2398.41
VALUE MINKNAP: 2398.41
VALUE KNAP: 2398.40
VALUE MINKNAP: 2398.40
VALUE KNAP: 2398.38
VALUE MINKNAP: 2398.38
VALUE KNAP: 2398.37
VALUE MINKNAP: 2398.37
VALUE KNAP: 2398.36
VALUE MINKNAP: 2398.36
VALUE KNAP: 2398.35
VALUE MINKNAP: 2398.35
VALUE KNAP: 2398.35
VALUE MINKNAP: 2398.34
VALUE KNAP: 2398.34
VALUE MINKNAP: 2398.33
VALUE KNAP: 2398.33
VALUE MINKNAP: 2398.33
VALUE KNAP: 2398.33
VALUE MINKNAP: 2398.32
VALUE KNAP: 2398.32
VALUE MINKNAP: 2398.32
VALUE KNAP: 2398.32
VALUE MINKNAP: 2398.32
VALUE KNAP: 2398.31
VALUE MINKNAP: 2398.31
VALUE KNAP: 2398.31
VALUE MINKNAP: 2398.31
VALUE KNAP: 2398.31
VALUE MINKNAP: 2398.31
VALUE KNAP: 2398.31
VALUE MINKNAP: 2398.31
VALUE KNAP: 2398.31
VALUE MINKNAP: 2398.30
VALUE KNAP: 2398.30
VALUE MINKNAP: 2398.30
VALUE KNAP: 2398.30
VALUE MINKNAP: 2398.30
VALUE KNAP: 2398.30
VALUE MINKNAP: 2398.30
VALUE KNAP: 2398.30
VALUE MINKNAP: 2398.30
VALUE KNAP: 2398.30
VALUE MINKNAP: 2398.29
VALUE KNAP: 2398.30
VALUE MINKNAP: 2398.30
VALUE KNAP: 2398.30
VALUE MINKNAP: 2398.29
VALUE KNAP: 2398.29
VALUE MINKNAP: 2398.29
VALUE KNAP: 2398.29
VALUE MINKNAP: 2398.29
VALUE KNAP: 2398.29
VALUE MINKNAP: 2398.29
VALUE KNAP: 2398.29
VALUE MINKNAP: 2398.29
VALUE KNAP: 2398.29
VALUE MINKNAP: 2398.29
VALUE KNAP: 2398.29
VALUE MINKNAP: 2398.29
VALUE KNAP: 2398.29
VALUE MINKNAP: 2398.29
VALUE KNAP: 2398.29
VALUE MINKNAP: 2398.29
VALUE KNAP: 2398.29
VALUE MINKNAP: 2398.29
VALUE KNAP: 2398.29
VALUE MINKNAP: 2398.29
VALUE KNAP: 2398.29
VALUE MINKNAP: 2398.29
VALUE KNAP: 2398.29
VALUE MINKNAP: 2398.29
VALUE KNAP: 2398.29
VALUE MINKNAP: 2398.29
VALUE KNAP: 2398.29
VALUE MINKNAP: 2398.29
VALUE KNAP: 2398.29
VALUE MINKNAP: 2398.29
VALUE KNAP: 2398.29
VALUE MINKNAP: 2398.29
VALUE KNAP: 2398.28
VALUE MINKNAP: 2398.28
VALUE KNAP: 2398.29
VALUE MINKNAP: 2398.29
VALUE KNAP: 2398.29
VALUE MINKNAP: 2398.28
VALUE KNAP: 2398.29
VALUE MINKNAP: 2398.29
VALUE KNAP: 2398.29
VALUE MINKNAP: 2398.29
VALUE KNAP: 2398.29
VALUE MINKNAP: 2398.29
VALUE KNAP: 2398.29
VALUE MINKNAP: 2398.28
VALUE KNAP: 2398.29
VALUE MINKNAP: 2398.29
VALUE KNAP: 2398.29
VALUE MINKNAP: 2398.29
VALUE KNAP: 2398.29
VALUE MINKNAP: 2398.28
VALUE KNAP: 2398.29
VALUE MINKNAP: 2398.29
VALUE KNAP: 2398.29
VALUE MINKNAP: 2398.29
VALUE KNAP: 2398.29
VALUE MINKNAP: 2398.29
VALUE KNAP: 2398.28
VALUE MINKNAP: 2398.28
VALUE KNAP: 2398.29
VALUE MINKNAP: 2398.28
VALUE KNAP: 2398.29
VALUE MINKNAP: 2398.29
VALUE KNAP: 2398.29
VALUE MINKNAP: 2398.28
VALUE KNAP: 2398.29
VALUE MINKNAP: 2398.29
VALUE KNAP: 2398.28
VALUE MINKNAP: 2398.28
VALUE KNAP: 2398.29
VALUE MINKNAP: 2398.29
VALUE KNAP: 2398.28
VALUE MINKNAP: 2398.28
VALUE KNAP: 2398.29
VALUE MINKNAP: 2398.29
VALUE KNAP: 2398.29
VALUE MINKNAP: 2398.29
VALUE KNAP: 2398.28
VALUE MINKNAP: 2398.28
VALUE KNAP: 2398.29
VALUE MINKNAP: 2398.29
VALUE KNAP: 2398.29
VALUE MINKNAP: 2398.28
VALUE KNAP: 2398.29
VALUE MINKNAP: 2398.28
VALUE KNAP: 2398.29
VALUE MINKNAP: 2398.29
VALUE KNAP: 2398.29
VALUE MINKNAP: 2398.29
VALUE KNAP: 2398.29
VALUE MINKNAP: 2398.28
VALUE KNAP: 2398.29
VALUE MINKNAP: 2398.28
VALUE KNAP: 2398.29
VALUE MINKNAP: 2398.29
VALUE KNAP: 2398.28
VALUE MINKNAP: 2398.28
VALUE KNAP: 2398.29
VALUE MINKNAP: 2398.28
VALUE KNAP: 2398.29
VALUE MINKNAP: 2398.28
VALUE KNAP: 2398.29
VALUE MINKNAP: 2398.29
VALUE KNAP: 2398.28
VALUE MINKNAP: 2398.28
VALUE KNAP: 2398.29
VALUE MINKNAP: 2398.29
VALUE KNAP: 2398.29
VALUE MINKNAP: 2398.28
VALUE KNAP: 2398.29
VALUE MINKNAP: 2398.29
VALUE KNAP: 2398.28
VALUE MINKNAP: 2398.28
VALUE KNAP: 2398.29
VALUE MINKNAP: 2398.29
VALUE KNAP: 2398.28
VALUE MINKNAP: 2398.28
VALUE KNAP: 2398.29
VALUE MINKNAP: 2398.29
VALUE KNAP: 2398.29
VALUE MINKNAP: 2398.29
VALUE KNAP: 2398.28
VALUE MINKNAP: 2398.28
VALUE KNAP: 2398.29
VALUE MINKNAP: 2398.29
VALUE KNAP: 2398.29
VALUE MINKNAP: 2398.28
VALUE KNAP: 2398.29
VALUE MINKNAP: 2398.28
VALUE KNAP: 2398.29
VALUE MINKNAP: 2398.29
VALUE KNAP: 2398.29
VALUE MINKNAP: 2398.29
VALUE KNAP: 2398.28
VALUE MINKNAP: 2398.28
VALUE KNAP: 2398.29
VALUE MINKNAP: 2398.28
VALUE KNAP: 2398.29
VALUE MINKNAP: 2398.28
VALUE KNAP: 2398.28
VALUE MINKNAP: 2398.28
VALUE KNAP: 2398.28
VALUE MINKNAP: 2398.28
VALUE KNAP: 2398.29
VALUE MINKNAP: 2398.29
VALUE KNAP: 2398.28
VALUE MINKNAP: 2398.28
VALUE KNAP: 2398.29
VALUE MINKNAP: 2398.29
VALUE KNAP: 2398.29
VALUE MINKNAP: 2398.28
VALUE KNAP: 2398.29
VALUE MINKNAP: 2398.29
VALUE KNAP: 2398.29
VALUE MINKNAP: 2398.28
VALUE KNAP: 2398.29
VALUE MINKNAP: 2398.28
VALUE KNAP: 2398.29
VALUE MINKNAP: 2398.29
VALUE KNAP: 2398.29
VALUE MINKNAP: 2398.29
VALUE KNAP: 2398.28
VALUE MINKNAP: 2398.28
VALUE KNAP: 2398.28
VALUE MINKNAP: 2398.28
VALUE KNAP: 2398.29
VALUE MINKNAP: 2398.29
VALUE KNAP: 2398.28
VALUE MINKNAP: 2398.28
VALUE KNAP: 2398.29
VALUE MINKNAP: 2398.28
VALUE KNAP: 2398.29
VALUE MINKNAP: 2398.29
VALUE KNAP: 2398.28
VALUE MINKNAP: 2398.28
VALUE KNAP: 2398.28
VALUE MINKNAP: 2398.28
VALUE KNAP: 2398.29
VALUE MINKNAP: 2398.29
VALUE KNAP: 2398.28
VALUE MINKNAP: 2398.28
VALUE KNAP: 2398.29
VALUE MINKNAP: 2398.28
VALUE KNAP: 2398.28
VALUE MINKNAP: 2398.28
VALUE KNAP: 2398.29
VALUE MINKNAP: 2398.29
VALUE KNAP: 2398.28
VALUE MINKNAP: 2398.28
VALUE KNAP: 2398.28
VALUE MINKNAP: 2398.28
VALUE KNAP: 2398.28
VALUE MINKNAP: 2398.28
VALUE KNAP: 2398.29
VALUE MINKNAP: 2398.29
VALUE KNAP: 2398.29
VALUE MINKNAP: 2398.28
VALUE KNAP: 2398.29
VALUE MINKNAP: 2398.29
VALUE KNAP: 2398.28
VALUE MINKNAP: 2398.28
VALUE KNAP: 2398.28
VALUE MINKNAP: 2398.28
VALUE KNAP: 2398.28
VALUE MINKNAP: 2398.28
VALUE KNAP: 2398.28
VALUE MINKNAP: 2398.28
VALUE KNAP: 2398.29
VALUE MINKNAP: 2398.28
VALUE KNAP: 2398.28
VALUE MINKNAP: 2398.28
VALUE KNAP: 2398.29
VALUE MINKNAP: 2398.28
VALUE KNAP: 2398.29
VALUE MINKNAP: 2398.28
VALUE KNAP: 2398.29
VALUE MINKNAP: 2398.29
VALUE KNAP: 2398.29
VALUE MINKNAP: 2398.29
VALUE KNAP: 2398.29
VALUE MINKNAP: 2398.29
VALUE KNAP: 2398.29
VALUE MINKNAP: 2398.28
VALUE KNAP: 2398.28
VALUE MINKNAP: 2398.28
VALUE KNAP: 2398.29
VALUE MINKNAP: 2398.28
VALUE KNAP: 2398.28
VALUE MINKNAP: 2398.28
VALUE KNAP: 2398.29
VALUE MINKNAP: 2398.28
VALUE KNAP: 2398.28
VALUE MINKNAP: 2398.29
VALUE KNAP: 2398.29
VALUE MINKNAP: 2398.28
VALUE KNAP: 2398.28
VALUE MINKNAP: 2398.28
VALUE KNAP: 2398.29
VALUE MINKNAP: 2398.29
VALUE KNAP: 2398.28
VALUE MINKNAP: 2398.28
VALUE KNAP: 2398.28
VALUE MINKNAP: 2398.28
VALUE KNAP: 2398.28
VALUE MINKNAP: 2398.28
VALUE KNAP: 2398.29
VALUE MINKNAP: 2398.28
VALUE KNAP: 2398.29
VALUE MINKNAP: 2398.29
VALUE KNAP: 2398.28
VALUE MINKNAP: 2398.28
VALUE KNAP: 2398.29
VALUE MINKNAP: 2398.29
VALUE KNAP: 2398.28
VALUE MINKNAP: 2398.28
VALUE KNAP: 2398.28
VALUE MINKNAP: 2398.28
VALUE KNAP: 2398.28
VALUE MINKNAP: 2398.28
VALUE KNAP: 2398.28
VALUE MINKNAP: 2398.28
VALUE KNAP: 2398.28
VALUE MINKNAP: 2398.28
VALUE KNAP: 2398.28
VALUE MINKNAP: 2398.28
VALUE KNAP: 2398.29
VALUE MINKNAP: 2398.29
VALUE KNAP: 2398.29
VALUE MINKNAP: 2398.28
VALUE KNAP: 2398.29
VALUE MINKNAP: 2398.28
SI
