*** pb_100rnd1100.dat ****
VALUE KNAP: 353.91
VALUE MINKNAP: 353.91
VALUE KNAP: 353.91
VALUE MINKNAP: 353.91
VALUE KNAP: 353.91
VALUE MINKNAP: 353.91
VALUE KNAP: 353.91
VALUE MINKNAP: 353.91
VALUE KNAP: 353.91
VALUE MINKNAP: 353.91
VALUE KNAP: 353.91
VALUE MINKNAP: 353.91
VALUE KNAP: 353.91
VALUE MINKNAP: 353.91
VALUE KNAP: 353.91
VALUE MINKNAP: 353.91
VALUE KNAP: 353.91
VALUE MINKNAP: 353.91
VALUE KNAP: 353.91
VALUE MINKNAP: 353.91
VALUE KNAP: 353.91
VALUE MINKNAP: 353.91
VALUE KNAP: 353.91
VALUE MINKNAP: 353.91
VALUE KNAP: 353.91
VALUE MINKNAP: 353.91
VALUE KNAP: 353.91
VALUE MINKNAP: 353.91
VALUE KNAP: 353.91
VALUE MINKNAP: 353.91
VALUE KNAP: 353.91
VALUE MINKNAP: 353.91
VALUE KNAP: 353.91
VALUE MINKNAP: 353.91
VALUE KNAP: 353.91
VALUE MINKNAP: 353.91
VALUE KNAP: 353.91
VALUE MINKNAP: 353.91
VALUE KNAP: 353.91
VALUE MINKNAP: 353.91
VALUE KNAP: 353.91
VALUE MINKNAP: 353.91
VALUE KNAP: 353.91
VALUE MINKNAP: 353.91
VALUE KNAP: 353.91
VALUE MINKNAP: 353.91
VALUE KNAP: 353.91
VALUE MINKNAP: 353.91
VALUE KNAP: 353.91
VALUE MINKNAP: 353.91
VALUE KNAP: 353.91
VALUE MINKNAP: 353.91
VALUE KNAP: 353.91
VALUE MINKNAP: 353.91
VALUE KNAP: 353.91
VALUE MINKNAP: 353.91
VALUE KNAP: 353.91
VALUE MINKNAP: 353.91
VALUE KNAP: 353.91
VALUE MINKNAP: 353.91
VALUE KNAP: 353.91
VALUE MINKNAP: 353.91
VALUE KNAP: 353.91
VALUE MINKNAP: 353.91
VALUE KNAP: 353.91
VALUE MINKNAP: 353.91
VALUE KNAP: 353.91
VALUE MINKNAP: 353.91
VALUE KNAP: 353.91
VALUE MINKNAP: 353.91
VALUE KNAP: 353.91
VALUE MINKNAP: 353.91
VALUE KNAP: 353.91
VALUE MINKNAP: 353.91
VALUE KNAP: 353.91
VALUE MINKNAP: 353.91
VALUE KNAP: 353.91
VALUE MINKNAP: 353.91
VALUE KNAP: 353.91
VALUE MINKNAP: 353.91
VALUE KNAP: 353.91
VALUE MINKNAP: 353.91
VALUE KNAP: 353.91
VALUE MINKNAP: 353.91
VALUE KNAP: 353.91
VALUE MINKNAP: 353.91
VALUE KNAP: 353.91
VALUE MINKNAP: 353.91
VALUE KNAP: 353.91
VALUE MINKNAP: 353.91
VALUE KNAP: 353.91
VALUE MINKNAP: 353.91
VALUE KNAP: 353.91
VALUE MINKNAP: 353.91
VALUE KNAP: 353.91
VALUE MINKNAP: 353.91
VALUE KNAP: 353.91
VALUE MINKNAP: 353.91
SI
