*** pb_200rnd1300.dat ****
VALUE MINKNAP: 683.84
VALUE KNAP: 683.84
VALUE MINKNAP: 683.83
VALUE KNAP: 683.83
VALUE MINKNAP: 683.83
VALUE KNAP: 683.83
VALUE MINKNAP: 683.83
VALUE KNAP: 683.83
VALUE MINKNAP: 683.83
VALUE KNAP: 683.83
VALUE MINKNAP: 683.83
VALUE KNAP: 683.83
VALUE MINKNAP: 683.83
VALUE KNAP: 683.83
VALUE MINKNAP: 683.83
VALUE KNAP: 683.83
VALUE MINKNAP: 683.83
VALUE KNAP: 683.83
VALUE MINKNAP: 683.83
VALUE KNAP: 683.83
VALUE MINKNAP: 683.83
VALUE KNAP: 683.83
VALUE MINKNAP: 683.83
VALUE KNAP: 683.83
VALUE MINKNAP: 683.83
VALUE KNAP: 683.83
VALUE MINKNAP: 683.83
VALUE KNAP: 683.83
VALUE MINKNAP: 683.83
VALUE KNAP: 683.83
VALUE MINKNAP: 683.83
VALUE KNAP: 683.83
VALUE MINKNAP: 683.83
VALUE KNAP: 683.83
VALUE MINKNAP: 683.83
VALUE KNAP: 683.83
VALUE MINKNAP: 683.83
VALUE KNAP: 683.83
VALUE MINKNAP: 683.83
VALUE KNAP: 683.83
VALUE MINKNAP: 683.83
VALUE KNAP: 683.82
VALUE MINKNAP: 683.82
VALUE KNAP: 683.82
VALUE MINKNAP: 683.83
VALUE KNAP: 683.83
VALUE MINKNAP: 683.83
VALUE KNAP: 683.83
VALUE MINKNAP: 683.83
VALUE KNAP: 683.82
VALUE MINKNAP: 683.82
VALUE KNAP: 683.83
VALUE MINKNAP: 683.83
VALUE KNAP: 683.83
VALUE MINKNAP: 683.82
VALUE KNAP: 683.83
VALUE MINKNAP: 683.82
VALUE KNAP: 683.82
VALUE MINKNAP: 683.82
VALUE KNAP: 683.82
VALUE MINKNAP: 683.83
VALUE KNAP: 683.82
VALUE MINKNAP: 683.82
VALUE KNAP: 683.82
VALUE MINKNAP: 683.82
VALUE KNAP: 683.82
VALUE MINKNAP: 683.83
VALUE KNAP: 683.82
VALUE MINKNAP: 683.82
VALUE KNAP: 683.82
VALUE MINKNAP: 683.83
VALUE KNAP: 683.82
VALUE MINKNAP: 683.82
VALUE KNAP: 683.83
VALUE MINKNAP: 683.83
VALUE KNAP: 683.82
VALUE MINKNAP: 683.82
VALUE KNAP: 683.83
VALUE MINKNAP: 683.83
VALUE KNAP: 683.82
VALUE MINKNAP: 683.82
VALUE KNAP: 683.83
VALUE MINKNAP: 683.83
VALUE KNAP: 683.82
VALUE MINKNAP: 683.82
VALUE KNAP: 683.82
VALUE MINKNAP: 683.83
VALUE KNAP: 683.83
VALUE MINKNAP: 683.82
VALUE KNAP: 683.82
VALUE MINKNAP: 683.82
VALUE KNAP: 683.82
VALUE MINKNAP: 683.82
VALUE KNAP: 683.82
VALUE MINKNAP: 683.83
VALUE KNAP: 683.82
VALUE MINKNAP: 683.82
VALUE KNAP: 683.82
VALUE MINKNAP: 683.83
VALUE KNAP: 683.82
VALUE MINKNAP: 683.82
VALUE KNAP: 683.82
VALUE MINKNAP: 683.83
VALUE KNAP: 683.82
VALUE MINKNAP: 683.82
VALUE KNAP: 683.82
VALUE MINKNAP: 683.82
VALUE KNAP: 683.82
VALUE MINKNAP: 683.82
VALUE KNAP: 683.82
VALUE MINKNAP: 683.82
VALUE KNAP: 683.82
VALUE MINKNAP: 683.82
VALUE KNAP: 683.82
VALUE MINKNAP: 683.82
VALUE KNAP: 683.82
VALUE MINKNAP: 683.82
VALUE KNAP: 683.82
VALUE MINKNAP: 683.82
VALUE KNAP: 683.82
VALUE MINKNAP: 683.82
VALUE KNAP: 683.82
VALUE MINKNAP: 683.82
VALUE KNAP: 683.82
VALUE MINKNAP: 683.82
VALUE KNAP: 683.82
VALUE MINKNAP: 683.82
VALUE KNAP: 683.82
VALUE MINKNAP: 683.82
VALUE KNAP: 683.82
VALUE MINKNAP: 683.82
VALUE KNAP: 683.83
VALUE MINKNAP: 683.83
VALUE KNAP: 683.82
VALUE MINKNAP: 683.82
VALUE KNAP: 683.82
VALUE MINKNAP: 683.83
VALUE KNAP: 683.82
VALUE MINKNAP: 683.82
VALUE KNAP: 683.82
VALUE MINKNAP: 683.82
VALUE KNAP: 683.82
VALUE MINKNAP: 683.82
VALUE KNAP: 683.82
VALUE MINKNAP: 683.82
VALUE KNAP: 683.82
VALUE MINKNAP: 683.82
VALUE KNAP: 683.82
VALUE MINKNAP: 683.82
VALUE KNAP: 683.82
VALUE MINKNAP: 683.82
VALUE KNAP: 683.82
VALUE MINKNAP: 683.82
VALUE KNAP: 683.82
VALUE MINKNAP: 683.82
VALUE KNAP: 683.82
VALUE MINKNAP: 683.83
VALUE KNAP: 683.82
VALUE MINKNAP: 683.82
VALUE KNAP: 683.83
VALUE MINKNAP: 683.82
VALUE KNAP: 683.83
VALUE MINKNAP: 683.83
VALUE KNAP: 683.82
VALUE MINKNAP: 683.82
VALUE KNAP: 683.82
VALUE MINKNAP: 683.82
VALUE KNAP: 683.83
VALUE MINKNAP: 683.82
VALUE KNAP: 683.82
VALUE MINKNAP: 683.82
VALUE KNAP: 683.82
VALUE MINKNAP: 683.82
VALUE KNAP: 683.82
VALUE MINKNAP: 683.82
VALUE KNAP: 683.82
VALUE MINKNAP: 683.82
VALUE KNAP: 683.82
VALUE MINKNAP: 683.82
VALUE KNAP: 683.82
VALUE MINKNAP: 683.82
VALUE KNAP: 683.82
VALUE MINKNAP: 683.82
VALUE KNAP: 683.82
VALUE MINKNAP: 683.82
VALUE KNAP: 683.82
VALUE MINKNAP: 683.82
VALUE KNAP: 683.82
VALUE MINKNAP: 683.82
VALUE KNAP: 683.82
VALUE MINKNAP: 683.82
VALUE KNAP: 683.82
VALUE MINKNAP: 683.82
VALUE KNAP: 683.82
VALUE MINKNAP: 683.82
VALUE KNAP: 683.82
VALUE MINKNAP: 683.83
VALUE KNAP: 683.82
VALUE MINKNAP: 683.82
VALUE KNAP: 683.82
VALUE MINKNAP: 683.82
VALUE KNAP: 683.82
VALUE MINKNAP: 683.82
VALUE KNAP: 683.82
VALUE MINKNAP: 683.82
VALUE KNAP: 683.82
VALUE MINKNAP: 683.82
VALUE KNAP: 683.82
VALUE MINKNAP: 683.82
VALUE KNAP: 683.82
VALUE MINKNAP: 683.82
VALUE KNAP: 683.82
VALUE MINKNAP: 683.82
VALUE KNAP: 683.82
VALUE MINKNAP: 683.82
VALUE KNAP: 683.82
VALUE MINKNAP: 683.82
VALUE KNAP: 683.82
VALUE MINKNAP: 683.82
VALUE KNAP: 683.82
VALUE MINKNAP: 683.82
VALUE KNAP: 683.82
VALUE MINKNAP: 683.82
VALUE KNAP: 683.82
VALUE MINKNAP: 683.82
VALUE KNAP: 683.82
VALUE MINKNAP: 683.82
VALUE KNAP: 683.82
VALUE MINKNAP: 683.82
VALUE KNAP: 683.82
VALUE MINKNAP: 683.82
VALUE KNAP: 683.82
VALUE MINKNAP: 683.82
VALUE KNAP: 683.82
VALUE MINKNAP: 683.82
VALUE KNAP: 683.83
VALUE MINKNAP: 683.82
VALUE KNAP: 683.82
VALUE MINKNAP: 683.82
VALUE KNAP: 683.82
VALUE MINKNAP: 683.82
VALUE KNAP: 683.82
VALUE MINKNAP: 683.82
VALUE KNAP: 683.83
VALUE MINKNAP: 683.83
VALUE KNAP: 683.82
VALUE MINKNAP: 683.82
VALUE KNAP: 683.83
VALUE MINKNAP: 683.82
VALUE KNAP: 683.82
VALUE MINKNAP: 683.82
VALUE KNAP: 683.83
VALUE MINKNAP: 683.83
VALUE KNAP: 683.82
VALUE MINKNAP: 683.82
VALUE KNAP: 683.82
VALUE MINKNAP: 683.82
VALUE KNAP: 683.82
VALUE MINKNAP: 683.82
VALUE KNAP: 683.82
VALUE MINKNAP: 683.82
VALUE KNAP: 683.82
VALUE MINKNAP: 683.82
VALUE KNAP: 683.82
VALUE MINKNAP: 683.82
VALUE KNAP: 683.82
VALUE MINKNAP: 683.82
VALUE KNAP: 683.82
VALUE MINKNAP: 683.82
VALUE KNAP: 683.82
VALUE MINKNAP: 683.82
VALUE KNAP: 683.82
VALUE MINKNAP: 683.82
VALUE KNAP: 683.82
VALUE MINKNAP: 683.82
VALUE KNAP: 683.83
VALUE MINKNAP: 683.83
VALUE KNAP: 683.82
VALUE MINKNAP: 683.82
VALUE KNAP: 683.82
VALUE MINKNAP: 683.82
VALUE KNAP: 683.82
VALUE MINKNAP: 683.82
VALUE KNAP: 683.82
VALUE MINKNAP: 683.82
VALUE KNAP: 683.82
VALUE MINKNAP: 683.83
VALUE KNAP: 683.82
VALUE MINKNAP: 683.82
VALUE KNAP: 683.82
VALUE MINKNAP: 683.82
VALUE KNAP: 683.82
VALUE MINKNAP: 683.82
VALUE KNAP: 683.82
VALUE MINKNAP: 683.82
VALUE KNAP: 683.82
VALUE MINKNAP: 683.82
VALUE KNAP: 683.82
VALUE MINKNAP: 683.82
VALUE KNAP: 683.82
VALUE MINKNAP: 683.82
VALUE KNAP: 683.83
VALUE MINKNAP: 683.83
VALUE KNAP: 683.82
VALUE MINKNAP: 683.82
VALUE KNAP: 683.82
VALUE MINKNAP: 683.82
SI
