*** pb_200rnd1100.dat ****
VALUE MINKNAP: 566.85
VALUE KNAP: 566.85
VALUE MINKNAP: 566.85
VALUE KNAP: 566.85
VALUE MINKNAP: 566.85
VALUE KNAP: 566.85
VALUE MINKNAP: 566.85
VALUE KNAP: 566.85
VALUE MINKNAP: 566.85
VALUE KNAP: 566.85
VALUE MINKNAP: 566.85
VALUE KNAP: 566.85
VALUE MINKNAP: 566.85
VALUE KNAP: 566.85
VALUE MINKNAP: 566.85
VALUE KNAP: 566.85
VALUE MINKNAP: 566.85
VALUE KNAP: 566.85
VALUE MINKNAP: 566.85
VALUE KNAP: 566.85
VALUE MINKNAP: 566.85
VALUE KNAP: 566.85
VALUE MINKNAP: 566.85
VALUE KNAP: 566.85
VALUE MINKNAP: 566.85
VALUE KNAP: 566.85
VALUE MINKNAP: 566.85
VALUE KNAP: 566.85
VALUE MINKNAP: 566.85
VALUE KNAP: 566.85
VALUE MINKNAP: 566.85
VALUE KNAP: 566.85
VALUE MINKNAP: 566.85
VALUE KNAP: 566.85
VALUE MINKNAP: 566.85
VALUE KNAP: 566.85
VALUE MINKNAP: 566.85
VALUE KNAP: 566.85
VALUE MINKNAP: 566.85
VALUE KNAP: 566.85
VALUE MINKNAP: 566.85
VALUE KNAP: 566.85
VALUE MINKNAP: 566.85
VALUE KNAP: 566.85
VALUE MINKNAP: 566.85
VALUE KNAP: 566.85
VALUE MINKNAP: 566.85
VALUE KNAP: 566.85
VALUE MINKNAP: 566.85
VALUE KNAP: 566.85
VALUE MINKNAP: 566.85
VALUE KNAP: 566.85
VALUE MINKNAP: 566.85
VALUE KNAP: 566.85
VALUE MINKNAP: 566.85
VALUE KNAP: 566.85
VALUE MINKNAP: 566.85
VALUE KNAP: 566.85
VALUE MINKNAP: 566.85
VALUE KNAP: 566.85
VALUE MINKNAP: 566.85
VALUE KNAP: 566.85
VALUE MINKNAP: 566.85
VALUE KNAP: 566.85
VALUE MINKNAP: 566.85
VALUE KNAP: 566.85
VALUE MINKNAP: 566.85
VALUE KNAP: 566.85
VALUE MINKNAP: 566.85
VALUE KNAP: 566.85
VALUE MINKNAP: 566.85
VALUE KNAP: 566.85
VALUE MINKNAP: 566.85
VALUE KNAP: 566.85
VALUE MINKNAP: 566.85
VALUE KNAP: 566.85
VALUE MINKNAP: 566.85
VALUE KNAP: 566.85
VALUE MINKNAP: 566.85
VALUE KNAP: 566.85
VALUE MINKNAP: 566.85
VALUE KNAP: 566.85
VALUE MINKNAP: 566.85
VALUE KNAP: 566.85
VALUE MINKNAP: 566.85
VALUE KNAP: 566.85
VALUE MINKNAP: 566.85
VALUE KNAP: 566.85
VALUE MINKNAP: 566.85
VALUE KNAP: 566.85
VALUE MINKNAP: 566.85
VALUE KNAP: 566.85
VALUE MINKNAP: 566.85
VALUE KNAP: 566.85
VALUE MINKNAP: 566.85
VALUE KNAP: 566.85
VALUE MINKNAP: 566.85
VALUE KNAP: 566.85
VALUE MINKNAP: 566.85
VALUE KNAP: 566.85
VALUE MINKNAP: 566.85
VALUE KNAP: 566.85
VALUE MINKNAP: 566.85
VALUE KNAP: 566.85
VALUE MINKNAP: 566.85
VALUE KNAP: 566.85
VALUE MINKNAP: 566.85
VALUE KNAP: 566.85
VALUE MINKNAP: 566.85
VALUE KNAP: 566.85
VALUE MINKNAP: 566.85
VALUE KNAP: 566.85
VALUE MINKNAP: 566.85
VALUE KNAP: 566.85
VALUE MINKNAP: 566.85
VALUE KNAP: 566.85
VALUE MINKNAP: 566.85
VALUE KNAP: 566.85
VALUE MINKNAP: 566.85
VALUE KNAP: 566.85
VALUE MINKNAP: 566.85
VALUE KNAP: 566.85
VALUE MINKNAP: 566.85
VALUE KNAP: 566.85
VALUE MINKNAP: 566.85
VALUE KNAP: 566.85
VALUE MINKNAP: 566.85
VALUE KNAP: 566.85
VALUE MINKNAP: 566.85
VALUE KNAP: 566.85
VALUE MINKNAP: 566.85
VALUE KNAP: 566.85
VALUE MINKNAP: 566.85
VALUE KNAP: 566.85
VALUE MINKNAP: 566.85
VALUE KNAP: 566.85
VALUE MINKNAP: 566.85
VALUE KNAP: 566.85
VALUE MINKNAP: 566.85
VALUE KNAP: 566.85
VALUE MINKNAP: 566.85
VALUE KNAP: 566.85
VALUE MINKNAP: 566.85
VALUE KNAP: 566.85
VALUE MINKNAP: 566.85
VALUE KNAP: 566.85
VALUE MINKNAP: 566.85
VALUE KNAP: 566.85
VALUE MINKNAP: 566.85
VALUE KNAP: 566.85
VALUE MINKNAP: 566.85
VALUE KNAP: 566.85
VALUE MINKNAP: 566.85
VALUE KNAP: 566.85
VALUE MINKNAP: 566.85
VALUE KNAP: 566.85
VALUE MINKNAP: 566.85
VALUE KNAP: 566.85
VALUE MINKNAP: 566.85
VALUE KNAP: 566.85
VALUE MINKNAP: 566.85
VALUE KNAP: 566.85
VALUE MINKNAP: 566.85
VALUE KNAP: 566.85
VALUE MINKNAP: 566.85
VALUE KNAP: 566.85
VALUE MINKNAP: 566.85
VALUE KNAP: 566.85
VALUE MINKNAP: 566.85
VALUE KNAP: 566.85
VALUE MINKNAP: 566.85
VALUE KNAP: 566.85
VALUE MINKNAP: 566.85
VALUE KNAP: 566.85
VALUE MINKNAP: 566.85
VALUE KNAP: 566.85
VALUE MINKNAP: 566.85
VALUE KNAP: 566.85
VALUE MINKNAP: 566.85
VALUE KNAP: 566.85
VALUE MINKNAP: 566.85
VALUE KNAP: 566.85
VALUE MINKNAP: 566.85
VALUE KNAP: 566.85
VALUE MINKNAP: 566.85
VALUE KNAP: 566.85
VALUE MINKNAP: 566.85
VALUE KNAP: 566.85
VALUE MINKNAP: 566.85
VALUE KNAP: 566.85
VALUE MINKNAP: 566.85
VALUE KNAP: 566.85
VALUE MINKNAP: 566.85
VALUE KNAP: 566.85
VALUE MINKNAP: 566.85
VALUE KNAP: 566.85
VALUE MINKNAP: 566.85
VALUE KNAP: 566.85
VALUE MINKNAP: 566.85
VALUE KNAP: 566.85
VALUE MINKNAP: 566.85
VALUE KNAP: 566.85
VALUE MINKNAP: 566.85
VALUE KNAP: 566.85
VALUE MINKNAP: 566.85
VALUE KNAP: 566.85
VALUE MINKNAP: 566.85
VALUE KNAP: 566.85
VALUE MINKNAP: 566.85
VALUE KNAP: 566.85
VALUE MINKNAP: 566.85
VALUE KNAP: 566.85
VALUE MINKNAP: 566.85
VALUE KNAP: 566.85
VALUE MINKNAP: 566.85
VALUE KNAP: 566.85
VALUE MINKNAP: 566.85
VALUE KNAP: 566.85
VALUE MINKNAP: 566.85
VALUE KNAP: 566.85
VALUE MINKNAP: 566.85
VALUE KNAP: 566.85
VALUE MINKNAP: 566.85
VALUE KNAP: 566.85
VALUE MINKNAP: 566.85
VALUE KNAP: 566.85
VALUE MINKNAP: 566.85
SI
