*** pb_500rnd1100.dat ****
VALUE MINKNAP: 559.69
VALUE KNAP: 559.69
VALUE MINKNAP: 559.69
VALUE KNAP: 559.69
VALUE MINKNAP: 559.69
VALUE KNAP: 559.69
VALUE MINKNAP: 559.69
VALUE KNAP: 559.69
VALUE MINKNAP: 559.69
VALUE KNAP: 559.68
VALUE MINKNAP: 559.68
VALUE KNAP: 559.69
VALUE MINKNAP: 559.69
VALUE KNAP: 559.69
VALUE MINKNAP: 559.69
VALUE KNAP: 559.69
VALUE MINKNAP: 559.69
VALUE KNAP: 559.69
VALUE MINKNAP: 559.69
VALUE KNAP: 559.68
VALUE MINKNAP: 559.68
VALUE KNAP: 559.69
VALUE MINKNAP: 559.69
VALUE KNAP: 559.69
VALUE MINKNAP: 559.69
VALUE KNAP: 559.69
VALUE MINKNAP: 559.69
VALUE KNAP: 559.69
VALUE MINKNAP: 559.69
VALUE KNAP: 559.69
VALUE MINKNAP: 559.68
VALUE KNAP: 559.69
VALUE MINKNAP: 559.69
VALUE KNAP: 559.69
VALUE MINKNAP: 559.69
VALUE KNAP: 559.69
VALUE MINKNAP: 559.69
VALUE KNAP: 559.69
VALUE MINKNAP: 559.69
VALUE KNAP: 559.69
VALUE MINKNAP: 559.69
VALUE KNAP: 559.69
VALUE MINKNAP: 559.69
VALUE KNAP: 559.69
VALUE MINKNAP: 559.69
VALUE KNAP: 559.69
VALUE MINKNAP: 559.69
VALUE KNAP: 559.69
VALUE MINKNAP: 559.69
VALUE KNAP: 559.69
VALUE MINKNAP: 559.69
VALUE KNAP: 559.68
VALUE MINKNAP: 559.68
VALUE KNAP: 559.69
VALUE MINKNAP: 559.69
VALUE KNAP: 559.68
VALUE MINKNAP: 559.69
VALUE KNAP: 559.69
VALUE MINKNAP: 559.69
VALUE KNAP: 559.69
VALUE MINKNAP: 559.69
VALUE KNAP: 559.69
VALUE MINKNAP: 559.69
VALUE KNAP: 559.69
VALUE MINKNAP: 559.68
VALUE KNAP: 559.69
VALUE MINKNAP: 559.69
VALUE KNAP: 559.69
VALUE MINKNAP: 559.68
VALUE KNAP: 559.69
VALUE MINKNAP: 559.69
VALUE KNAP: 559.69
VALUE MINKNAP: 559.69
VALUE KNAP: 559.69
VALUE MINKNAP: 559.69
VALUE KNAP: 559.69
VALUE MINKNAP: 559.69
SI
