*** pb_200rnd1800.dat ****
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.43
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.43
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.43
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.43
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.43
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.43
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.43
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.43
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
VALUE KNAP: 30.42
VALUE MINKNAP: 30.42
SI
