*** pb_500rnd1700.dat ****
VALUE KNAP: 435.13
VALUE MINKNAP: 435.13
VALUE KNAP: 435.13
VALUE MINKNAP: 435.13
VALUE KNAP: 435.13
VALUE MINKNAP: 435.13
VALUE KNAP: 435.13
VALUE MINKNAP: 435.13
VALUE KNAP: 435.13
VALUE MINKNAP: 435.13
VALUE KNAP: 435.13
VALUE MINKNAP: 435.13
VALUE KNAP: 435.13
VALUE MINKNAP: 435.13
VALUE KNAP: 435.13
VALUE MINKNAP: 435.13
VALUE KNAP: 435.13
VALUE MINKNAP: 435.13
VALUE KNAP: 435.13
VALUE MINKNAP: 435.13
VALUE KNAP: 435.13
VALUE MINKNAP: 435.13
VALUE KNAP: 435.13
VALUE MINKNAP: 435.13
VALUE KNAP: 435.13
VALUE MINKNAP: 435.13
VALUE KNAP: 435.13
VALUE MINKNAP: 435.13
VALUE KNAP: 435.13
VALUE MINKNAP: 435.13
VALUE KNAP: 435.13
VALUE MINKNAP: 435.13
VALUE KNAP: 435.13
VALUE MINKNAP: 435.13
VALUE KNAP: 435.13
VALUE MINKNAP: 435.13
VALUE KNAP: 435.13
VALUE MINKNAP: 435.13
VALUE KNAP: 435.13
VALUE MINKNAP: 435.13
VALUE KNAP: 435.13
VALUE MINKNAP: 435.13
VALUE KNAP: 435.13
VALUE MINKNAP: 435.13
VALUE KNAP: 435.13
VALUE MINKNAP: 435.13
VALUE KNAP: 435.13
VALUE MINKNAP: 435.13
VALUE KNAP: 435.13
VALUE MINKNAP: 435.13
VALUE KNAP: 435.13
VALUE MINKNAP: 435.13
VALUE KNAP: 435.13
VALUE MINKNAP: 435.13
VALUE KNAP: 435.13
VALUE MINKNAP: 435.13
VALUE KNAP: 435.13
VALUE MINKNAP: 435.13
VALUE KNAP: 435.13
VALUE MINKNAP: 435.13
VALUE KNAP: 435.13
VALUE MINKNAP: 435.13
VALUE KNAP: 435.13
VALUE MINKNAP: 435.13
VALUE KNAP: 435.13
VALUE MINKNAP: 435.13
VALUE KNAP: 435.13
VALUE MINKNAP: 435.13
VALUE KNAP: 435.13
VALUE MINKNAP: 435.13
VALUE KNAP: 435.13
VALUE MINKNAP: 435.13
VALUE KNAP: 435.13
VALUE MINKNAP: 435.13
VALUE KNAP: 435.13
VALUE MINKNAP: 435.13
VALUE KNAP: 435.13
VALUE MINKNAP: 435.13
VALUE KNAP: 435.13
VALUE MINKNAP: 435.13
VALUE KNAP: 435.13
VALUE MINKNAP: 435.13
VALUE KNAP: 435.13
VALUE MINKNAP: 435.13
VALUE KNAP: 435.13
VALUE MINKNAP: 435.13
VALUE KNAP: 435.13
VALUE MINKNAP: 435.13
VALUE KNAP: 435.13
VALUE MINKNAP: 435.13
VALUE KNAP: 435.13
VALUE MINKNAP: 435.13
VALUE KNAP: 435.13
VALUE MINKNAP: 435.13
VALUE KNAP: 435.13
VALUE MINKNAP: 435.13
VALUE KNAP: 435.13
VALUE MINKNAP: 435.13
VALUE KNAP: 435.13
VALUE MINKNAP: 435.13
VALUE KNAP: 435.13
VALUE MINKNAP: 435.13
VALUE KNAP: 435.13
VALUE MINKNAP: 435.13
VALUE KNAP: 435.13
VALUE MINKNAP: 435.13
VALUE KNAP: 435.13
VALUE MINKNAP: 435.13
VALUE KNAP: 435.13
VALUE MINKNAP: 435.13
VALUE KNAP: 435.13
VALUE MINKNAP: 435.13
VALUE KNAP: 435.13
VALUE MINKNAP: 435.13
VALUE KNAP: 435.13
VALUE MINKNAP: 435.13
VALUE KNAP: 435.13
VALUE MINKNAP: 435.13
VALUE KNAP: 435.13
VALUE MINKNAP: 435.13
VALUE KNAP: 435.13
VALUE MINKNAP: 435.13
VALUE KNAP: 435.13
VALUE MINKNAP: 435.13
VALUE KNAP: 435.13
VALUE MINKNAP: 435.13
VALUE KNAP: 435.13
VALUE MINKNAP: 435.13
VALUE KNAP: 435.13
VALUE MINKNAP: 435.13
VALUE KNAP: 435.13
VALUE MINKNAP: 435.13
VALUE KNAP: 435.13
VALUE MINKNAP: 435.13
VALUE KNAP: 435.13
VALUE MINKNAP: 435.13
VALUE KNAP: 435.13
VALUE MINKNAP: 435.13
VALUE KNAP: 435.13
VALUE MINKNAP: 435.13
VALUE KNAP: 435.13
VALUE MINKNAP: 435.13
VALUE KNAP: 435.13
VALUE MINKNAP: 435.13
VALUE KNAP: 435.13
VALUE MINKNAP: 435.13
VALUE KNAP: 435.13
VALUE MINKNAP: 435.13
VALUE KNAP: 435.13
VALUE MINKNAP: 435.13
VALUE KNAP: 435.13
VALUE MINKNAP: 435.13
VALUE KNAP: 435.13
VALUE MINKNAP: 435.13
VALUE KNAP: 435.13
VALUE MINKNAP: 435.13
VALUE KNAP: 435.13
VALUE MINKNAP: 435.13
VALUE KNAP: 435.13
VALUE MINKNAP: 435.13
VALUE KNAP: 435.13
VALUE MINKNAP: 435.13
VALUE KNAP: 435.13
VALUE MINKNAP: 435.13
VALUE KNAP: 435.13
VALUE MINKNAP: 435.13
VALUE KNAP: 435.13
VALUE MINKNAP: 435.13
VALUE KNAP: 435.13
VALUE MINKNAP: 435.13
VALUE KNAP: 435.13
VALUE MINKNAP: 435.13
VALUE KNAP: 435.13
VALUE MINKNAP: 435.13
VALUE KNAP: 435.13
VALUE MINKNAP: 435.13
VALUE KNAP: 435.13
VALUE MINKNAP: 435.13
VALUE KNAP: 435.13
VALUE MINKNAP: 435.13
VALUE KNAP: 435.13
VALUE MINKNAP: 435.13
VALUE KNAP: 435.13
VALUE MINKNAP: 435.13
VALUE KNAP: 435.13
VALUE MINKNAP: 435.13
VALUE KNAP: 435.13
VALUE MINKNAP: 435.13
VALUE KNAP: 435.13
VALUE MINKNAP: 435.13
VALUE KNAP: 435.13
VALUE MINKNAP: 435.13
VALUE KNAP: 435.13
VALUE MINKNAP: 435.13
VALUE KNAP: 435.13
VALUE MINKNAP: 435.13
VALUE KNAP: 435.13
VALUE MINKNAP: 435.13
VALUE KNAP: 435.13
VALUE MINKNAP: 435.13
VALUE KNAP: 435.13
VALUE MINKNAP: 435.13
VALUE KNAP: 435.13
VALUE MINKNAP: 435.13
VALUE KNAP: 435.13
VALUE MINKNAP: 435.13
SI
