*** pb_500rnd1300.dat ****
VALUE KNAP: 769.06
VALUE MINKNAP: 769.06
VALUE KNAP: 769.06
VALUE MINKNAP: 769.06
VALUE KNAP: 769.01
VALUE MINKNAP: 769.01
VALUE KNAP: 769.01
VALUE MINKNAP: 769.01
VALUE KNAP: 769.00
VALUE MINKNAP: 769.00
VALUE KNAP: 768.98
VALUE MINKNAP: 768.98
VALUE KNAP: 768.85
VALUE MINKNAP: 768.85
VALUE KNAP: 768.82
VALUE MINKNAP: 768.82
VALUE KNAP: 768.78
VALUE MINKNAP: 768.78
VALUE KNAP: 768.79
VALUE MINKNAP: 768.79
VALUE KNAP: 768.77
VALUE MINKNAP: 768.77
VALUE KNAP: 768.77
VALUE MINKNAP: 768.77
VALUE KNAP: 768.70
VALUE MINKNAP: 768.70
VALUE KNAP: 768.68
VALUE MINKNAP: 768.68
VALUE KNAP: 768.67
VALUE MINKNAP: 768.67
VALUE KNAP: 768.67
VALUE MINKNAP: 768.68
VALUE KNAP: 768.66
VALUE MINKNAP: 768.66
VALUE KNAP: 768.66
VALUE MINKNAP: 768.67
VALUE KNAP: 768.65
VALUE MINKNAP: 768.65
VALUE KNAP: 768.62
VALUE MINKNAP: 768.62
VALUE KNAP: 768.62
VALUE MINKNAP: 768.62
VALUE KNAP: 768.61
VALUE MINKNAP: 768.61
VALUE KNAP: 768.61
VALUE MINKNAP: 768.61
VALUE KNAP: 768.61
VALUE MINKNAP: 768.61
VALUE KNAP: 768.61
VALUE MINKNAP: 768.61
VALUE KNAP: 768.59
VALUE MINKNAP: 768.59
VALUE KNAP: 768.59
VALUE MINKNAP: 768.58
VALUE KNAP: 768.58
VALUE MINKNAP: 768.58
VALUE KNAP: 768.58
VALUE MINKNAP: 768.58
VALUE KNAP: 768.58
VALUE MINKNAP: 768.58
VALUE KNAP: 768.58
VALUE MINKNAP: 768.58
VALUE KNAP: 768.57
VALUE MINKNAP: 768.57
VALUE KNAP: 768.57
VALUE MINKNAP: 768.57
VALUE KNAP: 768.57
VALUE MINKNAP: 768.57
VALUE KNAP: 768.57
VALUE MINKNAP: 768.57
VALUE KNAP: 768.57
VALUE MINKNAP: 768.57
VALUE KNAP: 768.56
VALUE MINKNAP: 768.56
VALUE KNAP: 768.56
VALUE MINKNAP: 768.56
VALUE KNAP: 768.56
VALUE MINKNAP: 768.56
VALUE KNAP: 768.56
VALUE MINKNAP: 768.56
VALUE KNAP: 768.56
VALUE MINKNAP: 768.56
VALUE KNAP: 768.56
VALUE MINKNAP: 768.56
VALUE KNAP: 768.56
VALUE MINKNAP: 768.56
VALUE KNAP: 768.56
VALUE MINKNAP: 768.56
VALUE KNAP: 768.56
VALUE MINKNAP: 768.56
VALUE KNAP: 768.56
VALUE MINKNAP: 768.56
VALUE KNAP: 768.56
VALUE MINKNAP: 768.56
VALUE KNAP: 768.56
VALUE MINKNAP: 768.56
VALUE KNAP: 768.56
VALUE MINKNAP: 768.56
VALUE KNAP: 768.56
VALUE MINKNAP: 768.56
VALUE KNAP: 768.56
VALUE MINKNAP: 768.56
VALUE KNAP: 768.56
VALUE MINKNAP: 768.56
VALUE KNAP: 768.56
VALUE MINKNAP: 768.56
VALUE KNAP: 768.56
VALUE MINKNAP: 768.56
VALUE KNAP: 768.56
VALUE MINKNAP: 768.55
VALUE KNAP: 768.56
VALUE MINKNAP: 768.56
VALUE KNAP: 768.56
VALUE MINKNAP: 768.55
VALUE KNAP: 768.56
VALUE MINKNAP: 768.56
VALUE KNAP: 768.56
VALUE MINKNAP: 768.55
VALUE KNAP: 768.55
VALUE MINKNAP: 768.55
VALUE KNAP: 768.55
VALUE MINKNAP: 768.55
VALUE KNAP: 768.56
VALUE MINKNAP: 768.55
VALUE KNAP: 768.56
VALUE MINKNAP: 768.56
VALUE KNAP: 768.55
VALUE MINKNAP: 768.55
VALUE KNAP: 768.56
VALUE MINKNAP: 768.55
VALUE KNAP: 768.55
VALUE MINKNAP: 768.55
VALUE KNAP: 768.56
VALUE MINKNAP: 768.56
VALUE KNAP: 768.56
VALUE MINKNAP: 768.55
VALUE KNAP: 768.56
VALUE MINKNAP: 768.55
VALUE KNAP: 768.56
VALUE MINKNAP: 768.55
VALUE KNAP: 768.55
VALUE MINKNAP: 768.55
VALUE KNAP: 768.56
VALUE MINKNAP: 768.56
VALUE KNAP: 768.55
VALUE MINKNAP: 768.55
VALUE KNAP: 768.55
VALUE MINKNAP: 768.55
VALUE KNAP: 768.55
VALUE MINKNAP: 768.55
VALUE KNAP: 768.56
VALUE MINKNAP: 768.56
VALUE KNAP: 768.55
VALUE MINKNAP: 768.55
VALUE KNAP: 768.56
VALUE MINKNAP: 768.56
VALUE KNAP: 768.55
VALUE MINKNAP: 768.55
VALUE KNAP: 768.55
VALUE MINKNAP: 768.55
VALUE KNAP: 768.56
VALUE MINKNAP: 768.55
VALUE KNAP: 768.55
VALUE MINKNAP: 768.55
VALUE KNAP: 768.56
VALUE MINKNAP: 768.56
VALUE KNAP: 768.55
VALUE MINKNAP: 768.55
VALUE KNAP: 768.55
VALUE MINKNAP: 768.55
VALUE KNAP: 768.55
VALUE MINKNAP: 768.55
VALUE KNAP: 768.55
VALUE MINKNAP: 768.55
VALUE KNAP: 768.55
VALUE MINKNAP: 768.55
VALUE KNAP: 768.55
VALUE MINKNAP: 768.55
VALUE KNAP: 768.55
VALUE MINKNAP: 768.55
VALUE KNAP: 768.56
VALUE MINKNAP: 768.56
VALUE KNAP: 768.56
VALUE MINKNAP: 768.55
VALUE KNAP: 768.56
VALUE MINKNAP: 768.55
VALUE KNAP: 768.55
VALUE MINKNAP: 768.55
VALUE KNAP: 768.56
VALUE MINKNAP: 768.56
VALUE KNAP: 768.55
VALUE MINKNAP: 768.55
VALUE KNAP: 768.56
VALUE MINKNAP: 768.55
VALUE KNAP: 768.55
VALUE MINKNAP: 768.55
VALUE KNAP: 768.55
VALUE MINKNAP: 768.55
VALUE KNAP: 768.56
VALUE MINKNAP: 768.56
VALUE KNAP: 768.55
VALUE MINKNAP: 768.55
VALUE KNAP: 768.55
VALUE MINKNAP: 768.55
VALUE KNAP: 768.56
VALUE MINKNAP: 768.56
VALUE KNAP: 768.55
VALUE MINKNAP: 768.55
VALUE KNAP: 768.56
VALUE MINKNAP: 768.55
VALUE KNAP: 768.55
VALUE MINKNAP: 768.55
VALUE KNAP: 768.55
VALUE MINKNAP: 768.55
VALUE KNAP: 768.55
VALUE MINKNAP: 768.55
VALUE KNAP: 768.55
VALUE MINKNAP: 768.55
VALUE KNAP: 768.56
VALUE MINKNAP: 768.55
VALUE KNAP: 768.55
VALUE MINKNAP: 768.55
VALUE KNAP: 768.55
VALUE MINKNAP: 768.55
VALUE KNAP: 768.55
VALUE MINKNAP: 768.55
VALUE KNAP: 768.56
VALUE MINKNAP: 768.55
VALUE KNAP: 768.55
VALUE MINKNAP: 768.55
VALUE KNAP: 768.56
VALUE MINKNAP: 768.55
VALUE KNAP: 768.55
VALUE MINKNAP: 768.55
VALUE KNAP: 768.55
VALUE MINKNAP: 768.55
VALUE KNAP: 768.55
VALUE MINKNAP: 768.55
VALUE KNAP: 768.55
VALUE MINKNAP: 768.55
VALUE KNAP: 768.55
VALUE MINKNAP: 768.55
VALUE KNAP: 768.56
VALUE MINKNAP: 768.56
VALUE KNAP: 768.55
VALUE MINKNAP: 768.55
VALUE KNAP: 768.55
VALUE MINKNAP: 768.55
VALUE KNAP: 768.56
VALUE MINKNAP: 768.55
VALUE KNAP: 768.55
VALUE MINKNAP: 768.55
VALUE KNAP: 768.55
VALUE MINKNAP: 768.55
VALUE KNAP: 768.55
VALUE MINKNAP: 768.55
VALUE KNAP: 768.55
VALUE MINKNAP: 768.55
VALUE KNAP: 768.56
VALUE MINKNAP: 768.56
VALUE KNAP: 768.55
VALUE MINKNAP: 768.55
VALUE KNAP: 768.55
VALUE MINKNAP: 768.55
VALUE KNAP: 768.56
VALUE MINKNAP: 768.55
VALUE KNAP: 768.56
VALUE MINKNAP: 768.56
VALUE KNAP: 768.55
VALUE MINKNAP: 768.55
VALUE KNAP: 768.55
VALUE MINKNAP: 768.55
VALUE KNAP: 768.56
VALUE MINKNAP: 768.55
VALUE KNAP: 768.55
VALUE MINKNAP: 768.55
VALUE KNAP: 768.55
VALUE MINKNAP: 768.55
VALUE KNAP: 768.55
VALUE MINKNAP: 768.55
VALUE KNAP: 768.56
VALUE MINKNAP: 768.55
VALUE KNAP: 768.55
VALUE MINKNAP: 768.55
VALUE KNAP: 768.55
VALUE MINKNAP: 768.55
VALUE KNAP: 768.56
VALUE MINKNAP: 768.55
VALUE KNAP: 768.56
VALUE MINKNAP: 768.55
VALUE KNAP: 768.55
VALUE MINKNAP: 768.55
VALUE KNAP: 768.56
VALUE MINKNAP: 768.55
VALUE KNAP: 768.55
VALUE MINKNAP: 768.55
VALUE KNAP: 768.56
VALUE MINKNAP: 768.55
VALUE KNAP: 768.55
VALUE MINKNAP: 768.55
VALUE KNAP: 768.55
VALUE MINKNAP: 768.55
VALUE KNAP: 768.56
VALUE MINKNAP: 768.56
VALUE KNAP: 768.55
VALUE MINKNAP: 768.55
VALUE KNAP: 768.56
VALUE MINKNAP: 768.56
VALUE KNAP: 768.55
VALUE MINKNAP: 768.55
VALUE KNAP: 768.56
VALUE MINKNAP: 768.55
VALUE KNAP: 768.55
VALUE MINKNAP: 768.55
VALUE KNAP: 768.55
VALUE MINKNAP: 768.55
VALUE KNAP: 768.55
VALUE MINKNAP: 768.55
VALUE KNAP: 768.56
VALUE MINKNAP: 768.55
VALUE KNAP: 768.56
VALUE MINKNAP: 768.56
VALUE KNAP: 768.55
VALUE MINKNAP: 768.55
VALUE KNAP: 768.55
VALUE MINKNAP: 768.55
VALUE KNAP: 768.56
VALUE MINKNAP: 768.56
VALUE KNAP: 768.55
VALUE MINKNAP: 768.55
VALUE KNAP: 768.56
VALUE MINKNAP: 768.55
VALUE KNAP: 768.55
VALUE MINKNAP: 768.55
VALUE KNAP: 768.56
VALUE MINKNAP: 768.56
VALUE KNAP: 768.56
VALUE MINKNAP: 768.55
VALUE KNAP: 768.55
VALUE MINKNAP: 768.55
VALUE KNAP: 768.56
VALUE MINKNAP: 768.56
VALUE KNAP: 768.55
VALUE MINKNAP: 768.55
VALUE KNAP: 768.56
VALUE MINKNAP: 768.55
VALUE KNAP: 768.55
VALUE MINKNAP: 768.55
VALUE KNAP: 768.56
VALUE MINKNAP: 768.56
VALUE KNAP: 768.55
VALUE MINKNAP: 768.55
VALUE KNAP: 768.55
VALUE MINKNAP: 768.55
VALUE KNAP: 768.56
VALUE MINKNAP: 768.55
VALUE KNAP: 768.56
VALUE MINKNAP: 768.56
VALUE KNAP: 768.55
VALUE MINKNAP: 768.55
VALUE KNAP: 768.56
VALUE MINKNAP: 768.56
VALUE KNAP: 768.55
VALUE MINKNAP: 768.55
VALUE KNAP: 768.56
VALUE MINKNAP: 768.55
SI
