*** pb_500rnd1600.dat ****
VALUE MINKNAP: 116.34
VALUE KNAP: 116.35
VALUE MINKNAP: 116.35
VALUE KNAP: 116.35
VALUE MINKNAP: 116.35
VALUE KNAP: 116.35
VALUE MINKNAP: 116.35
VALUE KNAP: 116.35
VALUE MINKNAP: 116.34
VALUE KNAP: 116.35
VALUE MINKNAP: 116.35
VALUE KNAP: 116.34
VALUE MINKNAP: 116.34
VALUE KNAP: 116.35
VALUE MINKNAP: 116.35
VALUE KNAP: 116.35
VALUE MINKNAP: 116.35
VALUE KNAP: 116.36
VALUE MINKNAP: 116.35
VALUE KNAP: 116.35
VALUE MINKNAP: 116.35
VALUE KNAP: 116.35
VALUE MINKNAP: 116.35
VALUE KNAP: 116.35
VALUE MINKNAP: 116.35
VALUE KNAP: 116.34
VALUE MINKNAP: 116.34
VALUE KNAP: 116.35
VALUE MINKNAP: 116.35
VALUE KNAP: 116.34
VALUE MINKNAP: 116.34
VALUE KNAP: 116.35
VALUE MINKNAP: 116.34
VALUE KNAP: 116.35
VALUE MINKNAP: 116.35
VALUE KNAP: 116.34
VALUE MINKNAP: 116.34
VALUE KNAP: 116.35
VALUE MINKNAP: 116.35
VALUE KNAP: 116.35
VALUE MINKNAP: 116.35
VALUE KNAP: 116.35
VALUE MINKNAP: 116.35
VALUE KNAP: 116.35
VALUE MINKNAP: 116.35
VALUE KNAP: 116.35
VALUE MINKNAP: 116.35
VALUE KNAP: 116.35
VALUE MINKNAP: 116.35
VALUE KNAP: 116.35
VALUE MINKNAP: 116.35
VALUE KNAP: 116.35
VALUE MINKNAP: 116.34
VALUE KNAP: 116.35
VALUE MINKNAP: 116.35
VALUE KNAP: 116.35
VALUE MINKNAP: 116.35
VALUE KNAP: 116.34
VALUE MINKNAP: 116.34
VALUE KNAP: 116.35
VALUE MINKNAP: 116.34
VALUE KNAP: 116.35
VALUE MINKNAP: 116.35
VALUE KNAP: 116.34
VALUE MINKNAP: 116.34
VALUE KNAP: 116.35
VALUE MINKNAP: 116.35
VALUE KNAP: 116.34
VALUE MINKNAP: 116.34
VALUE KNAP: 116.35
VALUE MINKNAP: 116.35
VALUE KNAP: 116.35
VALUE MINKNAP: 116.34
VALUE KNAP: 116.35
VALUE MINKNAP: 116.35
VALUE KNAP: 116.34
VALUE MINKNAP: 116.34
VALUE KNAP: 116.35
VALUE MINKNAP: 116.35
VALUE KNAP: 116.34
VALUE MINKNAP: 116.34
VALUE KNAP: 116.35
VALUE MINKNAP: 116.35
VALUE KNAP: 116.35
VALUE MINKNAP: 116.35
VALUE KNAP: 116.35
VALUE MINKNAP: 116.35
VALUE KNAP: 116.35
VALUE MINKNAP: 116.35
VALUE KNAP: 116.35
VALUE MINKNAP: 116.35
VALUE KNAP: 116.35
VALUE MINKNAP: 116.35
VALUE KNAP: 116.35
VALUE MINKNAP: 116.34
VALUE KNAP: 116.35
VALUE MINKNAP: 116.35
VALUE KNAP: 116.35
VALUE MINKNAP: 116.35
VALUE KNAP: 116.35
VALUE MINKNAP: 116.35
VALUE KNAP: 116.35
VALUE MINKNAP: 116.35
VALUE KNAP: 116.35
VALUE MINKNAP: 116.35
VALUE KNAP: 116.35
VALUE MINKNAP: 116.35
VALUE KNAP: 116.35
VALUE MINKNAP: 116.34
VALUE KNAP: 116.35
VALUE MINKNAP: 116.35
VALUE KNAP: 116.34
VALUE MINKNAP: 116.34
VALUE KNAP: 116.35
VALUE MINKNAP: 116.35
VALUE KNAP: 116.35
VALUE MINKNAP: 116.35
VALUE KNAP: 116.35
VALUE MINKNAP: 116.35
VALUE KNAP: 116.35
VALUE MINKNAP: 116.35
VALUE KNAP: 116.34
VALUE MINKNAP: 116.34
VALUE KNAP: 116.35
VALUE MINKNAP: 116.35
VALUE KNAP: 116.35
VALUE MINKNAP: 116.35
VALUE KNAP: 116.36
VALUE MINKNAP: 116.36
VALUE KNAP: 116.35
VALUE MINKNAP: 116.35
VALUE KNAP: 116.35
VALUE MINKNAP: 116.35
VALUE KNAP: 116.35
VALUE MINKNAP: 116.35
VALUE KNAP: 116.35
VALUE MINKNAP: 116.35
VALUE KNAP: 116.34
VALUE MINKNAP: 116.34
VALUE KNAP: 116.36
VALUE MINKNAP: 116.35
VALUE KNAP: 116.35
VALUE MINKNAP: 116.34
VALUE KNAP: 116.35
VALUE MINKNAP: 116.35
VALUE KNAP: 116.34
VALUE MINKNAP: 116.34
VALUE KNAP: 116.35
VALUE MINKNAP: 116.35
VALUE KNAP: 116.35
VALUE MINKNAP: 116.34
VALUE KNAP: 116.35
VALUE MINKNAP: 116.35
VALUE KNAP: 116.35
VALUE MINKNAP: 116.35
VALUE KNAP: 116.35
VALUE MINKNAP: 116.35
VALUE KNAP: 116.35
VALUE MINKNAP: 116.35
VALUE KNAP: 116.35
VALUE MINKNAP: 116.35
VALUE KNAP: 116.35
VALUE MINKNAP: 116.34
VALUE KNAP: 116.35
VALUE MINKNAP: 116.35
VALUE KNAP: 116.35
VALUE MINKNAP: 116.35
VALUE KNAP: 116.35
VALUE MINKNAP: 116.34
VALUE KNAP: 116.35
VALUE MINKNAP: 116.35
VALUE KNAP: 116.35
VALUE MINKNAP: 116.34
VALUE KNAP: 116.35
VALUE MINKNAP: 116.35
VALUE KNAP: 116.35
VALUE MINKNAP: 116.35
VALUE KNAP: 116.35
VALUE MINKNAP: 116.35
VALUE KNAP: 116.35
VALUE MINKNAP: 116.35
VALUE KNAP: 116.35
VALUE MINKNAP: 116.35
VALUE KNAP: 116.35
VALUE MINKNAP: 116.35
VALUE KNAP: 116.35
VALUE MINKNAP: 116.35
VALUE KNAP: 116.34
VALUE MINKNAP: 116.34
VALUE KNAP: 116.35
VALUE MINKNAP: 116.35
VALUE KNAP: 116.35
VALUE MINKNAP: 116.35
VALUE KNAP: 116.35
VALUE MINKNAP: 116.35
VALUE KNAP: 116.35
VALUE MINKNAP: 116.35
VALUE KNAP: 116.34
VALUE MINKNAP: 116.34
VALUE KNAP: 116.35
VALUE MINKNAP: 116.35
VALUE KNAP: 116.35
VALUE MINKNAP: 116.35
VALUE KNAP: 116.35
VALUE MINKNAP: 116.34
SI
