*** pb_1000rnd0800.dat ****
VALUE KNAP: 188.55
VALUE MINKNAP: 188.55
VALUE KNAP: 188.54
VALUE MINKNAP: 188.54
VALUE KNAP: 188.54
VALUE MINKNAP: 188.54
VALUE KNAP: 188.54
VALUE MINKNAP: 188.54
VALUE KNAP: 188.52
VALUE MINKNAP: 188.52
VALUE KNAP: 188.52
VALUE MINKNAP: 188.52
VALUE KNAP: 188.52
VALUE MINKNAP: 188.52
VALUE KNAP: 188.51
VALUE MINKNAP: 188.51
VALUE KNAP: 188.51
VALUE MINKNAP: 188.51
VALUE KNAP: 188.51
VALUE MINKNAP: 188.51
VALUE KNAP: 188.51
VALUE MINKNAP: 188.51
VALUE KNAP: 188.50
VALUE MINKNAP: 188.50
VALUE KNAP: 188.50
VALUE MINKNAP: 188.50
VALUE KNAP: 188.50
VALUE MINKNAP: 188.50
VALUE KNAP: 188.50
VALUE MINKNAP: 188.50
VALUE KNAP: 188.50
VALUE MINKNAP: 188.50
VALUE KNAP: 188.50
VALUE MINKNAP: 188.50
VALUE KNAP: 188.49
VALUE MINKNAP: 188.49
VALUE KNAP: 188.49
VALUE MINKNAP: 188.49
VALUE KNAP: 188.49
VALUE MINKNAP: 188.49
VALUE KNAP: 188.49
VALUE MINKNAP: 188.49
VALUE KNAP: 188.49
VALUE MINKNAP: 188.49
VALUE KNAP: 188.49
VALUE MINKNAP: 188.49
VALUE KNAP: 188.49
VALUE MINKNAP: 188.49
VALUE KNAP: 188.49
VALUE MINKNAP: 188.49
VALUE KNAP: 188.49
VALUE MINKNAP: 188.49
VALUE KNAP: 188.49
VALUE MINKNAP: 188.49
VALUE KNAP: 188.49
VALUE MINKNAP: 188.49
VALUE KNAP: 188.49
VALUE MINKNAP: 188.49
VALUE KNAP: 188.49
VALUE MINKNAP: 188.49
VALUE KNAP: 188.48
VALUE MINKNAP: 188.48
VALUE KNAP: 188.49
VALUE MINKNAP: 188.49
VALUE KNAP: 188.49
VALUE MINKNAP: 188.49
VALUE KNAP: 188.49
VALUE MINKNAP: 188.49
VALUE KNAP: 188.48
VALUE MINKNAP: 188.48
VALUE KNAP: 188.49
VALUE MINKNAP: 188.49
VALUE KNAP: 188.48
VALUE MINKNAP: 188.48
VALUE KNAP: 188.49
VALUE MINKNAP: 188.49
VALUE KNAP: 188.48
VALUE MINKNAP: 188.48
VALUE KNAP: 188.49
VALUE MINKNAP: 188.48
VALUE KNAP: 188.49
VALUE MINKNAP: 188.48
VALUE KNAP: 188.49
VALUE MINKNAP: 188.48
VALUE KNAP: 188.49
VALUE MINKNAP: 188.48
VALUE KNAP: 188.49
VALUE MINKNAP: 188.49
VALUE KNAP: 188.48
VALUE MINKNAP: 188.48
VALUE KNAP: 188.48
VALUE MINKNAP: 188.48
VALUE KNAP: 188.48
VALUE MINKNAP: 188.48
VALUE KNAP: 188.49
VALUE MINKNAP: 188.48
VALUE KNAP: 188.48
VALUE MINKNAP: 188.48
VALUE KNAP: 188.49
VALUE MINKNAP: 188.48
VALUE KNAP: 188.49
VALUE MINKNAP: 188.48
VALUE KNAP: 188.48
VALUE MINKNAP: 188.48
VALUE KNAP: 188.49
VALUE MINKNAP: 188.48
VALUE KNAP: 188.48
VALUE MINKNAP: 188.48
VALUE KNAP: 188.48
VALUE MINKNAP: 188.48
VALUE KNAP: 188.48
VALUE MINKNAP: 188.48
VALUE KNAP: 188.49
VALUE MINKNAP: 188.49
VALUE KNAP: 188.49
VALUE MINKNAP: 188.48
VALUE KNAP: 188.49
VALUE MINKNAP: 188.48
VALUE KNAP: 188.49
VALUE MINKNAP: 188.48
VALUE KNAP: 188.48
VALUE MINKNAP: 188.48
VALUE KNAP: 188.49
VALUE MINKNAP: 188.48
VALUE KNAP: 188.48
VALUE MINKNAP: 188.48
VALUE KNAP: 188.48
VALUE MINKNAP: 188.48
VALUE KNAP: 188.48
VALUE MINKNAP: 188.48
VALUE KNAP: 188.48
VALUE MINKNAP: 188.48
VALUE KNAP: 188.49
VALUE MINKNAP: 188.48
VALUE KNAP: 188.48
VALUE MINKNAP: 188.48
VALUE KNAP: 188.49
VALUE MINKNAP: 188.49
VALUE KNAP: 188.48
VALUE MINKNAP: 188.48
VALUE KNAP: 188.48
VALUE MINKNAP: 188.48
VALUE KNAP: 188.48
VALUE MINKNAP: 188.48
VALUE KNAP: 188.48
VALUE MINKNAP: 188.48
VALUE KNAP: 188.48
VALUE MINKNAP: 188.48
VALUE KNAP: 188.49
VALUE MINKNAP: 188.48
VALUE KNAP: 188.49
VALUE MINKNAP: 188.48
VALUE KNAP: 188.48
VALUE MINKNAP: 188.48
VALUE KNAP: 188.48
VALUE MINKNAP: 188.48
VALUE KNAP: 188.49
VALUE MINKNAP: 188.48
VALUE KNAP: 188.48
VALUE MINKNAP: 188.48
VALUE KNAP: 188.48
VALUE MINKNAP: 188.48
VALUE KNAP: 188.49
VALUE MINKNAP: 188.48
VALUE KNAP: 188.48
VALUE MINKNAP: 188.48
VALUE KNAP: 188.48
VALUE MINKNAP: 188.48
VALUE KNAP: 188.48
VALUE MINKNAP: 188.48
VALUE KNAP: 188.49
VALUE MINKNAP: 188.48
VALUE KNAP: 188.48
VALUE MINKNAP: 188.48
VALUE KNAP: 188.49
VALUE MINKNAP: 188.48
VALUE KNAP: 188.49
VALUE MINKNAP: 188.49
VALUE KNAP: 188.48
VALUE MINKNAP: 188.48
VALUE KNAP: 188.48
VALUE MINKNAP: 188.48
VALUE KNAP: 188.48
VALUE MINKNAP: 188.48
VALUE KNAP: 188.48
VALUE MINKNAP: 188.48
VALUE KNAP: 188.48
VALUE MINKNAP: 188.48
VALUE KNAP: 188.48
VALUE MINKNAP: 188.48
VALUE KNAP: 188.48
VALUE MINKNAP: 188.48
VALUE KNAP: 188.48
VALUE MINKNAP: 188.48
VALUE KNAP: 188.48
VALUE MINKNAP: 188.48
VALUE KNAP: 188.49
VALUE MINKNAP: 188.48
VALUE KNAP: 188.48
VALUE MINKNAP: 188.48
VALUE KNAP: 188.48
VALUE MINKNAP: 188.48
VALUE KNAP: 188.48
VALUE MINKNAP: 188.48
VALUE KNAP: 188.48
VALUE MINKNAP: 188.48
VALUE KNAP: 188.48
VALUE MINKNAP: 188.48
VALUE KNAP: 188.49
VALUE MINKNAP: 188.48
VALUE KNAP: 188.48
VALUE MINKNAP: 188.48
VALUE KNAP: 188.48
VALUE MINKNAP: 188.49
VALUE KNAP: 188.48
VALUE MINKNAP: 188.48
VALUE KNAP: 188.48
VALUE MINKNAP: 188.48
VALUE KNAP: 188.49
VALUE MINKNAP: 188.48
VALUE KNAP: 188.48
VALUE MINKNAP: 188.48
VALUE KNAP: 188.48
VALUE MINKNAP: 188.48
VALUE KNAP: 188.49
VALUE MINKNAP: 188.48
VALUE KNAP: 188.48
VALUE MINKNAP: 188.48
VALUE KNAP: 188.48
VALUE MINKNAP: 188.48
VALUE KNAP: 188.48
VALUE MINKNAP: 188.48
VALUE KNAP: 188.48
VALUE MINKNAP: 188.48
VALUE KNAP: 188.48
VALUE MINKNAP: 188.48
VALUE KNAP: 188.49
VALUE MINKNAP: 188.48
VALUE KNAP: 188.49
VALUE MINKNAP: 188.48
VALUE KNAP: 188.49
VALUE MINKNAP: 188.48
VALUE KNAP: 188.48
VALUE MINKNAP: 188.48
VALUE KNAP: 188.48
VALUE MINKNAP: 188.48
VALUE KNAP: 188.49
VALUE MINKNAP: 188.48
VALUE KNAP: 188.48
VALUE MINKNAP: 188.48
VALUE KNAP: 188.48
VALUE MINKNAP: 188.48
VALUE KNAP: 188.48
VALUE MINKNAP: 188.48
VALUE KNAP: 188.48
VALUE MINKNAP: 188.48
VALUE KNAP: 188.49
VALUE MINKNAP: 188.48
VALUE KNAP: 188.48
VALUE MINKNAP: 188.48
VALUE KNAP: 188.48
VALUE MINKNAP: 188.48
VALUE KNAP: 188.49
VALUE MINKNAP: 188.48
VALUE KNAP: 188.48
VALUE MINKNAP: 188.48
VALUE KNAP: 188.49
VALUE MINKNAP: 188.49
VALUE KNAP: 188.48
VALUE MINKNAP: 188.48
VALUE KNAP: 188.49
VALUE MINKNAP: 188.48
VALUE KNAP: 188.49
VALUE MINKNAP: 188.48
VALUE KNAP: 188.48
VALUE MINKNAP: 188.48
VALUE KNAP: 188.48
VALUE MINKNAP: 188.48
VALUE KNAP: 188.48
VALUE MINKNAP: 188.48
VALUE KNAP: 188.48
VALUE MINKNAP: 188.48
VALUE KNAP: 188.48
VALUE MINKNAP: 188.48
VALUE KNAP: 188.48
VALUE MINKNAP: 188.48
VALUE KNAP: 188.48
VALUE MINKNAP: 188.48
VALUE KNAP: 188.48
VALUE MINKNAP: 188.48
VALUE KNAP: 188.49
VALUE MINKNAP: 188.48
VALUE KNAP: 188.48
VALUE MINKNAP: 188.48
VALUE KNAP: 188.49
VALUE MINKNAP: 188.48
VALUE KNAP: 188.48
VALUE MINKNAP: 188.48
VALUE KNAP: 188.48
VALUE MINKNAP: 188.48
VALUE KNAP: 188.48
VALUE MINKNAP: 188.48
VALUE KNAP: 188.48
VALUE MINKNAP: 188.48
VALUE KNAP: 188.48
VALUE MINKNAP: 188.48
VALUE KNAP: 188.48
VALUE MINKNAP: 188.48
VALUE KNAP: 188.49
VALUE MINKNAP: 188.48
VALUE KNAP: 188.48
VALUE MINKNAP: 188.48
VALUE KNAP: 188.48
VALUE MINKNAP: 188.48
VALUE KNAP: 188.48
VALUE MINKNAP: 188.48
VALUE KNAP: 188.48
VALUE MINKNAP: 188.48
VALUE KNAP: 188.48
VALUE MINKNAP: 188.48
VALUE KNAP: 188.48
VALUE MINKNAP: 188.48
VALUE KNAP: 188.49
VALUE MINKNAP: 188.48
VALUE KNAP: 188.48
VALUE MINKNAP: 188.48
VALUE KNAP: 188.48
VALUE MINKNAP: 188.48
VALUE KNAP: 188.48
VALUE MINKNAP: 188.48
VALUE KNAP: 188.48
VALUE MINKNAP: 188.48
VALUE KNAP: 188.48
VALUE MINKNAP: 188.48
VALUE KNAP: 188.48
VALUE MINKNAP: 188.48
VALUE KNAP: 188.49
VALUE MINKNAP: 188.48
VALUE KNAP: 188.48
VALUE MINKNAP: 188.49
VALUE KNAP: 188.49
VALUE MINKNAP: 188.48
VALUE KNAP: 188.49
VALUE MINKNAP: 188.48
VALUE KNAP: 188.48
VALUE MINKNAP: 188.48
VALUE KNAP: 188.48
VALUE MINKNAP: 188.48
VALUE KNAP: 188.48
VALUE MINKNAP: 188.48
VALUE KNAP: 188.49
VALUE MINKNAP: 188.48
VALUE KNAP: 188.48
VALUE MINKNAP: 188.48
VALUE KNAP: 188.49
VALUE MINKNAP: 188.48
VALUE KNAP: 188.48
VALUE MINKNAP: 188.48
VALUE KNAP: 188.49
VALUE MINKNAP: 188.48
VALUE KNAP: 188.48
VALUE MINKNAP: 188.48
VALUE KNAP: 188.49
VALUE MINKNAP: 188.48
VALUE KNAP: 188.48
VALUE MINKNAP: 188.48
VALUE KNAP: 188.48
VALUE MINKNAP: 188.48
VALUE KNAP: 188.48
VALUE MINKNAP: 188.48
VALUE KNAP: 188.48
VALUE MINKNAP: 188.48
VALUE KNAP: 188.48
VALUE MINKNAP: 188.48
SI
