*** pb_200rnd0100.dat ****
VALUE MINKNAP: 601.99
VALUE KNAP: 601.99
VALUE MINKNAP: 601.99
VALUE KNAP: 601.99
VALUE MINKNAP: 601.99
VALUE KNAP: 601.99
VALUE MINKNAP: 601.99
VALUE KNAP: 601.99
VALUE MINKNAP: 601.99
VALUE KNAP: 601.99
VALUE MINKNAP: 601.99
VALUE KNAP: 601.99
VALUE MINKNAP: 601.99
VALUE KNAP: 601.99
VALUE MINKNAP: 601.99
VALUE KNAP: 601.99
VALUE MINKNAP: 601.98
VALUE KNAP: 601.99
VALUE MINKNAP: 601.99
VALUE KNAP: 601.99
VALUE MINKNAP: 601.99
VALUE KNAP: 601.99
VALUE MINKNAP: 601.99
VALUE KNAP: 601.99
VALUE MINKNAP: 601.99
VALUE KNAP: 601.99
VALUE MINKNAP: 601.99
VALUE KNAP: 601.99
VALUE MINKNAP: 601.99
VALUE KNAP: 601.99
VALUE MINKNAP: 601.98
VALUE KNAP: 601.99
VALUE MINKNAP: 601.99
VALUE KNAP: 601.99
VALUE MINKNAP: 601.98
VALUE KNAP: 601.99
VALUE MINKNAP: 601.98
VALUE KNAP: 601.99
VALUE MINKNAP: 601.99
VALUE KNAP: 601.99
VALUE MINKNAP: 601.98
VALUE KNAP: 601.99
VALUE MINKNAP: 601.99
VALUE KNAP: 601.99
VALUE MINKNAP: 601.98
VALUE KNAP: 601.99
VALUE MINKNAP: 601.98
VALUE KNAP: 601.99
VALUE MINKNAP: 601.99
VALUE KNAP: 601.99
VALUE MINKNAP: 601.98
VALUE KNAP: 601.99
VALUE MINKNAP: 601.98
VALUE KNAP: 601.99
VALUE MINKNAP: 601.98
VALUE KNAP: 601.99
VALUE MINKNAP: 601.98
VALUE KNAP: 601.99
VALUE MINKNAP: 601.98
VALUE KNAP: 601.99
VALUE MINKNAP: 601.99
VALUE KNAP: 601.98
VALUE MINKNAP: 601.98
VALUE KNAP: 601.99
VALUE MINKNAP: 601.99
VALUE KNAP: 601.99
VALUE MINKNAP: 601.98
VALUE KNAP: 601.99
VALUE MINKNAP: 601.98
VALUE KNAP: 601.99
VALUE MINKNAP: 601.98
VALUE KNAP: 601.99
VALUE MINKNAP: 601.99
VALUE KNAP: 601.98
VALUE MINKNAP: 601.98
VALUE KNAP: 601.99
VALUE MINKNAP: 601.99
VALUE KNAP: 601.99
VALUE MINKNAP: 601.98
VALUE KNAP: 601.99
VALUE MINKNAP: 601.98
VALUE KNAP: 601.99
VALUE MINKNAP: 601.98
VALUE KNAP: 601.98
VALUE MINKNAP: 601.98
VALUE KNAP: 601.99
VALUE MINKNAP: 601.98
VALUE KNAP: 601.99
VALUE MINKNAP: 601.99
VALUE KNAP: 601.98
VALUE MINKNAP: 601.98
VALUE KNAP: 601.99
VALUE MINKNAP: 601.98
VALUE KNAP: 601.99
VALUE MINKNAP: 601.98
VALUE KNAP: 601.99
VALUE MINKNAP: 601.99
VALUE KNAP: 601.98
VALUE MINKNAP: 601.98
VALUE KNAP: 601.99
VALUE MINKNAP: 601.99
VALUE KNAP: 601.98
VALUE MINKNAP: 601.98
VALUE KNAP: 601.99
VALUE MINKNAP: 601.98
VALUE KNAP: 601.99
VALUE MINKNAP: 601.98
VALUE KNAP: 601.98
VALUE MINKNAP: 601.98
VALUE KNAP: 601.99
VALUE MINKNAP: 601.98
VALUE KNAP: 601.98
VALUE MINKNAP: 601.98
VALUE KNAP: 601.99
VALUE MINKNAP: 601.98
VALUE KNAP: 601.98
VALUE MINKNAP: 601.98
VALUE KNAP: 601.98
VALUE MINKNAP: 601.98
VALUE KNAP: 601.99
VALUE MINKNAP: 601.99
VALUE KNAP: 601.98
VALUE MINKNAP: 601.98
VALUE KNAP: 601.99
VALUE MINKNAP: 601.98
VALUE KNAP: 601.99
VALUE MINKNAP: 601.98
VALUE KNAP: 601.99
VALUE MINKNAP: 601.98
VALUE KNAP: 601.99
VALUE MINKNAP: 601.98
VALUE KNAP: 601.99
VALUE MINKNAP: 601.98
VALUE KNAP: 601.99
VALUE MINKNAP: 601.98
VALUE KNAP: 601.98
VALUE MINKNAP: 601.98
VALUE KNAP: 601.98
VALUE MINKNAP: 601.98
VALUE KNAP: 601.98
VALUE MINKNAP: 601.98
VALUE KNAP: 601.99
VALUE MINKNAP: 601.99
VALUE KNAP: 601.98
VALUE MINKNAP: 601.98
VALUE KNAP: 601.98
VALUE MINKNAP: 601.98
VALUE KNAP: 601.99
VALUE MINKNAP: 601.98
VALUE KNAP: 601.99
VALUE MINKNAP: 601.98
VALUE KNAP: 601.98
VALUE MINKNAP: 601.98
VALUE KNAP: 601.99
VALUE MINKNAP: 601.98
VALUE KNAP: 601.98
VALUE MINKNAP: 601.98
VALUE KNAP: 601.98
VALUE MINKNAP: 601.98
VALUE KNAP: 601.99
VALUE MINKNAP: 601.98
VALUE KNAP: 601.99
VALUE MINKNAP: 601.98
VALUE KNAP: 601.98
VALUE MINKNAP: 601.98
VALUE KNAP: 601.99
VALUE MINKNAP: 601.98
VALUE KNAP: 601.98
VALUE MINKNAP: 601.98
VALUE KNAP: 601.99
VALUE MINKNAP: 601.98
VALUE KNAP: 601.99
VALUE MINKNAP: 601.98
VALUE KNAP: 601.98
VALUE MINKNAP: 601.98
VALUE KNAP: 601.99
VALUE MINKNAP: 601.98
VALUE KNAP: 601.98
VALUE MINKNAP: 601.98
VALUE KNAP: 601.99
VALUE MINKNAP: 601.98
VALUE KNAP: 601.98
VALUE MINKNAP: 601.98
VALUE KNAP: 601.99
VALUE MINKNAP: 601.98
VALUE KNAP: 601.99
VALUE MINKNAP: 601.99
VALUE KNAP: 601.98
VALUE MINKNAP: 601.98
VALUE KNAP: 601.99
VALUE MINKNAP: 601.99
VALUE KNAP: 601.98
VALUE MINKNAP: 601.98
VALUE KNAP: 601.99
VALUE MINKNAP: 601.98
VALUE KNAP: 601.98
VALUE MINKNAP: 601.98
VALUE KNAP: 601.99
VALUE MINKNAP: 601.98
VALUE KNAP: 601.98
VALUE MINKNAP: 601.98
VALUE KNAP: 601.99
VALUE MINKNAP: 601.98
VALUE KNAP: 601.98
VALUE MINKNAP: 601.98
VALUE KNAP: 601.98
VALUE MINKNAP: 601.98
VALUE KNAP: 601.99
VALUE MINKNAP: 601.99
VALUE KNAP: 601.98
VALUE MINKNAP: 601.98
VALUE KNAP: 601.99
VALUE MINKNAP: 601.98
VALUE KNAP: 601.99
VALUE MINKNAP: 601.98
VALUE KNAP: 601.98
VALUE MINKNAP: 601.98
VALUE KNAP: 601.99
VALUE MINKNAP: 601.98
VALUE KNAP: 601.99
VALUE MINKNAP: 601.98
VALUE KNAP: 601.98
VALUE MINKNAP: 601.98
VALUE KNAP: 601.99
VALUE MINKNAP: 601.98
VALUE KNAP: 601.98
VALUE MINKNAP: 601.98
VALUE KNAP: 601.98
VALUE MINKNAP: 601.98
VALUE KNAP: 601.99
VALUE MINKNAP: 601.98
VALUE KNAP: 601.98
VALUE MINKNAP: 601.98
VALUE KNAP: 601.98
VALUE MINKNAP: 601.98
VALUE KNAP: 601.99
VALUE MINKNAP: 601.98
VALUE KNAP: 601.98
VALUE MINKNAP: 601.98
VALUE KNAP: 601.99
VALUE MINKNAP: 601.98
VALUE KNAP: 601.99
VALUE MINKNAP: 601.99
VALUE KNAP: 601.98
VALUE MINKNAP: 601.98
VALUE KNAP: 601.99
VALUE MINKNAP: 601.98
VALUE KNAP: 601.98
VALUE MINKNAP: 601.98
VALUE KNAP: 601.99
VALUE MINKNAP: 601.98
VALUE KNAP: 601.99
VALUE MINKNAP: 601.98
VALUE KNAP: 601.98
VALUE MINKNAP: 601.98
VALUE KNAP: 601.99
VALUE MINKNAP: 601.98
VALUE KNAP: 601.99
VALUE MINKNAP: 601.98
VALUE KNAP: 601.98
VALUE MINKNAP: 601.98
VALUE KNAP: 601.99
VALUE MINKNAP: 601.98
VALUE KNAP: 601.99
VALUE MINKNAP: 601.98
VALUE KNAP: 601.99
VALUE MINKNAP: 601.98
VALUE KNAP: 601.99
VALUE MINKNAP: 601.98
VALUE KNAP: 601.98
VALUE MINKNAP: 601.98
VALUE KNAP: 601.99
VALUE MINKNAP: 601.98
VALUE KNAP: 601.99
VALUE MINKNAP: 601.98
VALUE KNAP: 601.98
VALUE MINKNAP: 601.98
VALUE KNAP: 601.99
VALUE MINKNAP: 601.98
VALUE KNAP: 601.99
VALUE MINKNAP: 601.98
VALUE KNAP: 601.99
VALUE MINKNAP: 601.99
VALUE KNAP: 601.98
VALUE MINKNAP: 601.98
VALUE KNAP: 601.99
VALUE MINKNAP: 601.98
VALUE KNAP: 601.99
VALUE MINKNAP: 601.98
VALUE KNAP: 601.99
VALUE MINKNAP: 601.98
VALUE KNAP: 601.98
VALUE MINKNAP: 601.98
VALUE KNAP: 601.98
VALUE MINKNAP: 601.98
VALUE KNAP: 601.99
VALUE MINKNAP: 601.98
VALUE KNAP: 601.99
VALUE MINKNAP: 601.98
VALUE KNAP: 601.98
VALUE MINKNAP: 601.98
SI
