*** pb_500rnd0600.dat ****
VALUE KNAP: 29.68
VALUE MINKNAP: 29.68
VALUE KNAP: 29.68
VALUE MINKNAP: 29.68
VALUE KNAP: 29.68
VALUE MINKNAP: 29.68
VALUE KNAP: 29.68
VALUE MINKNAP: 29.68
VALUE KNAP: 29.68
VALUE MINKNAP: 29.68
VALUE KNAP: 29.68
VALUE MINKNAP: 29.68
VALUE KNAP: 29.68
VALUE MINKNAP: 29.68
VALUE KNAP: 29.68
VALUE MINKNAP: 29.68
VALUE KNAP: 29.68
VALUE MINKNAP: 29.68
VALUE KNAP: 29.68
VALUE MINKNAP: 29.68
VALUE KNAP: 29.68
VALUE MINKNAP: 29.68
VALUE KNAP: 29.68
VALUE MINKNAP: 29.68
VALUE KNAP: 29.68
VALUE MINKNAP: 29.68
VALUE KNAP: 29.68
VALUE MINKNAP: 29.68
VALUE KNAP: 29.68
VALUE MINKNAP: 29.68
VALUE KNAP: 29.68
VALUE MINKNAP: 29.68
VALUE KNAP: 29.68
VALUE MINKNAP: 29.68
VALUE KNAP: 29.68
VALUE MINKNAP: 29.68
VALUE KNAP: 29.68
VALUE MINKNAP: 29.68
VALUE KNAP: 29.68
VALUE MINKNAP: 29.68
VALUE KNAP: 29.68
VALUE MINKNAP: 29.68
VALUE KNAP: 29.68
VALUE MINKNAP: 29.68
VALUE KNAP: 29.68
VALUE MINKNAP: 29.68
VALUE KNAP: 29.68
VALUE MINKNAP: 29.68
VALUE KNAP: 29.68
VALUE MINKNAP: 29.68
VALUE KNAP: 29.68
VALUE MINKNAP: 29.68
VALUE KNAP: 29.68
VALUE MINKNAP: 29.68
VALUE KNAP: 29.68
VALUE MINKNAP: 29.68
VALUE KNAP: 29.68
VALUE MINKNAP: 29.68
VALUE KNAP: 29.68
VALUE MINKNAP: 29.68
VALUE KNAP: 29.68
VALUE MINKNAP: 29.68
VALUE KNAP: 29.68
VALUE MINKNAP: 29.68
VALUE KNAP: 29.68
VALUE MINKNAP: 29.68
VALUE KNAP: 29.68
VALUE MINKNAP: 29.68
VALUE KNAP: 29.68
VALUE MINKNAP: 29.68
VALUE KNAP: 29.68
VALUE MINKNAP: 29.68
VALUE KNAP: 29.68
VALUE MINKNAP: 29.68
VALUE KNAP: 29.68
VALUE MINKNAP: 29.68
VALUE KNAP: 29.68
VALUE MINKNAP: 29.68
VALUE KNAP: 29.68
VALUE MINKNAP: 29.68
VALUE KNAP: 29.68
VALUE MINKNAP: 29.68
VALUE KNAP: 29.68
VALUE MINKNAP: 29.68
VALUE KNAP: 29.68
VALUE MINKNAP: 29.68
VALUE KNAP: 29.68
VALUE MINKNAP: 29.68
VALUE KNAP: 29.68
VALUE MINKNAP: 29.68
VALUE KNAP: 29.68
VALUE MINKNAP: 29.68
VALUE KNAP: 29.68
VALUE MINKNAP: 29.68
VALUE KNAP: 29.68
VALUE MINKNAP: 29.68
VALUE KNAP: 29.68
VALUE MINKNAP: 29.68
VALUE KNAP: 29.68
VALUE MINKNAP: 29.68
VALUE KNAP: 29.68
VALUE MINKNAP: 29.68
VALUE KNAP: 29.68
VALUE MINKNAP: 29.68
VALUE KNAP: 29.68
VALUE MINKNAP: 29.68
VALUE KNAP: 29.68
VALUE MINKNAP: 29.68
VALUE KNAP: 29.68
VALUE MINKNAP: 29.68
VALUE KNAP: 29.68
VALUE MINKNAP: 29.68
VALUE KNAP: 29.68
VALUE MINKNAP: 29.68
VALUE KNAP: 29.68
VALUE MINKNAP: 29.68
VALUE KNAP: 29.68
VALUE MINKNAP: 29.68
VALUE KNAP: 29.68
VALUE MINKNAP: 29.68
VALUE KNAP: 29.68
VALUE MINKNAP: 29.68
VALUE KNAP: 29.68
VALUE MINKNAP: 29.68
VALUE KNAP: 29.68
VALUE MINKNAP: 29.68
VALUE KNAP: 29.68
VALUE MINKNAP: 29.68
VALUE KNAP: 29.68
VALUE MINKNAP: 29.68
VALUE KNAP: 29.68
VALUE MINKNAP: 29.68
VALUE KNAP: 29.68
VALUE MINKNAP: 29.68
VALUE KNAP: 29.68
VALUE MINKNAP: 29.68
VALUE KNAP: 29.68
VALUE MINKNAP: 29.68
VALUE KNAP: 29.68
VALUE MINKNAP: 29.68
VALUE KNAP: 29.68
VALUE MINKNAP: 29.68
VALUE KNAP: 29.68
VALUE MINKNAP: 29.68
VALUE KNAP: 29.68
VALUE MINKNAP: 29.68
VALUE KNAP: 29.68
VALUE MINKNAP: 29.68
VALUE KNAP: 29.68
VALUE MINKNAP: 29.68
VALUE KNAP: 29.68
VALUE MINKNAP: 29.68
VALUE KNAP: 29.68
VALUE MINKNAP: 29.68
VALUE KNAP: 29.68
VALUE MINKNAP: 29.68
VALUE KNAP: 29.68
VALUE MINKNAP: 29.68
VALUE KNAP: 29.68
VALUE MINKNAP: 29.68
VALUE KNAP: 29.68
VALUE MINKNAP: 29.68
VALUE KNAP: 29.68
VALUE MINKNAP: 29.68
VALUE KNAP: 29.68
VALUE MINKNAP: 29.68
VALUE KNAP: 29.68
VALUE MINKNAP: 29.68
VALUE KNAP: 29.68
VALUE MINKNAP: 29.68
VALUE KNAP: 29.68
VALUE MINKNAP: 29.68
VALUE KNAP: 29.68
VALUE MINKNAP: 29.68
VALUE KNAP: 29.68
VALUE MINKNAP: 29.68
VALUE KNAP: 29.68
VALUE MINKNAP: 29.68
VALUE KNAP: 29.68
VALUE MINKNAP: 29.68
VALUE KNAP: 29.68
VALUE MINKNAP: 29.68
VALUE KNAP: 29.68
VALUE MINKNAP: 29.68
VALUE KNAP: 29.68
VALUE MINKNAP: 29.68
VALUE KNAP: 29.68
VALUE MINKNAP: 29.68
VALUE KNAP: 29.68
VALUE MINKNAP: 29.68
VALUE KNAP: 29.68
VALUE MINKNAP: 29.68
VALUE KNAP: 29.68
VALUE MINKNAP: 29.68
VALUE KNAP: 29.68
VALUE MINKNAP: 29.68
VALUE KNAP: 29.68
VALUE MINKNAP: 29.68
VALUE KNAP: 29.68
VALUE MINKNAP: 29.68
VALUE KNAP: 29.68
VALUE MINKNAP: 29.68
VALUE KNAP: 29.68
VALUE MINKNAP: 29.68
VALUE KNAP: 29.68
VALUE MINKNAP: 29.68
VALUE KNAP: 29.68
VALUE MINKNAP: 29.68
SI
