*** pb_1000rnd0500.dat ****
VALUE MINKNAP: 450.46
VALUE KNAP: 450.46
VALUE MINKNAP: 450.46
VALUE KNAP: 450.46
VALUE MINKNAP: 450.46
VALUE KNAP: 450.46
VALUE MINKNAP: 450.46
VALUE KNAP: 450.46
VALUE MINKNAP: 450.46
VALUE KNAP: 450.46
VALUE MINKNAP: 450.46
VALUE KNAP: 450.46
VALUE MINKNAP: 450.46
VALUE KNAP: 450.46
VALUE MINKNAP: 450.46
VALUE KNAP: 450.46
VALUE MINKNAP: 450.46
VALUE KNAP: 450.46
VALUE MINKNAP: 450.46
VALUE KNAP: 450.46
VALUE MINKNAP: 450.46
VALUE KNAP: 450.46
VALUE MINKNAP: 450.46
VALUE KNAP: 450.46
VALUE MINKNAP: 450.46
VALUE KNAP: 450.46
VALUE MINKNAP: 450.46
VALUE KNAP: 450.46
VALUE MINKNAP: 450.46
VALUE KNAP: 450.46
VALUE MINKNAP: 450.46
VALUE KNAP: 450.46
VALUE MINKNAP: 450.46
VALUE KNAP: 450.46
VALUE MINKNAP: 450.46
VALUE KNAP: 450.46
VALUE MINKNAP: 450.46
VALUE KNAP: 450.46
VALUE MINKNAP: 450.46
VALUE KNAP: 450.46
VALUE MINKNAP: 450.46
VALUE KNAP: 450.46
VALUE MINKNAP: 450.46
VALUE KNAP: 450.46
VALUE MINKNAP: 450.46
VALUE KNAP: 450.46
VALUE MINKNAP: 450.46
VALUE KNAP: 450.46
VALUE MINKNAP: 450.46
VALUE KNAP: 450.47
VALUE MINKNAP: 450.46
VALUE KNAP: 450.46
VALUE MINKNAP: 450.46
VALUE KNAP: 450.46
VALUE MINKNAP: 450.46
VALUE KNAP: 450.46
VALUE MINKNAP: 450.46
VALUE KNAP: 450.46
VALUE MINKNAP: 450.46
VALUE KNAP: 450.46
VALUE MINKNAP: 450.46
VALUE KNAP: 450.46
VALUE MINKNAP: 450.46
VALUE KNAP: 450.46
VALUE MINKNAP: 450.46
VALUE KNAP: 450.46
VALUE MINKNAP: 450.46
VALUE KNAP: 450.46
VALUE MINKNAP: 450.46
VALUE KNAP: 450.46
VALUE MINKNAP: 450.46
VALUE KNAP: 450.46
VALUE MINKNAP: 450.46
VALUE KNAP: 450.46
VALUE MINKNAP: 450.46
VALUE KNAP: 450.46
VALUE MINKNAP: 450.46
VALUE KNAP: 450.46
VALUE MINKNAP: 450.46
VALUE KNAP: 450.46
VALUE MINKNAP: 450.46
VALUE KNAP: 450.46
VALUE MINKNAP: 450.46
VALUE KNAP: 450.46
VALUE MINKNAP: 450.46
VALUE KNAP: 450.47
VALUE MINKNAP: 450.46
VALUE KNAP: 450.46
VALUE MINKNAP: 450.46
VALUE KNAP: 450.46
VALUE MINKNAP: 450.46
VALUE KNAP: 450.46
VALUE MINKNAP: 450.46
VALUE KNAP: 450.46
VALUE MINKNAP: 450.46
VALUE KNAP: 450.46
VALUE MINKNAP: 450.46
VALUE KNAP: 450.46
VALUE MINKNAP: 450.46
VALUE KNAP: 450.46
VALUE MINKNAP: 450.46
VALUE KNAP: 450.46
VALUE MINKNAP: 450.46
VALUE KNAP: 450.46
VALUE MINKNAP: 450.46
VALUE KNAP: 450.46
VALUE MINKNAP: 450.46
VALUE KNAP: 450.46
VALUE MINKNAP: 450.46
VALUE KNAP: 450.46
VALUE MINKNAP: 450.46
VALUE KNAP: 450.46
VALUE MINKNAP: 450.46
VALUE KNAP: 450.46
VALUE MINKNAP: 450.46
VALUE KNAP: 450.46
VALUE MINKNAP: 450.46
VALUE KNAP: 450.46
VALUE MINKNAP: 450.46
VALUE KNAP: 450.46
VALUE MINKNAP: 450.46
VALUE KNAP: 450.46
VALUE MINKNAP: 450.46
VALUE KNAP: 450.46
VALUE MINKNAP: 450.46
VALUE KNAP: 450.46
VALUE MINKNAP: 450.46
VALUE KNAP: 450.46
VALUE MINKNAP: 450.46
VALUE KNAP: 450.46
VALUE MINKNAP: 450.46
VALUE KNAP: 450.46
VALUE MINKNAP: 450.46
VALUE KNAP: 450.46
VALUE MINKNAP: 450.46
VALUE KNAP: 450.46
VALUE MINKNAP: 450.46
VALUE KNAP: 450.46
VALUE MINKNAP: 450.46
VALUE KNAP: 450.46
VALUE MINKNAP: 450.46
VALUE KNAP: 450.46
VALUE MINKNAP: 450.46
VALUE KNAP: 450.46
VALUE MINKNAP: 450.46
VALUE KNAP: 450.46
VALUE MINKNAP: 450.46
VALUE KNAP: 450.46
VALUE MINKNAP: 450.46
VALUE KNAP: 450.46
VALUE MINKNAP: 450.46
VALUE KNAP: 450.46
VALUE MINKNAP: 450.46
VALUE KNAP: 450.46
VALUE MINKNAP: 450.46
VALUE KNAP: 450.46
VALUE MINKNAP: 450.46
VALUE KNAP: 450.46
VALUE MINKNAP: 450.46
VALUE KNAP: 450.46
VALUE MINKNAP: 450.46
VALUE KNAP: 450.46
VALUE MINKNAP: 450.46
VALUE KNAP: 450.46
VALUE MINKNAP: 450.46
VALUE KNAP: 450.46
VALUE MINKNAP: 450.46
VALUE KNAP: 450.46
VALUE MINKNAP: 450.46
VALUE KNAP: 450.46
VALUE MINKNAP: 450.46
VALUE KNAP: 450.46
VALUE MINKNAP: 450.46
VALUE KNAP: 450.46
VALUE MINKNAP: 450.46
VALUE KNAP: 450.46
VALUE MINKNAP: 450.46
VALUE KNAP: 450.46
VALUE MINKNAP: 450.46
VALUE KNAP: 450.46
VALUE MINKNAP: 450.46
VALUE KNAP: 450.46
VALUE MINKNAP: 450.46
VALUE KNAP: 450.46
VALUE MINKNAP: 450.46
VALUE KNAP: 450.46
VALUE MINKNAP: 450.46
VALUE KNAP: 450.46
VALUE MINKNAP: 450.46
VALUE KNAP: 450.46
VALUE MINKNAP: 450.46
VALUE KNAP: 450.46
VALUE MINKNAP: 450.46
VALUE KNAP: 450.46
VALUE MINKNAP: 450.46
VALUE KNAP: 450.46
VALUE MINKNAP: 450.46
VALUE KNAP: 450.46
VALUE MINKNAP: 450.46
VALUE KNAP: 450.46
VALUE MINKNAP: 450.46
VALUE KNAP: 450.46
VALUE MINKNAP: 450.46
VALUE KNAP: 450.46
VALUE MINKNAP: 450.46
VALUE KNAP: 450.46
VALUE MINKNAP: 450.46
VALUE KNAP: 450.46
VALUE MINKNAP: 450.46
VALUE KNAP: 450.46
VALUE MINKNAP: 450.46
VALUE KNAP: 450.46
VALUE MINKNAP: 450.46
VALUE KNAP: 450.46
VALUE MINKNAP: 450.46
SI
