*** pb_500rnd0700.dat ****
VALUE MINKNAP: 1206.67
VALUE KNAP: 1206.67
VALUE MINKNAP: 1206.67
VALUE KNAP: 1206.67
VALUE MINKNAP: 1206.67
VALUE KNAP: 1206.67
VALUE MINKNAP: 1206.67
VALUE KNAP: 1206.67
VALUE MINKNAP: 1206.67
VALUE KNAP: 1206.67
VALUE MINKNAP: 1206.67
VALUE KNAP: 1206.67
VALUE MINKNAP: 1206.67
VALUE KNAP: 1206.67
VALUE MINKNAP: 1206.67
VALUE KNAP: 1206.67
VALUE MINKNAP: 1206.67
VALUE KNAP: 1206.67
VALUE MINKNAP: 1206.67
VALUE KNAP: 1206.67
VALUE MINKNAP: 1206.67
VALUE KNAP: 1206.67
VALUE MINKNAP: 1206.67
VALUE KNAP: 1206.67
VALUE MINKNAP: 1206.67
VALUE KNAP: 1206.67
VALUE MINKNAP: 1206.67
VALUE KNAP: 1206.67
VALUE MINKNAP: 1206.67
VALUE KNAP: 1206.67
VALUE MINKNAP: 1206.67
VALUE KNAP: 1206.67
VALUE MINKNAP: 1206.67
VALUE KNAP: 1206.67
VALUE MINKNAP: 1206.67
VALUE KNAP: 1206.67
VALUE MINKNAP: 1206.67
VALUE KNAP: 1206.66
VALUE MINKNAP: 1206.66
VALUE KNAP: 1206.67
VALUE MINKNAP: 1206.67
VALUE KNAP: 1206.67
VALUE MINKNAP: 1206.67
VALUE KNAP: 1206.67
VALUE MINKNAP: 1206.67
VALUE KNAP: 1206.67
VALUE MINKNAP: 1206.67
VALUE KNAP: 1206.67
VALUE MINKNAP: 1206.67
VALUE KNAP: 1206.67
VALUE MINKNAP: 1206.67
VALUE KNAP: 1206.67
VALUE MINKNAP: 1206.67
VALUE KNAP: 1206.67
VALUE MINKNAP: 1206.67
VALUE KNAP: 1206.67
VALUE MINKNAP: 1206.67
VALUE KNAP: 1206.67
VALUE MINKNAP: 1206.66
VALUE KNAP: 1206.67
VALUE MINKNAP: 1206.67
VALUE KNAP: 1206.67
VALUE MINKNAP: 1206.67
VALUE KNAP: 1206.67
VALUE MINKNAP: 1206.67
VALUE KNAP: 1206.67
VALUE MINKNAP: 1206.67
VALUE KNAP: 1206.67
VALUE MINKNAP: 1206.67
VALUE KNAP: 1206.67
VALUE MINKNAP: 1206.67
VALUE KNAP: 1206.67
VALUE MINKNAP: 1206.67
VALUE KNAP: 1206.67
VALUE MINKNAP: 1206.67
VALUE KNAP: 1206.67
VALUE MINKNAP: 1206.67
VALUE KNAP: 1206.67
VALUE MINKNAP: 1206.67
VALUE KNAP: 1206.67
VALUE MINKNAP: 1206.67
VALUE KNAP: 1206.66
VALUE MINKNAP: 1206.66
VALUE KNAP: 1206.67
VALUE MINKNAP: 1206.67
VALUE KNAP: 1206.67
VALUE MINKNAP: 1206.67
VALUE KNAP: 1206.67
VALUE MINKNAP: 1206.67
VALUE KNAP: 1206.67
VALUE MINKNAP: 1206.67
VALUE KNAP: 1206.67
VALUE MINKNAP: 1206.67
VALUE KNAP: 1206.67
VALUE MINKNAP: 1206.66
VALUE KNAP: 1206.67
VALUE MINKNAP: 1206.67
VALUE KNAP: 1206.67
VALUE MINKNAP: 1206.66
VALUE KNAP: 1206.67
VALUE MINKNAP: 1206.67
VALUE KNAP: 1206.67
VALUE MINKNAP: 1206.67
VALUE KNAP: 1206.67
VALUE MINKNAP: 1206.67
VALUE KNAP: 1206.67
VALUE MINKNAP: 1206.67
VALUE KNAP: 1206.67
VALUE MINKNAP: 1206.67
VALUE KNAP: 1206.67
VALUE MINKNAP: 1206.67
VALUE KNAP: 1206.67
VALUE MINKNAP: 1206.67
VALUE KNAP: 1206.67
VALUE MINKNAP: 1206.67
VALUE KNAP: 1206.67
VALUE MINKNAP: 1206.67
VALUE KNAP: 1206.67
VALUE MINKNAP: 1206.67
VALUE KNAP: 1206.67
VALUE MINKNAP: 1206.67
VALUE KNAP: 1206.67
VALUE MINKNAP: 1206.67
VALUE KNAP: 1206.67
VALUE MINKNAP: 1206.67
VALUE KNAP: 1206.67
VALUE MINKNAP: 1206.66
VALUE KNAP: 1206.67
VALUE MINKNAP: 1206.67
VALUE KNAP: 1206.67
VALUE MINKNAP: 1206.67
VALUE KNAP: 1206.67
VALUE MINKNAP: 1206.67
VALUE KNAP: 1206.67
VALUE MINKNAP: 1206.67
VALUE KNAP: 1206.67
VALUE MINKNAP: 1206.67
VALUE KNAP: 1206.67
VALUE MINKNAP: 1206.67
VALUE KNAP: 1206.66
VALUE MINKNAP: 1206.66
VALUE KNAP: 1206.67
VALUE MINKNAP: 1206.67
VALUE KNAP: 1206.67
VALUE MINKNAP: 1206.67
VALUE KNAP: 1206.67
VALUE MINKNAP: 1206.67
VALUE KNAP: 1206.67
VALUE MINKNAP: 1206.67
VALUE KNAP: 1206.67
VALUE MINKNAP: 1206.67
VALUE KNAP: 1206.67
VALUE MINKNAP: 1206.67
VALUE KNAP: 1206.67
VALUE MINKNAP: 1206.67
VALUE KNAP: 1206.67
VALUE MINKNAP: 1206.67
VALUE KNAP: 1206.67
VALUE MINKNAP: 1206.67
VALUE KNAP: 1206.67
VALUE MINKNAP: 1206.67
VALUE KNAP: 1206.67
VALUE MINKNAP: 1206.66
VALUE KNAP: 1206.67
VALUE MINKNAP: 1206.67
VALUE KNAP: 1206.67
VALUE MINKNAP: 1206.67
VALUE KNAP: 1206.67
VALUE MINKNAP: 1206.66
VALUE KNAP: 1206.67
VALUE MINKNAP: 1206.67
VALUE KNAP: 1206.67
VALUE MINKNAP: 1206.67
VALUE KNAP: 1206.67
VALUE MINKNAP: 1206.67
VALUE KNAP: 1206.66
VALUE MINKNAP: 1206.67
VALUE KNAP: 1206.67
VALUE MINKNAP: 1206.66
VALUE KNAP: 1206.67
VALUE MINKNAP: 1206.67
VALUE KNAP: 1206.67
VALUE MINKNAP: 1206.67
VALUE KNAP: 1206.67
VALUE MINKNAP: 1206.67
VALUE KNAP: 1206.67
VALUE MINKNAP: 1206.67
VALUE KNAP: 1206.67
VALUE MINKNAP: 1206.67
VALUE KNAP: 1206.67
VALUE MINKNAP: 1206.67
VALUE KNAP: 1206.67
VALUE MINKNAP: 1206.67
VALUE KNAP: 1206.67
VALUE MINKNAP: 1206.67
VALUE KNAP: 1206.67
VALUE MINKNAP: 1206.67
VALUE KNAP: 1206.67
VALUE MINKNAP: 1206.66
VALUE KNAP: 1206.66
VALUE MINKNAP: 1206.66
VALUE KNAP: 1206.67
VALUE MINKNAP: 1206.67
VALUE KNAP: 1206.67
VALUE MINKNAP: 1206.67
VALUE KNAP: 1206.67
VALUE MINKNAP: 1206.67
VALUE KNAP: 1206.67
VALUE MINKNAP: 1206.67
VALUE KNAP: 1206.67
VALUE MINKNAP: 1206.67
VALUE KNAP: 1206.67
VALUE MINKNAP: 1206.67
VALUE KNAP: 1206.67
VALUE MINKNAP: 1206.67
VALUE KNAP: 1206.67
VALUE MINKNAP: 1206.67
VALUE KNAP: 1206.67
VALUE MINKNAP: 1206.66
VALUE KNAP: 1206.67
VALUE MINKNAP: 1206.67
VALUE KNAP: 1206.67
VALUE MINKNAP: 1206.67
VALUE KNAP: 1206.67
VALUE MINKNAP: 1206.67
VALUE KNAP: 1206.67
VALUE MINKNAP: 1206.67
VALUE KNAP: 1206.67
VALUE MINKNAP: 1206.67
VALUE KNAP: 1206.67
VALUE MINKNAP: 1206.67
VALUE KNAP: 1206.67
VALUE MINKNAP: 1206.67
VALUE KNAP: 1206.67
VALUE MINKNAP: 1206.67
VALUE KNAP: 1206.67
VALUE MINKNAP: 1206.67
VALUE KNAP: 1206.67
VALUE MINKNAP: 1206.67
SI
