*** pb_200rnd0200.dat ****
VALUE KNAP: 51.83
VALUE MINKNAP: 51.83
VALUE KNAP: 51.83
VALUE MINKNAP: 51.83
VALUE KNAP: 51.83
VALUE MINKNAP: 51.82
VALUE KNAP: 51.83
VALUE MINKNAP: 51.83
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.83
VALUE MINKNAP: 51.83
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.83
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.83
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.83
VALUE MINKNAP: 51.83
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.81
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.81
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.81
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.81
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.81
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.81
VALUE MINKNAP: 51.81
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.81
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.81
VALUE MINKNAP: 51.81
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.83
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.81
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.81
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.81
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
VALUE KNAP: 51.82
VALUE MINKNAP: 51.82
SI
