*** pb_200rnd1500.dat ****
VALUE MINKNAP: 1026.68
VALUE KNAP: 1026.36
VALUE MINKNAP: 1026.36
VALUE KNAP: 1026.63
VALUE MINKNAP: 1026.63
VALUE KNAP: 1026.33
VALUE MINKNAP: 1026.33
VALUE KNAP: 1026.57
VALUE MINKNAP: 1026.58
VALUE KNAP: 1026.38
VALUE MINKNAP: 1026.38
VALUE KNAP: 1026.51
VALUE MINKNAP: 1026.51
VALUE KNAP: 1026.36
VALUE MINKNAP: 1026.36
VALUE KNAP: 1025.67
VALUE MINKNAP: 1025.67
VALUE KNAP: 1025.93
VALUE MINKNAP: 1025.93
VALUE KNAP: 1025.63
VALUE MINKNAP: 1025.63
VALUE KNAP: 1025.89
VALUE MINKNAP: 1025.89
VALUE KNAP: 1025.63
VALUE MINKNAP: 1025.63
VALUE KNAP: 1025.88
VALUE MINKNAP: 1025.88
VALUE KNAP: 1025.61
VALUE MINKNAP: 1025.61
VALUE KNAP: 1025.90
VALUE MINKNAP: 1025.90
VALUE KNAP: 1025.62
VALUE MINKNAP: 1025.62
VALUE KNAP: 1025.40
VALUE MINKNAP: 1025.40
VALUE KNAP: 1025.45
VALUE MINKNAP: 1025.45
VALUE KNAP: 1025.38
VALUE MINKNAP: 1025.38
VALUE KNAP: 1025.43
VALUE MINKNAP: 1025.43
VALUE KNAP: 1025.38
VALUE MINKNAP: 1025.38
VALUE KNAP: 1025.41
VALUE MINKNAP: 1025.41
VALUE KNAP: 1025.40
VALUE MINKNAP: 1025.40
VALUE KNAP: 1025.41
VALUE MINKNAP: 1025.41
VALUE KNAP: 1025.38
VALUE MINKNAP: 1025.38
VALUE KNAP: 1025.22
VALUE MINKNAP: 1025.22
VALUE KNAP: 1025.27
VALUE MINKNAP: 1025.27
VALUE KNAP: 1025.21
VALUE MINKNAP: 1025.21
VALUE KNAP: 1025.25
VALUE MINKNAP: 1025.25
VALUE KNAP: 1025.20
VALUE MINKNAP: 1025.20
VALUE KNAP: 1025.26
VALUE MINKNAP: 1025.26
VALUE KNAP: 1025.20
VALUE MINKNAP: 1025.20
VALUE KNAP: 1025.26
VALUE MINKNAP: 1025.26
VALUE KNAP: 1025.20
VALUE MINKNAP: 1025.20
VALUE KNAP: 1025.14
VALUE MINKNAP: 1025.14
VALUE KNAP: 1025.16
VALUE MINKNAP: 1025.15
VALUE KNAP: 1025.14
VALUE MINKNAP: 1025.14
VALUE KNAP: 1025.15
VALUE MINKNAP: 1025.15
VALUE KNAP: 1025.14
VALUE MINKNAP: 1025.14
VALUE KNAP: 1025.15
VALUE MINKNAP: 1025.15
VALUE KNAP: 1025.13
VALUE MINKNAP: 1025.13
VALUE KNAP: 1025.15
VALUE MINKNAP: 1025.15
VALUE KNAP: 1025.13
VALUE MINKNAP: 1025.13
VALUE KNAP: 1025.10
VALUE MINKNAP: 1025.10
VALUE KNAP: 1025.11
VALUE MINKNAP: 1025.11
VALUE KNAP: 1025.10
VALUE MINKNAP: 1025.09
VALUE KNAP: 1025.11
VALUE MINKNAP: 1025.11
VALUE KNAP: 1025.09
VALUE MINKNAP: 1025.10
VALUE KNAP: 1025.10
VALUE MINKNAP: 1025.10
VALUE KNAP: 1025.10
VALUE MINKNAP: 1025.10
VALUE KNAP: 1025.10
VALUE MINKNAP: 1025.10
VALUE KNAP: 1025.10
VALUE MINKNAP: 1025.10
VALUE KNAP: 1025.08
VALUE MINKNAP: 1025.08
VALUE KNAP: 1025.09
VALUE MINKNAP: 1025.09
VALUE KNAP: 1025.07
VALUE MINKNAP: 1025.07
VALUE KNAP: 1025.08
VALUE MINKNAP: 1025.08
VALUE KNAP: 1025.07
VALUE MINKNAP: 1025.07
VALUE KNAP: 1025.08
VALUE MINKNAP: 1025.08
VALUE KNAP: 1025.08
VALUE MINKNAP: 1025.08
VALUE KNAP: 1025.08
VALUE MINKNAP: 1025.08
VALUE KNAP: 1025.08
VALUE MINKNAP: 1025.07
VALUE KNAP: 1025.07
VALUE MINKNAP: 1025.07
VALUE KNAP: 1025.07
VALUE MINKNAP: 1025.07
VALUE KNAP: 1025.07
VALUE MINKNAP: 1025.07
VALUE KNAP: 1025.07
VALUE MINKNAP: 1025.07
VALUE KNAP: 1025.07
VALUE MINKNAP: 1025.07
VALUE KNAP: 1025.07
VALUE MINKNAP: 1025.07
VALUE KNAP: 1025.07
VALUE MINKNAP: 1025.07
VALUE KNAP: 1025.07
VALUE MINKNAP: 1025.07
VALUE KNAP: 1025.06
VALUE MINKNAP: 1025.06
VALUE KNAP: 1025.07
VALUE MINKNAP: 1025.06
VALUE KNAP: 1025.06
VALUE MINKNAP: 1025.06
VALUE KNAP: 1025.07
VALUE MINKNAP: 1025.07
VALUE KNAP: 1025.06
VALUE MINKNAP: 1025.06
VALUE KNAP: 1025.07
VALUE MINKNAP: 1025.07
VALUE KNAP: 1025.06
VALUE MINKNAP: 1025.06
VALUE KNAP: 1025.07
VALUE MINKNAP: 1025.07
VALUE KNAP: 1025.06
VALUE MINKNAP: 1025.06
VALUE KNAP: 1025.06
VALUE MINKNAP: 1025.06
VALUE KNAP: 1025.06
VALUE MINKNAP: 1025.06
VALUE KNAP: 1025.06
VALUE MINKNAP: 1025.06
VALUE KNAP: 1025.06
VALUE MINKNAP: 1025.06
VALUE KNAP: 1025.06
VALUE MINKNAP: 1025.06
VALUE KNAP: 1025.06
VALUE MINKNAP: 1025.06
VALUE KNAP: 1025.06
VALUE MINKNAP: 1025.06
VALUE KNAP: 1025.06
VALUE MINKNAP: 1025.06
VALUE KNAP: 1025.06
VALUE MINKNAP: 1025.06
VALUE KNAP: 1025.06
VALUE MINKNAP: 1025.06
VALUE KNAP: 1025.05
VALUE MINKNAP: 1025.06
VALUE KNAP: 1025.06
VALUE MINKNAP: 1025.06
VALUE KNAP: 1025.05
VALUE MINKNAP: 1025.05
VALUE KNAP: 1025.06
VALUE MINKNAP: 1025.06
VALUE KNAP: 1025.05
VALUE MINKNAP: 1025.06
VALUE KNAP: 1025.06
VALUE MINKNAP: 1025.06
VALUE KNAP: 1025.05
VALUE MINKNAP: 1025.05
VALUE KNAP: 1025.06
VALUE MINKNAP: 1025.06
VALUE KNAP: 1025.05
VALUE MINKNAP: 1025.06
VALUE KNAP: 1025.06
VALUE MINKNAP: 1025.06
VALUE KNAP: 1025.06
VALUE MINKNAP: 1025.06
VALUE KNAP: 1025.06
VALUE MINKNAP: 1025.06
VALUE KNAP: 1025.06
VALUE MINKNAP: 1025.06
VALUE KNAP: 1025.06
VALUE MINKNAP: 1025.06
VALUE KNAP: 1025.05
VALUE MINKNAP: 1025.05
VALUE KNAP: 1025.06
VALUE MINKNAP: 1025.06
VALUE KNAP: 1025.05
VALUE MINKNAP: 1025.06
VALUE KNAP: 1025.06
VALUE MINKNAP: 1025.06
VALUE KNAP: 1025.06
VALUE MINKNAP: 1025.06
VALUE KNAP: 1025.06
VALUE MINKNAP: 1025.06
VALUE KNAP: 1025.06
VALUE MINKNAP: 1025.06
VALUE KNAP: 1025.05
VALUE MINKNAP: 1025.05
VALUE KNAP: 1025.06
VALUE MINKNAP: 1025.06
VALUE KNAP: 1025.06
VALUE MINKNAP: 1025.06
VALUE KNAP: 1025.06
VALUE MINKNAP: 1025.06
VALUE KNAP: 1025.05
VALUE MINKNAP: 1025.05
VALUE KNAP: 1025.06
VALUE MINKNAP: 1025.06
VALUE KNAP: 1025.06
VALUE MINKNAP: 1025.06
VALUE KNAP: 1025.06
VALUE MINKNAP: 1025.06
VALUE KNAP: 1025.06
VALUE MINKNAP: 1025.06
VALUE KNAP: 1025.06
VALUE MINKNAP: 1025.06
VALUE KNAP: 1025.06
VALUE MINKNAP: 1025.06
VALUE KNAP: 1025.06
VALUE MINKNAP: 1025.06
VALUE KNAP: 1025.06
VALUE MINKNAP: 1025.06
VALUE KNAP: 1025.06
VALUE MINKNAP: 1025.06
VALUE KNAP: 1025.06
VALUE MINKNAP: 1025.06
VALUE KNAP: 1025.06
VALUE MINKNAP: 1025.06
VALUE KNAP: 1025.06
VALUE MINKNAP: 1025.06
VALUE KNAP: 1025.05
VALUE MINKNAP: 1025.05
VALUE KNAP: 1025.06
VALUE MINKNAP: 1025.06
VALUE KNAP: 1025.06
VALUE MINKNAP: 1025.06
VALUE KNAP: 1025.06
VALUE MINKNAP: 1025.06
VALUE KNAP: 1025.06
VALUE MINKNAP: 1025.06
VALUE KNAP: 1025.06
VALUE MINKNAP: 1025.06
VALUE KNAP: 1025.06
VALUE MINKNAP: 1025.06
VALUE KNAP: 1025.05
VALUE MINKNAP: 1025.05
VALUE KNAP: 1025.06
VALUE MINKNAP: 1025.06
VALUE KNAP: 1025.06
VALUE MINKNAP: 1025.05
VALUE KNAP: 1025.06
VALUE MINKNAP: 1025.06
VALUE KNAP: 1025.05
VALUE MINKNAP: 1025.05
VALUE KNAP: 1025.06
VALUE MINKNAP: 1025.06
VALUE KNAP: 1025.05
VALUE MINKNAP: 1025.05
VALUE KNAP: 1025.06
VALUE MINKNAP: 1025.06
VALUE KNAP: 1025.05
VALUE MINKNAP: 1025.06
VALUE KNAP: 1025.06
VALUE MINKNAP: 1025.06
VALUE KNAP: 1025.05
VALUE MINKNAP: 1025.05
VALUE KNAP: 1025.06
VALUE MINKNAP: 1025.06
VALUE KNAP: 1025.06
VALUE MINKNAP: 1025.06
VALUE KNAP: 1025.05
VALUE MINKNAP: 1025.05
VALUE KNAP: 1025.06
VALUE MINKNAP: 1025.06
VALUE KNAP: 1025.05
VALUE MINKNAP: 1025.05
VALUE KNAP: 1025.06
VALUE MINKNAP: 1025.06
VALUE KNAP: 1025.05
VALUE MINKNAP: 1025.06
VALUE KNAP: 1025.06
VALUE MINKNAP: 1025.06
VALUE KNAP: 1025.06
VALUE MINKNAP: 1025.06
VALUE KNAP: 1025.06
VALUE MINKNAP: 1025.06
VALUE KNAP: 1025.06
VALUE MINKNAP: 1025.06
VALUE KNAP: 1025.06
VALUE MINKNAP: 1025.06
VALUE KNAP: 1025.06
VALUE MINKNAP: 1025.06
VALUE KNAP: 1025.06
VALUE MINKNAP: 1025.06
VALUE KNAP: 1025.06
VALUE MINKNAP: 1025.06
VALUE KNAP: 1025.06
VALUE MINKNAP: 1025.06
VALUE KNAP: 1025.05
VALUE MINKNAP: 1025.06
VALUE KNAP: 1025.06
VALUE MINKNAP: 1025.06
VALUE KNAP: 1025.06
VALUE MINKNAP: 1025.06
VALUE KNAP: 1025.06
VALUE MINKNAP: 1025.06
VALUE KNAP: 1025.05
VALUE MINKNAP: 1025.06
VALUE KNAP: 1025.06
VALUE MINKNAP: 1025.06
VALUE KNAP: 1025.06
VALUE MINKNAP: 1025.06
VALUE KNAP: 1025.06
VALUE MINKNAP: 1025.06
VALUE KNAP: 1025.06
VALUE MINKNAP: 1025.06
VALUE KNAP: 1025.06
VALUE MINKNAP: 1025.06
VALUE KNAP: 1025.06
VALUE MINKNAP: 1025.06
VALUE KNAP: 1025.06
VALUE MINKNAP: 1025.06
VALUE KNAP: 1025.06
VALUE MINKNAP: 1025.06
VALUE KNAP: 1025.06
VALUE MINKNAP: 1025.06
VALUE KNAP: 1025.06
VALUE MINKNAP: 1025.06
VALUE KNAP: 1025.05
VALUE MINKNAP: 1025.06
VALUE KNAP: 1025.06
VALUE MINKNAP: 1025.06
VALUE KNAP: 1025.06
VALUE MINKNAP: 1025.06
VALUE KNAP: 1025.06
VALUE MINKNAP: 1025.06
VALUE KNAP: 1025.06
VALUE MINKNAP: 1025.06
VALUE KNAP: 1025.06
VALUE MINKNAP: 1025.06
VALUE KNAP: 1025.06
VALUE MINKNAP: 1025.06
VALUE KNAP: 1025.06
VALUE MINKNAP: 1025.06
VALUE KNAP: 1025.06
VALUE MINKNAP: 1025.06
VALUE KNAP: 1025.06
VALUE MINKNAP: 1025.06
VALUE KNAP: 1025.06
VALUE MINKNAP: 1025.06
VALUE KNAP: 1025.06
VALUE MINKNAP: 1025.06
VALUE KNAP: 1025.06
VALUE MINKNAP: 1025.06
VALUE KNAP: 1025.06
VALUE MINKNAP: 1025.06
VALUE KNAP: 1025.05
VALUE MINKNAP: 1025.05
VALUE KNAP: 1025.07
VALUE MINKNAP: 1025.07
VALUE KNAP: 1025.05
VALUE MINKNAP: 1025.05
VALUE KNAP: 1025.06
VALUE MINKNAP: 1025.06
VALUE KNAP: 1025.05
VALUE MINKNAP: 1025.05
VALUE KNAP: 1025.06
VALUE MINKNAP: 1025.06
VALUE KNAP: 1025.05
VALUE MINKNAP: 1025.06
VALUE KNAP: 1025.06
VALUE MINKNAP: 1025.06
VALUE KNAP: 1025.05
VALUE MINKNAP: 1025.06
VALUE KNAP: 1025.06
VALUE MINKNAP: 1025.06
VALUE KNAP: 1025.06
VALUE MINKNAP: 1025.06
VALUE KNAP: 1025.05
VALUE MINKNAP: 1025.06
VALUE KNAP: 1025.06
VALUE MINKNAP: 1025.06
VALUE KNAP: 1025.06
VALUE MINKNAP: 1025.06
VALUE KNAP: 1025.06
VALUE MINKNAP: 1025.06
VALUE KNAP: 1025.05
VALUE MINKNAP: 1025.05
VALUE KNAP: 1025.06
VALUE MINKNAP: 1025.06
VALUE KNAP: 1025.06
VALUE MINKNAP: 1025.06
VALUE KNAP: 1025.06
VALUE MINKNAP: 1025.06
VALUE KNAP: 1025.06
VALUE MINKNAP: 1025.06
VALUE KNAP: 1025.05
VALUE MINKNAP: 1025.06
SI
