*** pb_500rnd0800.dat ****
VALUE MINKNAP: 96.06
VALUE KNAP: 96.06
VALUE MINKNAP: 96.06
VALUE KNAP: 96.06
VALUE MINKNAP: 96.06
VALUE KNAP: 96.06
VALUE MINKNAP: 96.06
VALUE KNAP: 96.06
VALUE MINKNAP: 96.06
VALUE KNAP: 96.06
VALUE MINKNAP: 96.05
VALUE KNAP: 96.06
VALUE MINKNAP: 96.06
VALUE KNAP: 96.06
VALUE MINKNAP: 96.05
VALUE KNAP: 96.06
VALUE MINKNAP: 96.06
VALUE KNAP: 96.05
VALUE MINKNAP: 96.05
VALUE KNAP: 96.06
VALUE MINKNAP: 96.06
VALUE KNAP: 96.06
VALUE MINKNAP: 96.06
VALUE KNAP: 96.06
VALUE MINKNAP: 96.06
VALUE KNAP: 96.06
VALUE MINKNAP: 96.06
VALUE KNAP: 96.06
VALUE MINKNAP: 96.06
VALUE KNAP: 96.06
VALUE MINKNAP: 96.06
VALUE KNAP: 96.06
VALUE MINKNAP: 96.06
VALUE KNAP: 96.06
VALUE MINKNAP: 96.06
VALUE KNAP: 96.06
VALUE MINKNAP: 96.06
VALUE KNAP: 96.06
VALUE MINKNAP: 96.06
VALUE KNAP: 96.06
VALUE MINKNAP: 96.06
VALUE KNAP: 96.06
VALUE MINKNAP: 96.06
VALUE KNAP: 96.06
VALUE MINKNAP: 96.06
VALUE KNAP: 96.06
VALUE MINKNAP: 96.06
VALUE KNAP: 96.06
VALUE MINKNAP: 96.06
VALUE KNAP: 96.06
VALUE MINKNAP: 96.05
VALUE KNAP: 96.06
VALUE MINKNAP: 96.06
VALUE KNAP: 96.06
VALUE MINKNAP: 96.06
VALUE KNAP: 96.06
VALUE MINKNAP: 96.06
VALUE KNAP: 96.06
VALUE MINKNAP: 96.06
VALUE KNAP: 96.06
VALUE MINKNAP: 96.06
VALUE KNAP: 96.06
VALUE MINKNAP: 96.06
VALUE KNAP: 96.06
VALUE MINKNAP: 96.06
VALUE KNAP: 96.06
VALUE MINKNAP: 96.06
VALUE KNAP: 96.06
VALUE MINKNAP: 96.06
VALUE KNAP: 96.06
VALUE MINKNAP: 96.06
VALUE KNAP: 96.06
VALUE MINKNAP: 96.06
VALUE KNAP: 96.06
VALUE MINKNAP: 96.06
VALUE KNAP: 96.06
VALUE MINKNAP: 96.06
VALUE KNAP: 96.05
VALUE MINKNAP: 96.05
VALUE KNAP: 96.06
VALUE MINKNAP: 96.06
VALUE KNAP: 96.06
VALUE MINKNAP: 96.06
VALUE KNAP: 96.06
VALUE MINKNAP: 96.06
VALUE KNAP: 96.06
VALUE MINKNAP: 96.06
VALUE KNAP: 96.06
VALUE MINKNAP: 96.06
VALUE KNAP: 96.06
VALUE MINKNAP: 96.06
VALUE KNAP: 96.06
VALUE MINKNAP: 96.06
VALUE KNAP: 96.06
VALUE MINKNAP: 96.06
VALUE KNAP: 96.06
VALUE MINKNAP: 96.06
VALUE KNAP: 96.06
VALUE MINKNAP: 96.06
VALUE KNAP: 96.06
VALUE MINKNAP: 96.06
VALUE KNAP: 96.06
VALUE MINKNAP: 96.05
VALUE KNAP: 96.06
VALUE MINKNAP: 96.06
VALUE KNAP: 96.06
VALUE MINKNAP: 96.06
VALUE KNAP: 96.06
VALUE MINKNAP: 96.06
VALUE KNAP: 96.06
VALUE MINKNAP: 96.05
VALUE KNAP: 96.06
VALUE MINKNAP: 96.06
VALUE KNAP: 96.06
VALUE MINKNAP: 96.06
VALUE KNAP: 96.06
VALUE MINKNAP: 96.06
VALUE KNAP: 96.06
VALUE MINKNAP: 96.06
VALUE KNAP: 96.06
VALUE MINKNAP: 96.06
VALUE KNAP: 96.06
VALUE MINKNAP: 96.06
SI
