*** pb_100rnd0400.dat ****
VALUE MINKNAP: 26.67
VALUE KNAP: 26.67
VALUE MINKNAP: 26.67
VALUE KNAP: 26.67
VALUE MINKNAP: 26.67
VALUE KNAP: 26.61
VALUE MINKNAP: 26.61
VALUE KNAP: 26.60
VALUE MINKNAP: 26.60
VALUE KNAP: 26.59
VALUE MINKNAP: 26.59
VALUE KNAP: 26.59
VALUE MINKNAP: 26.59
VALUE KNAP: 26.58
VALUE MINKNAP: 26.58
VALUE KNAP: 26.56
VALUE MINKNAP: 26.56
VALUE KNAP: 26.56
VALUE MINKNAP: 26.56
VALUE KNAP: 26.55
VALUE MINKNAP: 26.55
VALUE KNAP: 26.55
VALUE MINKNAP: 26.55
VALUE KNAP: 26.55
VALUE MINKNAP: 26.55
VALUE KNAP: 26.54
VALUE MINKNAP: 26.54
VALUE KNAP: 26.53
VALUE MINKNAP: 26.53
VALUE KNAP: 26.53
VALUE MINKNAP: 26.53
VALUE KNAP: 26.53
VALUE MINKNAP: 26.53
VALUE KNAP: 26.53
VALUE MINKNAP: 26.53
VALUE KNAP: 26.52
VALUE MINKNAP: 26.52
VALUE KNAP: 26.53
VALUE MINKNAP: 26.53
VALUE KNAP: 26.52
VALUE MINKNAP: 26.52
VALUE KNAP: 26.52
VALUE MINKNAP: 26.52
VALUE KNAP: 26.52
VALUE MINKNAP: 26.52
VALUE KNAP: 26.52
VALUE MINKNAP: 26.51
VALUE KNAP: 26.52
VALUE MINKNAP: 26.52
VALUE KNAP: 26.52
VALUE MINKNAP: 26.52
VALUE KNAP: 26.52
VALUE MINKNAP: 26.52
VALUE KNAP: 26.51
VALUE MINKNAP: 26.51
VALUE KNAP: 26.52
VALUE MINKNAP: 26.52
VALUE KNAP: 26.52
VALUE MINKNAP: 26.52
VALUE KNAP: 26.52
VALUE MINKNAP: 26.51
VALUE KNAP: 26.51
VALUE MINKNAP: 26.51
VALUE KNAP: 26.51
VALUE MINKNAP: 26.51
VALUE KNAP: 26.51
VALUE MINKNAP: 26.51
VALUE KNAP: 26.51
VALUE MINKNAP: 26.51
VALUE KNAP: 26.51
VALUE MINKNAP: 26.51
VALUE KNAP: 26.51
VALUE MINKNAP: 26.51
VALUE KNAP: 26.51
VALUE MINKNAP: 26.51
VALUE KNAP: 26.51
VALUE MINKNAP: 26.51
VALUE KNAP: 26.51
VALUE MINKNAP: 26.51
VALUE KNAP: 26.51
VALUE MINKNAP: 26.51
VALUE KNAP: 26.51
VALUE MINKNAP: 26.51
VALUE KNAP: 26.51
VALUE MINKNAP: 26.51
VALUE KNAP: 26.51
VALUE MINKNAP: 26.51
VALUE KNAP: 26.51
VALUE MINKNAP: 26.51
VALUE KNAP: 26.51
VALUE MINKNAP: 26.51
VALUE KNAP: 26.51
VALUE MINKNAP: 26.51
VALUE KNAP: 26.51
VALUE MINKNAP: 26.51
VALUE KNAP: 26.51
VALUE MINKNAP: 26.51
VALUE KNAP: 26.51
VALUE MINKNAP: 26.51
VALUE KNAP: 26.51
VALUE MINKNAP: 26.51
VALUE KNAP: 26.50
VALUE MINKNAP: 26.50
VALUE KNAP: 26.51
VALUE MINKNAP: 26.51
VALUE KNAP: 26.51
VALUE MINKNAP: 26.51
VALUE KNAP: 26.51
VALUE MINKNAP: 26.51
VALUE KNAP: 26.51
VALUE MINKNAP: 26.51
VALUE KNAP: 26.51
VALUE MINKNAP: 26.50
VALUE KNAP: 26.51
VALUE MINKNAP: 26.51
VALUE KNAP: 26.51
VALUE MINKNAP: 26.51
VALUE KNAP: 26.51
VALUE MINKNAP: 26.51
VALUE KNAP: 26.51
VALUE MINKNAP: 26.51
VALUE KNAP: 26.51
VALUE MINKNAP: 26.51
VALUE KNAP: 26.51
VALUE MINKNAP: 26.51
VALUE KNAP: 26.50
VALUE MINKNAP: 26.50
VALUE KNAP: 26.51
VALUE MINKNAP: 26.51
VALUE KNAP: 26.51
VALUE MINKNAP: 26.51
VALUE KNAP: 26.50
VALUE MINKNAP: 26.50
VALUE KNAP: 26.51
VALUE MINKNAP: 26.51
VALUE KNAP: 26.51
VALUE MINKNAP: 26.50
VALUE KNAP: 26.51
VALUE MINKNAP: 26.51
VALUE KNAP: 26.51
VALUE MINKNAP: 26.51
VALUE KNAP: 26.50
VALUE MINKNAP: 26.50
VALUE KNAP: 26.51
VALUE MINKNAP: 26.51
VALUE KNAP: 26.50
VALUE MINKNAP: 26.50
VALUE KNAP: 26.51
VALUE MINKNAP: 26.51
VALUE KNAP: 26.51
VALUE MINKNAP: 26.51
VALUE KNAP: 26.51
VALUE MINKNAP: 26.51
VALUE KNAP: 26.51
VALUE MINKNAP: 26.51
VALUE KNAP: 26.51
VALUE MINKNAP: 26.51
VALUE KNAP: 26.50
VALUE MINKNAP: 26.50
VALUE KNAP: 26.50
VALUE MINKNAP: 26.50
VALUE KNAP: 26.51
VALUE MINKNAP: 26.50
VALUE KNAP: 26.51
VALUE MINKNAP: 26.50
VALUE KNAP: 26.51
VALUE MINKNAP: 26.51
VALUE KNAP: 26.51
VALUE MINKNAP: 26.50
VALUE KNAP: 26.51
VALUE MINKNAP: 26.51
VALUE KNAP: 26.51
VALUE MINKNAP: 26.51
VALUE KNAP: 26.51
VALUE MINKNAP: 26.50
VALUE KNAP: 26.51
VALUE MINKNAP: 26.51
VALUE KNAP: 26.50
VALUE MINKNAP: 26.50
VALUE KNAP: 26.51
VALUE MINKNAP: 26.51
VALUE KNAP: 26.51
VALUE MINKNAP: 26.51
VALUE KNAP: 26.51
VALUE MINKNAP: 26.51
VALUE KNAP: 26.51
VALUE MINKNAP: 26.51
VALUE KNAP: 26.51
VALUE MINKNAP: 26.50
VALUE KNAP: 26.51
VALUE MINKNAP: 26.50
VALUE KNAP: 26.51
VALUE MINKNAP: 26.51
VALUE KNAP: 26.51
VALUE MINKNAP: 26.50
VALUE KNAP: 26.50
VALUE MINKNAP: 26.50
VALUE KNAP: 26.51
VALUE MINKNAP: 26.51
VALUE KNAP: 26.50
VALUE MINKNAP: 26.50
VALUE KNAP: 26.51
VALUE MINKNAP: 26.51
VALUE KNAP: 26.51
VALUE MINKNAP: 26.51
VALUE KNAP: 26.51
VALUE MINKNAP: 26.50
VALUE KNAP: 26.51
VALUE MINKNAP: 26.50
VALUE KNAP: 26.51
VALUE MINKNAP: 26.51
VALUE KNAP: 26.50
VALUE MINKNAP: 26.50
VALUE KNAP: 26.51
VALUE MINKNAP: 26.51
VALUE KNAP: 26.50
VALUE MINKNAP: 26.50
VALUE KNAP: 26.50
VALUE MINKNAP: 26.50
VALUE KNAP: 26.51
VALUE MINKNAP: 26.51
VALUE KNAP: 26.51
VALUE MINKNAP: 26.50
VALUE KNAP: 26.51
VALUE MINKNAP: 26.51
VALUE KNAP: 26.50
VALUE MINKNAP: 26.50
VALUE KNAP: 26.51
VALUE MINKNAP: 26.51
VALUE KNAP: 26.50
VALUE MINKNAP: 26.50
VALUE KNAP: 26.51
VALUE MINKNAP: 26.50
VALUE KNAP: 26.51
VALUE MINKNAP: 26.51
VALUE KNAP: 26.50
VALUE MINKNAP: 26.50
VALUE KNAP: 26.51
VALUE MINKNAP: 26.50
VALUE KNAP: 26.51
VALUE MINKNAP: 26.51
VALUE KNAP: 26.51
VALUE MINKNAP: 26.51
VALUE KNAP: 26.51
VALUE MINKNAP: 26.50
VALUE KNAP: 26.50
VALUE MINKNAP: 26.50
VALUE KNAP: 26.51
VALUE MINKNAP: 26.50
VALUE KNAP: 26.51
VALUE MINKNAP: 26.50
VALUE KNAP: 26.50
VALUE MINKNAP: 26.50
VALUE KNAP: 26.51
VALUE MINKNAP: 26.51
VALUE KNAP: 26.50
VALUE MINKNAP: 26.50
VALUE KNAP: 26.51
VALUE MINKNAP: 26.51
VALUE KNAP: 26.51
VALUE MINKNAP: 26.51
VALUE KNAP: 26.51
VALUE MINKNAP: 26.51
VALUE KNAP: 26.51
VALUE MINKNAP: 26.51
VALUE KNAP: 26.50
VALUE MINKNAP: 26.50
VALUE KNAP: 26.51
VALUE MINKNAP: 26.51
VALUE KNAP: 26.51
VALUE MINKNAP: 26.51
VALUE KNAP: 26.51
VALUE MINKNAP: 26.51
VALUE KNAP: 26.50
VALUE MINKNAP: 26.50
VALUE KNAP: 26.50
VALUE MINKNAP: 26.50
VALUE KNAP: 26.51
VALUE MINKNAP: 26.50
VALUE KNAP: 26.51
VALUE MINKNAP: 26.50
VALUE KNAP: 26.51
VALUE MINKNAP: 26.50
VALUE KNAP: 26.51
VALUE MINKNAP: 26.50
VALUE KNAP: 26.51
VALUE MINKNAP: 26.51
VALUE KNAP: 26.51
VALUE MINKNAP: 26.51
VALUE KNAP: 26.50
VALUE MINKNAP: 26.50
VALUE KNAP: 26.51
VALUE MINKNAP: 26.51
VALUE KNAP: 26.51
VALUE MINKNAP: 26.51
VALUE KNAP: 26.51
VALUE MINKNAP: 26.50
VALUE KNAP: 26.51
VALUE MINKNAP: 26.50
VALUE KNAP: 26.50
VALUE MINKNAP: 26.50
VALUE KNAP: 26.51
VALUE MINKNAP: 26.51
VALUE KNAP: 26.51
VALUE MINKNAP: 26.50
VALUE KNAP: 26.50
VALUE MINKNAP: 26.50
VALUE KNAP: 26.51
VALUE MINKNAP: 26.51
VALUE KNAP: 26.51
VALUE MINKNAP: 26.51
VALUE KNAP: 26.51
VALUE MINKNAP: 26.50
VALUE KNAP: 26.51
VALUE MINKNAP: 26.51
VALUE KNAP: 26.51
VALUE MINKNAP: 26.51
VALUE KNAP: 26.51
VALUE MINKNAP: 26.51
VALUE KNAP: 26.50
VALUE MINKNAP: 26.50
VALUE KNAP: 26.51
VALUE MINKNAP: 26.51
VALUE KNAP: 26.51
VALUE MINKNAP: 26.50
VALUE KNAP: 26.51
VALUE MINKNAP: 26.51
VALUE KNAP: 26.51
VALUE MINKNAP: 26.50
VALUE KNAP: 26.50
VALUE MINKNAP: 26.50
VALUE KNAP: 26.51
VALUE MINKNAP: 26.50
VALUE KNAP: 26.51
VALUE MINKNAP: 26.50
VALUE KNAP: 26.51
VALUE MINKNAP: 26.50
VALUE KNAP: 26.51
VALUE MINKNAP: 26.51
VALUE KNAP: 26.51
VALUE MINKNAP: 26.51
VALUE KNAP: 26.51
VALUE MINKNAP: 26.50
VALUE KNAP: 26.51
VALUE MINKNAP: 26.50
VALUE KNAP: 26.51
VALUE MINKNAP: 26.51
VALUE KNAP: 26.51
VALUE MINKNAP: 26.50
VALUE KNAP: 26.51
VALUE MINKNAP: 26.51
VALUE KNAP: 26.51
VALUE MINKNAP: 26.50
VALUE KNAP: 26.51
VALUE MINKNAP: 26.51
VALUE KNAP: 26.50
VALUE MINKNAP: 26.50
VALUE KNAP: 26.51
VALUE MINKNAP: 26.51
VALUE KNAP: 26.50
VALUE MINKNAP: 26.50
VALUE KNAP: 26.51
VALUE MINKNAP: 26.50
VALUE KNAP: 26.50
VALUE MINKNAP: 26.50
VALUE KNAP: 26.50
VALUE MINKNAP: 26.50
VALUE KNAP: 26.51
VALUE MINKNAP: 26.50
VALUE KNAP: 26.51
VALUE MINKNAP: 26.51
VALUE KNAP: 26.50
VALUE MINKNAP: 26.50
VALUE KNAP: 26.51
VALUE MINKNAP: 26.50
VALUE KNAP: 26.51
VALUE MINKNAP: 26.51
VALUE KNAP: 26.50
VALUE MINKNAP: 26.50
VALUE KNAP: 26.51
VALUE MINKNAP: 26.51
VALUE KNAP: 26.50
VALUE MINKNAP: 26.50
VALUE KNAP: 26.51
VALUE MINKNAP: 26.51
VALUE KNAP: 26.51
VALUE MINKNAP: 26.50
VALUE KNAP: 26.51
VALUE MINKNAP: 26.51
VALUE KNAP: 26.50
VALUE MINKNAP: 26.50
VALUE KNAP: 26.51
VALUE MINKNAP: 26.51
VALUE KNAP: 26.51
VALUE MINKNAP: 26.50
VALUE KNAP: 26.51
VALUE MINKNAP: 26.51
VALUE KNAP: 26.51
VALUE MINKNAP: 26.51
VALUE KNAP: 26.51
VALUE MINKNAP: 26.51
VALUE KNAP: 26.51
VALUE MINKNAP: 26.51
VALUE KNAP: 26.50
VALUE MINKNAP: 26.50
VALUE KNAP: 26.51
VALUE MINKNAP: 26.51
VALUE KNAP: 26.50
VALUE MINKNAP: 26.50
VALUE KNAP: 26.51
VALUE MINKNAP: 26.51
VALUE KNAP: 26.50
VALUE MINKNAP: 26.50
SI
