*** pb_200rnd1600.dat ****
VALUE KNAP: 100.33
VALUE MINKNAP: 100.32
VALUE KNAP: 100.32
VALUE MINKNAP: 100.32
VALUE KNAP: 100.33
VALUE MINKNAP: 100.32
VALUE KNAP: 100.32
VALUE MINKNAP: 100.32
VALUE KNAP: 100.33
VALUE MINKNAP: 100.32
VALUE KNAP: 100.33
VALUE MINKNAP: 100.32
VALUE KNAP: 100.33
VALUE MINKNAP: 100.32
VALUE KNAP: 100.33
VALUE MINKNAP: 100.32
VALUE KNAP: 100.33
VALUE MINKNAP: 100.32
VALUE KNAP: 100.33
VALUE MINKNAP: 100.32
VALUE KNAP: 100.33
VALUE MINKNAP: 100.32
VALUE KNAP: 100.33
VALUE MINKNAP: 100.32
VALUE KNAP: 100.33
VALUE MINKNAP: 100.32
VALUE KNAP: 100.33
VALUE MINKNAP: 100.32
VALUE KNAP: 100.33
VALUE MINKNAP: 100.32
VALUE KNAP: 100.33
VALUE MINKNAP: 100.32
VALUE KNAP: 100.32
VALUE MINKNAP: 100.32
VALUE KNAP: 100.33
VALUE MINKNAP: 100.32
VALUE KNAP: 100.32
VALUE MINKNAP: 100.32
VALUE KNAP: 100.32
VALUE MINKNAP: 100.32
VALUE KNAP: 100.33
VALUE MINKNAP: 100.32
VALUE KNAP: 100.32
VALUE MINKNAP: 100.32
VALUE KNAP: 100.33
VALUE MINKNAP: 100.32
VALUE KNAP: 100.32
VALUE MINKNAP: 100.32
VALUE KNAP: 100.33
VALUE MINKNAP: 100.32
VALUE KNAP: 100.32
VALUE MINKNAP: 100.32
VALUE KNAP: 100.33
VALUE MINKNAP: 100.32
VALUE KNAP: 100.32
VALUE MINKNAP: 100.32
VALUE KNAP: 100.33
VALUE MINKNAP: 100.32
VALUE KNAP: 100.32
VALUE MINKNAP: 100.32
VALUE KNAP: 100.32
VALUE MINKNAP: 100.32
VALUE KNAP: 100.33
VALUE MINKNAP: 100.32
VALUE KNAP: 100.32
VALUE MINKNAP: 100.32
VALUE KNAP: 100.33
VALUE MINKNAP: 100.32
VALUE KNAP: 100.33
VALUE MINKNAP: 100.32
VALUE KNAP: 100.33
VALUE MINKNAP: 100.32
VALUE KNAP: 100.32
VALUE MINKNAP: 100.32
VALUE KNAP: 100.33
VALUE MINKNAP: 100.32
VALUE KNAP: 100.33
VALUE MINKNAP: 100.32
VALUE KNAP: 100.33
VALUE MINKNAP: 100.32
VALUE KNAP: 100.33
VALUE MINKNAP: 100.32
VALUE KNAP: 100.33
VALUE MINKNAP: 100.32
VALUE KNAP: 100.33
VALUE MINKNAP: 100.32
VALUE KNAP: 100.32
VALUE MINKNAP: 100.32
VALUE KNAP: 100.33
VALUE MINKNAP: 100.32
VALUE KNAP: 100.32
VALUE MINKNAP: 100.32
VALUE KNAP: 100.33
VALUE MINKNAP: 100.32
VALUE KNAP: 100.33
VALUE MINKNAP: 100.32
VALUE KNAP: 100.32
VALUE MINKNAP: 100.31
VALUE KNAP: 100.33
VALUE MINKNAP: 100.32
VALUE KNAP: 100.33
VALUE MINKNAP: 100.32
VALUE KNAP: 100.32
VALUE MINKNAP: 100.32
VALUE KNAP: 100.32
VALUE MINKNAP: 100.32
VALUE KNAP: 100.33
VALUE MINKNAP: 100.32
VALUE KNAP: 100.33
VALUE MINKNAP: 100.32
VALUE KNAP: 100.32
VALUE MINKNAP: 100.32
VALUE KNAP: 100.33
VALUE MINKNAP: 100.32
VALUE KNAP: 100.33
VALUE MINKNAP: 100.32
VALUE KNAP: 100.32
VALUE MINKNAP: 100.32
VALUE KNAP: 100.33
VALUE MINKNAP: 100.32
VALUE KNAP: 100.33
VALUE MINKNAP: 100.32
VALUE KNAP: 100.33
VALUE MINKNAP: 100.32
VALUE KNAP: 100.32
VALUE MINKNAP: 100.32
VALUE KNAP: 100.32
VALUE MINKNAP: 100.32
VALUE KNAP: 100.33
VALUE MINKNAP: 100.32
VALUE KNAP: 100.33
VALUE MINKNAP: 100.32
VALUE KNAP: 100.32
VALUE MINKNAP: 100.32
VALUE KNAP: 100.33
VALUE MINKNAP: 100.32
VALUE KNAP: 100.32
VALUE MINKNAP: 100.31
VALUE KNAP: 100.33
VALUE MINKNAP: 100.32
VALUE KNAP: 100.32
VALUE MINKNAP: 100.32
VALUE KNAP: 100.33
VALUE MINKNAP: 100.32
VALUE KNAP: 100.32
VALUE MINKNAP: 100.32
VALUE KNAP: 100.33
VALUE MINKNAP: 100.32
VALUE KNAP: 100.32
VALUE MINKNAP: 100.32
VALUE KNAP: 100.33
VALUE MINKNAP: 100.32
VALUE KNAP: 100.33
VALUE MINKNAP: 100.32
VALUE KNAP: 100.32
VALUE MINKNAP: 100.32
VALUE KNAP: 100.32
VALUE MINKNAP: 100.32
VALUE KNAP: 100.33
VALUE MINKNAP: 100.32
VALUE KNAP: 100.33
VALUE MINKNAP: 100.32
VALUE KNAP: 100.33
VALUE MINKNAP: 100.32
VALUE KNAP: 100.32
VALUE MINKNAP: 100.32
VALUE KNAP: 100.33
VALUE MINKNAP: 100.32
VALUE KNAP: 100.32
VALUE MINKNAP: 100.32
VALUE KNAP: 100.32
VALUE MINKNAP: 100.32
VALUE KNAP: 100.33
VALUE MINKNAP: 100.32
VALUE KNAP: 100.32
VALUE MINKNAP: 100.31
VALUE KNAP: 100.33
VALUE MINKNAP: 100.32
VALUE KNAP: 100.33
VALUE MINKNAP: 100.32
VALUE KNAP: 100.33
VALUE MINKNAP: 100.32
VALUE KNAP: 100.32
VALUE MINKNAP: 100.32
VALUE KNAP: 100.33
VALUE MINKNAP: 100.32
VALUE KNAP: 100.33
VALUE MINKNAP: 100.32
VALUE KNAP: 100.33
VALUE MINKNAP: 100.32
VALUE KNAP: 100.33
VALUE MINKNAP: 100.32
VALUE KNAP: 100.32
VALUE MINKNAP: 100.32
VALUE KNAP: 100.33
VALUE MINKNAP: 100.32
VALUE KNAP: 100.32
VALUE MINKNAP: 100.32
VALUE KNAP: 100.32
VALUE MINKNAP: 100.32
VALUE KNAP: 100.33
VALUE MINKNAP: 100.32
VALUE KNAP: 100.32
VALUE MINKNAP: 100.32
VALUE KNAP: 100.33
VALUE MINKNAP: 100.32
VALUE KNAP: 100.33
VALUE MINKNAP: 100.32
VALUE KNAP: 100.33
VALUE MINKNAP: 100.32
VALUE KNAP: 100.32
VALUE MINKNAP: 100.32
VALUE KNAP: 100.33
VALUE MINKNAP: 100.33
VALUE KNAP: 100.32
VALUE MINKNAP: 100.31
VALUE KNAP: 100.33
VALUE MINKNAP: 100.32
VALUE KNAP: 100.32
VALUE MINKNAP: 100.32
VALUE KNAP: 100.32
VALUE MINKNAP: 100.32
VALUE KNAP: 100.33
VALUE MINKNAP: 100.32
VALUE KNAP: 100.33
VALUE MINKNAP: 100.32
VALUE KNAP: 100.33
VALUE MINKNAP: 100.32
VALUE KNAP: 100.33
VALUE MINKNAP: 100.32
VALUE KNAP: 100.33
VALUE MINKNAP: 100.32
VALUE KNAP: 100.33
VALUE MINKNAP: 100.32
VALUE KNAP: 100.32
VALUE MINKNAP: 100.32
VALUE KNAP: 100.33
VALUE MINKNAP: 100.32
VALUE KNAP: 100.33
VALUE MINKNAP: 100.32
VALUE KNAP: 100.33
VALUE MINKNAP: 100.32
VALUE KNAP: 100.33
VALUE MINKNAP: 100.32
VALUE KNAP: 100.33
VALUE MINKNAP: 100.32
VALUE KNAP: 100.33
VALUE MINKNAP: 100.32
VALUE KNAP: 100.32
VALUE MINKNAP: 100.32
VALUE KNAP: 100.33
VALUE MINKNAP: 100.32
VALUE KNAP: 100.33
VALUE MINKNAP: 100.32
VALUE KNAP: 100.33
VALUE MINKNAP: 100.32
VALUE KNAP: 100.32
VALUE MINKNAP: 100.32
VALUE KNAP: 100.33
VALUE MINKNAP: 100.32
VALUE KNAP: 100.32
VALUE MINKNAP: 100.32
VALUE KNAP: 100.33
VALUE MINKNAP: 100.32
VALUE KNAP: 100.32
VALUE MINKNAP: 100.32
VALUE KNAP: 100.33
VALUE MINKNAP: 100.32
VALUE KNAP: 100.32
VALUE MINKNAP: 100.32
VALUE KNAP: 100.33
VALUE MINKNAP: 100.32
VALUE KNAP: 100.32
VALUE MINKNAP: 100.32
VALUE KNAP: 100.33
VALUE MINKNAP: 100.32
VALUE KNAP: 100.33
VALUE MINKNAP: 100.32
VALUE KNAP: 100.33
VALUE MINKNAP: 100.32
VALUE KNAP: 100.32
VALUE MINKNAP: 100.32
VALUE KNAP: 100.33
VALUE MINKNAP: 100.32
VALUE KNAP: 100.32
VALUE MINKNAP: 100.32
VALUE KNAP: 100.33
VALUE MINKNAP: 100.32
VALUE KNAP: 100.32
VALUE MINKNAP: 100.32
VALUE KNAP: 100.33
VALUE MINKNAP: 100.32
VALUE KNAP: 100.33
VALUE MINKNAP: 100.32
VALUE KNAP: 100.33
VALUE MINKNAP: 100.32
VALUE KNAP: 100.33
VALUE MINKNAP: 100.32
VALUE KNAP: 100.33
VALUE MINKNAP: 100.32
VALUE KNAP: 100.33
VALUE MINKNAP: 100.32
VALUE KNAP: 100.33
VALUE MINKNAP: 100.32
VALUE KNAP: 100.33
VALUE MINKNAP: 100.32
VALUE KNAP: 100.32
VALUE MINKNAP: 100.32
VALUE KNAP: 100.33
VALUE MINKNAP: 100.32
VALUE KNAP: 100.32
VALUE MINKNAP: 100.32
VALUE KNAP: 100.33
VALUE MINKNAP: 100.32
VALUE KNAP: 100.32
VALUE MINKNAP: 100.32
SI
