*** pb_100rnd1200.dat ****
VALUE KNAP: 29.56
VALUE MINKNAP: 29.56
VALUE KNAP: 29.54
VALUE MINKNAP: 29.54
VALUE KNAP: 29.53
VALUE MINKNAP: 29.53
VALUE KNAP: 29.52
VALUE MINKNAP: 29.52
VALUE KNAP: 29.49
VALUE MINKNAP: 29.49
VALUE KNAP: 29.49
VALUE MINKNAP: 29.49
VALUE KNAP: 29.48
VALUE MINKNAP: 29.48
VALUE KNAP: 29.48
VALUE MINKNAP: 29.48
VALUE KNAP: 29.48
VALUE MINKNAP: 29.48
VALUE KNAP: 29.46
VALUE MINKNAP: 29.46
VALUE KNAP: 29.46
VALUE MINKNAP: 29.46
VALUE KNAP: 29.46
VALUE MINKNAP: 29.46
VALUE KNAP: 29.45
VALUE MINKNAP: 29.45
VALUE KNAP: 29.45
VALUE MINKNAP: 29.45
VALUE KNAP: 29.45
VALUE MINKNAP: 29.45
VALUE KNAP: 29.44
VALUE MINKNAP: 29.44
VALUE KNAP: 29.44
VALUE MINKNAP: 29.44
VALUE KNAP: 29.44
VALUE MINKNAP: 29.44
VALUE KNAP: 29.44
VALUE MINKNAP: 29.44
VALUE KNAP: 29.44
VALUE MINKNAP: 29.44
VALUE KNAP: 29.44
VALUE MINKNAP: 29.44
VALUE KNAP: 29.44
VALUE MINKNAP: 29.44
VALUE KNAP: 29.43
VALUE MINKNAP: 29.43
VALUE KNAP: 29.43
VALUE MINKNAP: 29.43
VALUE KNAP: 29.44
VALUE MINKNAP: 29.44
VALUE KNAP: 29.43
VALUE MINKNAP: 29.43
VALUE KNAP: 29.43
VALUE MINKNAP: 29.43
VALUE KNAP: 29.43
VALUE MINKNAP: 29.43
VALUE KNAP: 29.43
VALUE MINKNAP: 29.43
VALUE KNAP: 29.43
VALUE MINKNAP: 29.43
VALUE KNAP: 29.43
VALUE MINKNAP: 29.43
VALUE KNAP: 29.43
VALUE MINKNAP: 29.43
VALUE KNAP: 29.43
VALUE MINKNAP: 29.43
VALUE KNAP: 29.43
VALUE MINKNAP: 29.43
VALUE KNAP: 29.43
VALUE MINKNAP: 29.43
VALUE KNAP: 29.43
VALUE MINKNAP: 29.43
VALUE KNAP: 29.43
VALUE MINKNAP: 29.43
VALUE KNAP: 29.43
VALUE MINKNAP: 29.43
VALUE KNAP: 29.43
VALUE MINKNAP: 29.43
VALUE KNAP: 29.43
VALUE MINKNAP: 29.43
VALUE KNAP: 29.43
VALUE MINKNAP: 29.43
VALUE KNAP: 29.43
VALUE MINKNAP: 29.42
VALUE KNAP: 29.43
VALUE MINKNAP: 29.43
VALUE KNAP: 29.43
VALUE MINKNAP: 29.43
VALUE KNAP: 29.42
VALUE MINKNAP: 29.42
VALUE KNAP: 29.43
VALUE MINKNAP: 29.43
VALUE KNAP: 29.43
VALUE MINKNAP: 29.43
VALUE KNAP: 29.43
VALUE MINKNAP: 29.42
VALUE KNAP: 29.43
VALUE MINKNAP: 29.43
VALUE KNAP: 29.43
VALUE MINKNAP: 29.43
VALUE KNAP: 29.43
VALUE MINKNAP: 29.42
VALUE KNAP: 29.43
VALUE MINKNAP: 29.43
VALUE KNAP: 29.42
VALUE MINKNAP: 29.42
VALUE KNAP: 29.43
VALUE MINKNAP: 29.43
VALUE KNAP: 29.43
VALUE MINKNAP: 29.42
VALUE KNAP: 29.43
VALUE MINKNAP: 29.43
VALUE KNAP: 29.43
VALUE MINKNAP: 29.43
VALUE KNAP: 29.43
VALUE MINKNAP: 29.43
VALUE KNAP: 29.43
VALUE MINKNAP: 29.42
VALUE KNAP: 29.43
VALUE MINKNAP: 29.42
VALUE KNAP: 29.43
VALUE MINKNAP: 29.42
VALUE KNAP: 29.42
VALUE MINKNAP: 29.42
VALUE KNAP: 29.43
VALUE MINKNAP: 29.43
VALUE KNAP: 29.43
VALUE MINKNAP: 29.42
VALUE KNAP: 29.43
VALUE MINKNAP: 29.42
VALUE KNAP: 29.42
VALUE MINKNAP: 29.42
VALUE KNAP: 29.43
VALUE MINKNAP: 29.43
VALUE KNAP: 29.43
VALUE MINKNAP: 29.43
VALUE KNAP: 29.43
VALUE MINKNAP: 29.42
VALUE KNAP: 29.42
VALUE MINKNAP: 29.42
VALUE KNAP: 29.43
VALUE MINKNAP: 29.43
VALUE KNAP: 29.42
VALUE MINKNAP: 29.42
VALUE KNAP: 29.43
VALUE MINKNAP: 29.42
VALUE KNAP: 29.42
VALUE MINKNAP: 29.43
VALUE KNAP: 29.43
VALUE MINKNAP: 29.42
VALUE KNAP: 29.42
VALUE MINKNAP: 29.42
VALUE KNAP: 29.43
VALUE MINKNAP: 29.43
VALUE KNAP: 29.42
VALUE MINKNAP: 29.42
VALUE KNAP: 29.43
VALUE MINKNAP: 29.43
VALUE KNAP: 29.42
VALUE MINKNAP: 29.42
VALUE KNAP: 29.43
VALUE MINKNAP: 29.43
VALUE KNAP: 29.42
VALUE MINKNAP: 29.42
VALUE KNAP: 29.43
VALUE MINKNAP: 29.43
VALUE KNAP: 29.43
VALUE MINKNAP: 29.42
VALUE KNAP: 29.42
VALUE MINKNAP: 29.42
VALUE KNAP: 29.43
VALUE MINKNAP: 29.43
VALUE KNAP: 29.42
VALUE MINKNAP: 29.42
VALUE KNAP: 29.43
VALUE MINKNAP: 29.42
VALUE KNAP: 29.43
VALUE MINKNAP: 29.43
VALUE KNAP: 29.43
VALUE MINKNAP: 29.43
VALUE KNAP: 29.42
VALUE MINKNAP: 29.42
VALUE KNAP: 29.43
VALUE MINKNAP: 29.42
VALUE KNAP: 29.42
VALUE MINKNAP: 29.42
VALUE KNAP: 29.43
VALUE MINKNAP: 29.42
VALUE KNAP: 29.42
VALUE MINKNAP: 29.42
VALUE KNAP: 29.43
VALUE MINKNAP: 29.42
VALUE KNAP: 29.43
VALUE MINKNAP: 29.43
VALUE KNAP: 29.42
VALUE MINKNAP: 29.42
VALUE KNAP: 29.43
VALUE MINKNAP: 29.43
VALUE KNAP: 29.42
VALUE MINKNAP: 29.42
VALUE KNAP: 29.43
VALUE MINKNAP: 29.42
VALUE KNAP: 29.43
VALUE MINKNAP: 29.43
VALUE KNAP: 29.42
VALUE MINKNAP: 29.42
VALUE KNAP: 29.43
VALUE MINKNAP: 29.42
VALUE KNAP: 29.43
VALUE MINKNAP: 29.42
VALUE KNAP: 29.43
VALUE MINKNAP: 29.43
VALUE KNAP: 29.42
VALUE MINKNAP: 29.42
VALUE KNAP: 29.42
VALUE MINKNAP: 29.42
VALUE KNAP: 29.43
VALUE MINKNAP: 29.43
VALUE KNAP: 29.42
VALUE MINKNAP: 29.42
VALUE KNAP: 29.42
VALUE MINKNAP: 29.42
VALUE KNAP: 29.42
VALUE MINKNAP: 29.42
VALUE KNAP: 29.43
VALUE MINKNAP: 29.42
VALUE KNAP: 29.43
VALUE MINKNAP: 29.42
VALUE KNAP: 29.42
VALUE MINKNAP: 29.42
VALUE KNAP: 29.42
VALUE MINKNAP: 29.42
VALUE KNAP: 29.43
VALUE MINKNAP: 29.42
VALUE KNAP: 29.43
VALUE MINKNAP: 29.43
VALUE KNAP: 29.42
VALUE MINKNAP: 29.42
VALUE KNAP: 29.43
VALUE MINKNAP: 29.42
VALUE KNAP: 29.43
VALUE MINKNAP: 29.43
VALUE KNAP: 29.42
VALUE MINKNAP: 29.42
VALUE KNAP: 29.43
VALUE MINKNAP: 29.42
VALUE KNAP: 29.42
VALUE MINKNAP: 29.42
VALUE KNAP: 29.43
VALUE MINKNAP: 29.42
VALUE KNAP: 29.43
VALUE MINKNAP: 29.42
VALUE KNAP: 29.43
VALUE MINKNAP: 29.43
VALUE KNAP: 29.43
VALUE MINKNAP: 29.42
VALUE KNAP: 29.42
VALUE MINKNAP: 29.42
VALUE KNAP: 29.42
VALUE MINKNAP: 29.42
VALUE KNAP: 29.43
VALUE MINKNAP: 29.42
VALUE KNAP: 29.42
VALUE MINKNAP: 29.42
VALUE KNAP: 29.43
VALUE MINKNAP: 29.42
VALUE KNAP: 29.43
VALUE MINKNAP: 29.42
VALUE KNAP: 29.43
VALUE MINKNAP: 29.43
VALUE KNAP: 29.42
VALUE MINKNAP: 29.42
VALUE KNAP: 29.43
VALUE MINKNAP: 29.42
VALUE KNAP: 29.42
VALUE MINKNAP: 29.42
VALUE KNAP: 29.43
VALUE MINKNAP: 29.43
VALUE KNAP: 29.43
VALUE MINKNAP: 29.43
VALUE KNAP: 29.42
VALUE MINKNAP: 29.42
VALUE KNAP: 29.43
VALUE MINKNAP: 29.42
VALUE KNAP: 29.42
VALUE MINKNAP: 29.42
VALUE KNAP: 29.43
VALUE MINKNAP: 29.42
VALUE KNAP: 29.43
VALUE MINKNAP: 29.43
VALUE KNAP: 29.43
VALUE MINKNAP: 29.42
VALUE KNAP: 29.43
VALUE MINKNAP: 29.42
VALUE KNAP: 29.43
VALUE MINKNAP: 29.42
VALUE KNAP: 29.43
VALUE MINKNAP: 29.42
VALUE KNAP: 29.42
VALUE MINKNAP: 29.42
VALUE KNAP: 29.42
VALUE MINKNAP: 29.42
VALUE KNAP: 29.43
VALUE MINKNAP: 29.43
VALUE KNAP: 29.43
VALUE MINKNAP: 29.42
VALUE KNAP: 29.43
VALUE MINKNAP: 29.43
VALUE KNAP: 29.43
VALUE MINKNAP: 29.42
VALUE KNAP: 29.42
VALUE MINKNAP: 29.42
VALUE KNAP: 29.43
VALUE MINKNAP: 29.43
VALUE KNAP: 29.42
VALUE MINKNAP: 29.42
VALUE KNAP: 29.43
VALUE MINKNAP: 29.43
VALUE KNAP: 29.42
VALUE MINKNAP: 29.43
VALUE KNAP: 29.42
VALUE MINKNAP: 29.42
VALUE KNAP: 29.42
VALUE MINKNAP: 29.42
VALUE KNAP: 29.42
VALUE MINKNAP: 29.43
VALUE KNAP: 29.42
VALUE MINKNAP: 29.42
VALUE KNAP: 29.43
VALUE MINKNAP: 29.43
VALUE KNAP: 29.42
VALUE MINKNAP: 29.42
VALUE KNAP: 29.42
VALUE MINKNAP: 29.42
VALUE KNAP: 29.43
VALUE MINKNAP: 29.43
VALUE KNAP: 29.42
VALUE MINKNAP: 29.42
VALUE KNAP: 29.43
VALUE MINKNAP: 29.43
VALUE KNAP: 29.43
VALUE MINKNAP: 29.43
VALUE KNAP: 29.42
VALUE MINKNAP: 29.42
VALUE KNAP: 29.43
VALUE MINKNAP: 29.42
VALUE KNAP: 29.43
VALUE MINKNAP: 29.42
VALUE KNAP: 29.42
VALUE MINKNAP: 29.42
VALUE KNAP: 29.43
VALUE MINKNAP: 29.42
VALUE KNAP: 29.43
VALUE MINKNAP: 29.43
VALUE KNAP: 29.42
VALUE MINKNAP: 29.42
VALUE KNAP: 29.43
VALUE MINKNAP: 29.42
VALUE KNAP: 29.42
VALUE MINKNAP: 29.42
VALUE KNAP: 29.43
VALUE MINKNAP: 29.43
VALUE KNAP: 29.42
VALUE MINKNAP: 29.42
VALUE KNAP: 29.43
VALUE MINKNAP: 29.43
VALUE KNAP: 29.42
VALUE MINKNAP: 29.42
VALUE KNAP: 29.43
VALUE MINKNAP: 29.42
VALUE KNAP: 29.43
VALUE MINKNAP: 29.42
VALUE KNAP: 29.42
VALUE MINKNAP: 29.42
VALUE KNAP: 29.43
VALUE MINKNAP: 29.42
VALUE KNAP: 29.42
VALUE MINKNAP: 29.42
VALUE KNAP: 29.43
VALUE MINKNAP: 29.43
VALUE KNAP: 29.42
VALUE MINKNAP: 29.42
VALUE KNAP: 29.42
VALUE MINKNAP: 29.42
VALUE KNAP: 29.42
VALUE MINKNAP: 29.42
VALUE KNAP: 29.42
VALUE MINKNAP: 29.43
VALUE KNAP: 29.42
VALUE MINKNAP: 29.42
VALUE KNAP: 29.43
VALUE MINKNAP: 29.42
VALUE KNAP: 29.43
VALUE MINKNAP: 29.43
VALUE KNAP: 29.43
VALUE MINKNAP: 29.43
VALUE KNAP: 29.43
VALUE MINKNAP: 29.42
VALUE KNAP: 29.42
VALUE MINKNAP: 29.42
VALUE KNAP: 29.43
VALUE MINKNAP: 29.43
VALUE KNAP: 29.42
VALUE MINKNAP: 29.42
VALUE KNAP: 29.42
VALUE MINKNAP: 29.42
VALUE KNAP: 29.43
VALUE MINKNAP: 29.43
VALUE KNAP: 29.43
VALUE MINKNAP: 29.42
VALUE KNAP: 29.43
VALUE MINKNAP: 29.42
VALUE KNAP: 29.42
VALUE MINKNAP: 29.42
VALUE KNAP: 29.42
VALUE MINKNAP: 29.42
VALUE KNAP: 29.42
VALUE MINKNAP: 29.42
VALUE KNAP: 29.42
VALUE MINKNAP: 29.42
SI
