*** pb_500rnd0400.dat ****
VALUE MINKNAP: 108.88
VALUE KNAP: 108.87
VALUE MINKNAP: 108.87
VALUE KNAP: 108.88
VALUE MINKNAP: 108.88
VALUE KNAP: 108.87
VALUE MINKNAP: 108.87
VALUE KNAP: 108.87
VALUE MINKNAP: 108.87
VALUE KNAP: 108.88
VALUE MINKNAP: 108.87
VALUE KNAP: 108.87
VALUE MINKNAP: 108.87
VALUE KNAP: 108.87
VALUE MINKNAP: 108.87
VALUE KNAP: 108.88
VALUE MINKNAP: 108.88
VALUE KNAP: 108.87
VALUE MINKNAP: 108.87
VALUE KNAP: 108.87
VALUE MINKNAP: 108.87
VALUE KNAP: 108.87
VALUE MINKNAP: 108.87
VALUE KNAP: 108.87
VALUE MINKNAP: 108.87
VALUE KNAP: 108.86
VALUE MINKNAP: 108.86
VALUE KNAP: 108.87
VALUE MINKNAP: 108.87
VALUE KNAP: 108.87
VALUE MINKNAP: 108.87
VALUE KNAP: 108.87
VALUE MINKNAP: 108.87
VALUE KNAP: 108.87
VALUE MINKNAP: 108.86
VALUE KNAP: 108.87
VALUE MINKNAP: 108.87
VALUE KNAP: 108.87
VALUE MINKNAP: 108.87
VALUE KNAP: 108.87
VALUE MINKNAP: 108.87
VALUE KNAP: 108.87
VALUE MINKNAP: 108.87
VALUE KNAP: 108.87
VALUE MINKNAP: 108.87
VALUE KNAP: 108.87
VALUE MINKNAP: 108.87
VALUE KNAP: 108.87
VALUE MINKNAP: 108.87
VALUE KNAP: 108.87
VALUE MINKNAP: 108.87
VALUE KNAP: 108.88
VALUE MINKNAP: 108.88
VALUE KNAP: 108.87
VALUE MINKNAP: 108.86
VALUE KNAP: 108.87
VALUE MINKNAP: 108.87
VALUE KNAP: 108.86
VALUE MINKNAP: 108.86
VALUE KNAP: 108.86
VALUE MINKNAP: 108.86
VALUE KNAP: 108.87
VALUE MINKNAP: 108.87
VALUE KNAP: 108.87
VALUE MINKNAP: 108.87
VALUE KNAP: 108.87
VALUE MINKNAP: 108.87
VALUE KNAP: 108.87
VALUE MINKNAP: 108.87
VALUE KNAP: 108.87
VALUE MINKNAP: 108.87
VALUE KNAP: 108.87
VALUE MINKNAP: 108.87
VALUE KNAP: 108.87
VALUE MINKNAP: 108.87
VALUE KNAP: 108.88
VALUE MINKNAP: 108.88
VALUE KNAP: 108.86
VALUE MINKNAP: 108.86
VALUE KNAP: 108.87
VALUE MINKNAP: 108.87
VALUE KNAP: 108.86
VALUE MINKNAP: 108.86
VALUE KNAP: 108.86
VALUE MINKNAP: 108.86
VALUE KNAP: 108.87
VALUE MINKNAP: 108.87
VALUE KNAP: 108.87
VALUE MINKNAP: 108.87
VALUE KNAP: 108.87
VALUE MINKNAP: 108.86
VALUE KNAP: 108.88
VALUE MINKNAP: 108.88
VALUE KNAP: 108.86
VALUE MINKNAP: 108.86
VALUE KNAP: 108.87
VALUE MINKNAP: 108.87
VALUE KNAP: 108.86
VALUE MINKNAP: 108.86
VALUE KNAP: 108.87
VALUE MINKNAP: 108.87
VALUE KNAP: 108.86
VALUE MINKNAP: 108.86
VALUE KNAP: 108.87
VALUE MINKNAP: 108.86
VALUE KNAP: 108.87
VALUE MINKNAP: 108.87
VALUE KNAP: 108.86
VALUE MINKNAP: 108.86
VALUE KNAP: 108.87
VALUE MINKNAP: 108.87
VALUE KNAP: 108.87
VALUE MINKNAP: 108.87
VALUE KNAP: 108.87
VALUE MINKNAP: 108.87
VALUE KNAP: 108.87
VALUE MINKNAP: 108.87
VALUE KNAP: 108.87
VALUE MINKNAP: 108.87
VALUE KNAP: 108.87
VALUE MINKNAP: 108.87
VALUE KNAP: 108.87
VALUE MINKNAP: 108.87
VALUE KNAP: 108.86
VALUE MINKNAP: 108.86
VALUE KNAP: 108.87
VALUE MINKNAP: 108.87
VALUE KNAP: 108.87
VALUE MINKNAP: 108.87
VALUE KNAP: 108.87
VALUE MINKNAP: 108.87
VALUE KNAP: 108.88
VALUE MINKNAP: 108.88
VALUE KNAP: 108.86
VALUE MINKNAP: 108.86
VALUE KNAP: 108.87
VALUE MINKNAP: 108.87
VALUE KNAP: 108.86
VALUE MINKNAP: 108.86
VALUE KNAP: 108.87
VALUE MINKNAP: 108.86
VALUE KNAP: 108.87
VALUE MINKNAP: 108.87
VALUE KNAP: 108.86
VALUE MINKNAP: 108.86
VALUE KNAP: 108.87
VALUE MINKNAP: 108.86
VALUE KNAP: 108.86
VALUE MINKNAP: 108.86
VALUE KNAP: 108.87
VALUE MINKNAP: 108.87
VALUE KNAP: 108.87
VALUE MINKNAP: 108.87
VALUE KNAP: 108.88
VALUE MINKNAP: 108.87
VALUE KNAP: 108.87
VALUE MINKNAP: 108.87
VALUE KNAP: 108.87
VALUE MINKNAP: 108.87
VALUE KNAP: 108.86
VALUE MINKNAP: 108.86
VALUE KNAP: 108.87
VALUE MINKNAP: 108.87
VALUE KNAP: 108.87
VALUE MINKNAP: 108.87
VALUE KNAP: 108.86
VALUE MINKNAP: 108.86
VALUE KNAP: 108.88
VALUE MINKNAP: 108.88
VALUE KNAP: 108.87
VALUE MINKNAP: 108.87
VALUE KNAP: 108.86
VALUE MINKNAP: 108.86
VALUE KNAP: 108.87
VALUE MINKNAP: 108.87
VALUE KNAP: 108.86
VALUE MINKNAP: 108.86
VALUE KNAP: 108.87
VALUE MINKNAP: 108.87
VALUE KNAP: 108.87
VALUE MINKNAP: 108.87
VALUE KNAP: 108.86
VALUE MINKNAP: 108.86
VALUE KNAP: 108.87
VALUE MINKNAP: 108.87
VALUE KNAP: 108.87
VALUE MINKNAP: 108.87
VALUE KNAP: 108.86
VALUE MINKNAP: 108.86
VALUE KNAP: 108.88
VALUE MINKNAP: 108.88
VALUE KNAP: 108.86
VALUE MINKNAP: 108.86
VALUE KNAP: 108.87
VALUE MINKNAP: 108.87
VALUE KNAP: 108.87
VALUE MINKNAP: 108.86
VALUE KNAP: 108.87
VALUE MINKNAP: 108.87
VALUE KNAP: 108.87
VALUE MINKNAP: 108.86
VALUE KNAP: 108.86
VALUE MINKNAP: 108.86
VALUE KNAP: 108.87
VALUE MINKNAP: 108.87
VALUE KNAP: 108.87
VALUE MINKNAP: 108.87
VALUE KNAP: 108.88
VALUE MINKNAP: 108.88
VALUE KNAP: 108.86
VALUE MINKNAP: 108.86
VALUE KNAP: 108.87
VALUE MINKNAP: 108.87
VALUE KNAP: 108.86
VALUE MINKNAP: 108.86
VALUE KNAP: 108.87
VALUE MINKNAP: 108.87
VALUE KNAP: 108.87
VALUE MINKNAP: 108.87
VALUE KNAP: 108.87
VALUE MINKNAP: 108.87
VALUE KNAP: 108.87
VALUE MINKNAP: 108.87
VALUE KNAP: 108.86
VALUE MINKNAP: 108.86
VALUE KNAP: 108.88
VALUE MINKNAP: 108.88
VALUE KNAP: 108.87
VALUE MINKNAP: 108.87
VALUE KNAP: 108.87
VALUE MINKNAP: 108.86
VALUE KNAP: 108.87
VALUE MINKNAP: 108.87
VALUE KNAP: 108.87
VALUE MINKNAP: 108.87
VALUE KNAP: 108.86
VALUE MINKNAP: 108.86
VALUE KNAP: 108.87
VALUE MINKNAP: 108.87
VALUE KNAP: 108.86
VALUE MINKNAP: 108.86
VALUE KNAP: 108.88
VALUE MINKNAP: 108.87
VALUE KNAP: 108.86
VALUE MINKNAP: 108.86
VALUE KNAP: 108.87
VALUE MINKNAP: 108.87
VALUE KNAP: 108.86
VALUE MINKNAP: 108.86
VALUE KNAP: 108.87
VALUE MINKNAP: 108.86
VALUE KNAP: 108.87
VALUE MINKNAP: 108.86
VALUE KNAP: 108.87
VALUE MINKNAP: 108.87
VALUE KNAP: 108.87
VALUE MINKNAP: 108.87
VALUE KNAP: 108.86
VALUE MINKNAP: 108.86
VALUE KNAP: 108.87
VALUE MINKNAP: 108.87
VALUE KNAP: 108.87
VALUE MINKNAP: 108.87
VALUE KNAP: 108.87
VALUE MINKNAP: 108.87
VALUE KNAP: 108.87
VALUE MINKNAP: 108.86
VALUE KNAP: 108.86
VALUE MINKNAP: 108.86
VALUE KNAP: 108.87
VALUE MINKNAP: 108.87
VALUE KNAP: 108.87
VALUE MINKNAP: 108.87
VALUE KNAP: 108.86
VALUE MINKNAP: 108.86
VALUE KNAP: 108.87
VALUE MINKNAP: 108.87
VALUE KNAP: 108.86
VALUE MINKNAP: 108.86
VALUE KNAP: 108.86
VALUE MINKNAP: 108.86
VALUE KNAP: 108.87
VALUE MINKNAP: 108.87
VALUE KNAP: 108.86
VALUE MINKNAP: 108.86
VALUE KNAP: 108.88
VALUE MINKNAP: 108.87
VALUE KNAP: 108.86
VALUE MINKNAP: 108.86
VALUE KNAP: 108.87
VALUE MINKNAP: 108.87
VALUE KNAP: 108.86
VALUE MINKNAP: 108.86
VALUE KNAP: 108.86
VALUE MINKNAP: 108.86
VALUE KNAP: 108.87
VALUE MINKNAP: 108.87
VALUE KNAP: 108.87
VALUE MINKNAP: 108.87
VALUE KNAP: 108.86
VALUE MINKNAP: 108.86
VALUE KNAP: 108.87
VALUE MINKNAP: 108.87
VALUE KNAP: 108.87
VALUE MINKNAP: 108.87
VALUE KNAP: 108.86
VALUE MINKNAP: 108.86
VALUE KNAP: 108.88
VALUE MINKNAP: 108.87
VALUE KNAP: 108.86
VALUE MINKNAP: 108.86
VALUE KNAP: 108.87
VALUE MINKNAP: 108.87
VALUE KNAP: 108.87
VALUE MINKNAP: 108.87
VALUE KNAP: 108.87
VALUE MINKNAP: 108.87
VALUE KNAP: 108.87
VALUE MINKNAP: 108.87
VALUE KNAP: 108.87
VALUE MINKNAP: 108.87
VALUE KNAP: 108.87
VALUE MINKNAP: 108.87
VALUE KNAP: 108.87
VALUE MINKNAP: 108.86
SI
