*** pb_500rnd1200.dat ****
VALUE MINKNAP: 43.22
VALUE KNAP: 43.22
VALUE MINKNAP: 43.22
VALUE KNAP: 43.21
VALUE MINKNAP: 43.21
VALUE KNAP: 43.22
VALUE MINKNAP: 43.22
VALUE KNAP: 43.22
VALUE MINKNAP: 43.22
VALUE KNAP: 43.21
VALUE MINKNAP: 43.21
VALUE KNAP: 43.21
VALUE MINKNAP: 43.21
VALUE KNAP: 43.21
VALUE MINKNAP: 43.21
VALUE KNAP: 43.21
VALUE MINKNAP: 43.21
VALUE KNAP: 43.21
VALUE MINKNAP: 43.21
VALUE KNAP: 43.21
VALUE MINKNAP: 43.21
VALUE KNAP: 43.21
VALUE MINKNAP: 43.21
VALUE KNAP: 43.21
VALUE MINKNAP: 43.21
VALUE KNAP: 43.21
VALUE MINKNAP: 43.21
VALUE KNAP: 43.21
VALUE MINKNAP: 43.21
VALUE KNAP: 43.21
VALUE MINKNAP: 43.21
VALUE KNAP: 43.21
VALUE MINKNAP: 43.21
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.21
VALUE MINKNAP: 43.21
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.21
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.21
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.21
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.21
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.21
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.21
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.21
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.21
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.21
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.21
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.21
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
VALUE KNAP: 43.20
VALUE MINKNAP: 43.20
SI
