*** pb_500rnd0900.dat ****
VALUE MINKNAP: 2261.97
VALUE KNAP: 2261.97
VALUE MINKNAP: 2261.97
VALUE KNAP: 2261.97
VALUE MINKNAP: 2261.97
VALUE KNAP: 2261.97
VALUE MINKNAP: 2261.97
VALUE KNAP: 2261.97
VALUE MINKNAP: 2261.97
VALUE KNAP: 2261.97
VALUE MINKNAP: 2261.97
VALUE KNAP: 2261.97
VALUE MINKNAP: 2261.97
VALUE KNAP: 2261.97
VALUE MINKNAP: 2261.97
VALUE KNAP: 2261.97
VALUE MINKNAP: 2261.97
VALUE KNAP: 2261.97
VALUE MINKNAP: 2261.97
VALUE KNAP: 2261.97
VALUE MINKNAP: 2261.97
VALUE KNAP: 2261.97
VALUE MINKNAP: 2261.97
VALUE KNAP: 2261.97
VALUE MINKNAP: 2261.97
VALUE KNAP: 2261.97
VALUE MINKNAP: 2261.97
VALUE KNAP: 2261.97
VALUE MINKNAP: 2261.97
VALUE KNAP: 2261.97
VALUE MINKNAP: 2261.97
VALUE KNAP: 2261.97
VALUE MINKNAP: 2261.97
VALUE KNAP: 2261.97
VALUE MINKNAP: 2261.97
VALUE KNAP: 2261.97
VALUE MINKNAP: 2261.97
VALUE KNAP: 2261.97
VALUE MINKNAP: 2261.97
VALUE KNAP: 2261.97
VALUE MINKNAP: 2261.97
VALUE KNAP: 2261.97
VALUE MINKNAP: 2261.97
VALUE KNAP: 2261.97
VALUE MINKNAP: 2261.97
VALUE KNAP: 2261.97
VALUE MINKNAP: 2261.97
VALUE KNAP: 2261.97
VALUE MINKNAP: 2261.97
VALUE KNAP: 2261.97
VALUE MINKNAP: 2261.97
VALUE KNAP: 2261.97
VALUE MINKNAP: 2261.97
VALUE KNAP: 2261.97
VALUE MINKNAP: 2261.97
VALUE KNAP: 2261.97
VALUE MINKNAP: 2261.97
VALUE KNAP: 2261.97
VALUE MINKNAP: 2261.97
VALUE KNAP: 2261.97
VALUE MINKNAP: 2261.97
VALUE KNAP: 2261.97
VALUE MINKNAP: 2261.97
VALUE KNAP: 2261.97
VALUE MINKNAP: 2261.97
VALUE KNAP: 2261.97
VALUE MINKNAP: 2261.97
SI
