*** pb_500rnd0200.dat ****
VALUE KNAP: 58.73
VALUE MINKNAP: 58.73
VALUE KNAP: 58.73
VALUE MINKNAP: 58.73
VALUE KNAP: 58.48
VALUE MINKNAP: 58.48
VALUE KNAP: 58.38
VALUE MINKNAP: 58.38
VALUE KNAP: 58.31
VALUE MINKNAP: 58.31
VALUE KNAP: 58.28
VALUE MINKNAP: 58.28
VALUE KNAP: 58.28
VALUE MINKNAP: 58.28
VALUE KNAP: 58.31
VALUE MINKNAP: 58.31
VALUE KNAP: 58.24
VALUE MINKNAP: 58.24
VALUE KNAP: 58.12
VALUE MINKNAP: 58.12
VALUE KNAP: 58.08
VALUE MINKNAP: 58.08
VALUE KNAP: 58.05
VALUE MINKNAP: 58.05
VALUE KNAP: 58.05
VALUE MINKNAP: 58.05
VALUE KNAP: 58.03
VALUE MINKNAP: 58.03
VALUE KNAP: 57.95
VALUE MINKNAP: 57.95
VALUE KNAP: 57.94
VALUE MINKNAP: 57.94
VALUE KNAP: 57.92
VALUE MINKNAP: 57.92
VALUE KNAP: 57.93
VALUE MINKNAP: 57.93
VALUE KNAP: 57.91
VALUE MINKNAP: 57.91
VALUE KNAP: 57.91
VALUE MINKNAP: 57.91
VALUE KNAP: 57.91
VALUE MINKNAP: 57.91
VALUE KNAP: 57.88
VALUE MINKNAP: 57.88
VALUE KNAP: 57.87
VALUE MINKNAP: 57.87
VALUE KNAP: 57.85
VALUE MINKNAP: 57.85
VALUE KNAP: 57.86
VALUE MINKNAP: 57.86
VALUE KNAP: 57.86
VALUE MINKNAP: 57.86
VALUE KNAP: 57.85
VALUE MINKNAP: 57.85
VALUE KNAP: 57.84
VALUE MINKNAP: 57.84
VALUE KNAP: 57.83
VALUE MINKNAP: 57.83
VALUE KNAP: 57.83
VALUE MINKNAP: 57.83
VALUE KNAP: 57.83
VALUE MINKNAP: 57.82
VALUE KNAP: 57.82
VALUE MINKNAP: 57.82
VALUE KNAP: 57.83
VALUE MINKNAP: 57.82
VALUE KNAP: 57.81
VALUE MINKNAP: 57.81
VALUE KNAP: 57.82
VALUE MINKNAP: 57.81
VALUE KNAP: 57.81
VALUE MINKNAP: 57.81
VALUE KNAP: 57.81
VALUE MINKNAP: 57.81
VALUE KNAP: 57.81
VALUE MINKNAP: 57.81
VALUE KNAP: 57.81
VALUE MINKNAP: 57.81
VALUE KNAP: 57.81
VALUE MINKNAP: 57.81
VALUE KNAP: 57.81
VALUE MINKNAP: 57.81
VALUE KNAP: 57.81
VALUE MINKNAP: 57.81
VALUE KNAP: 57.80
VALUE MINKNAP: 57.80
VALUE KNAP: 57.81
VALUE MINKNAP: 57.80
VALUE KNAP: 57.80
VALUE MINKNAP: 57.80
VALUE KNAP: 57.80
VALUE MINKNAP: 57.80
VALUE KNAP: 57.80
VALUE MINKNAP: 57.80
VALUE KNAP: 57.80
VALUE MINKNAP: 57.80
VALUE KNAP: 57.80
VALUE MINKNAP: 57.80
VALUE KNAP: 57.80
VALUE MINKNAP: 57.80
VALUE KNAP: 57.80
VALUE MINKNAP: 57.80
VALUE KNAP: 57.80
VALUE MINKNAP: 57.80
VALUE KNAP: 57.80
VALUE MINKNAP: 57.80
VALUE KNAP: 57.80
VALUE MINKNAP: 57.80
VALUE KNAP: 57.80
VALUE MINKNAP: 57.79
VALUE KNAP: 57.80
VALUE MINKNAP: 57.80
VALUE KNAP: 57.80
VALUE MINKNAP: 57.80
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.80
VALUE MINKNAP: 57.79
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.80
VALUE MINKNAP: 57.80
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.80
VALUE MINKNAP: 57.80
VALUE KNAP: 57.80
VALUE MINKNAP: 57.80
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.80
VALUE MINKNAP: 57.79
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.80
VALUE MINKNAP: 57.80
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.80
VALUE MINKNAP: 57.79
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.80
VALUE MINKNAP: 57.79
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.80
VALUE MINKNAP: 57.79
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.80
VALUE MINKNAP: 57.80
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.80
VALUE MINKNAP: 57.79
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.80
VALUE MINKNAP: 57.79
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.80
VALUE MINKNAP: 57.80
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.80
VALUE MINKNAP: 57.79
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.80
VALUE MINKNAP: 57.80
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.80
VALUE MINKNAP: 57.80
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.80
VALUE MINKNAP: 57.80
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.80
VALUE MINKNAP: 57.79
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.80
VALUE MINKNAP: 57.80
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.80
VALUE MINKNAP: 57.80
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.80
VALUE MINKNAP: 57.80
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.80
VALUE MINKNAP: 57.79
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.80
VALUE MINKNAP: 57.79
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.80
VALUE MINKNAP: 57.79
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.80
VALUE MINKNAP: 57.80
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.80
VALUE MINKNAP: 57.80
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.80
VALUE MINKNAP: 57.79
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.80
VALUE MINKNAP: 57.80
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.80
VALUE MINKNAP: 57.79
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.80
VALUE MINKNAP: 57.80
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.80
VALUE MINKNAP: 57.79
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
VALUE KNAP: 57.80
VALUE MINKNAP: 57.80
VALUE KNAP: 57.79
VALUE MINKNAP: 57.79
SI
