*** pb_500rnd0300.dat ****
VALUE KNAP: 1230.27
VALUE MINKNAP: 1230.26
VALUE KNAP: 1230.25
VALUE MINKNAP: 1230.25
VALUE KNAP: 1230.26
VALUE MINKNAP: 1230.26
VALUE KNAP: 1230.25
VALUE MINKNAP: 1230.25
VALUE KNAP: 1230.25
VALUE MINKNAP: 1230.25
VALUE KNAP: 1230.25
VALUE MINKNAP: 1230.25
VALUE KNAP: 1230.25
VALUE MINKNAP: 1230.25
VALUE KNAP: 1230.25
VALUE MINKNAP: 1230.25
VALUE KNAP: 1230.25
VALUE MINKNAP: 1230.25
VALUE KNAP: 1230.24
VALUE MINKNAP: 1230.24
VALUE KNAP: 1230.24
VALUE MINKNAP: 1230.24
VALUE KNAP: 1230.24
VALUE MINKNAP: 1230.24
VALUE KNAP: 1230.24
VALUE MINKNAP: 1230.24
VALUE KNAP: 1230.24
VALUE MINKNAP: 1230.24
VALUE KNAP: 1230.25
VALUE MINKNAP: 1230.25
VALUE KNAP: 1230.24
VALUE MINKNAP: 1230.23
VALUE KNAP: 1230.24
VALUE MINKNAP: 1230.24
VALUE KNAP: 1230.24
VALUE MINKNAP: 1230.24
VALUE KNAP: 1230.24
VALUE MINKNAP: 1230.24
VALUE KNAP: 1230.23
VALUE MINKNAP: 1230.23
VALUE KNAP: 1230.24
VALUE MINKNAP: 1230.24
VALUE KNAP: 1230.23
VALUE MINKNAP: 1230.23
VALUE KNAP: 1230.24
VALUE MINKNAP: 1230.23
VALUE KNAP: 1230.24
VALUE MINKNAP: 1230.23
VALUE KNAP: 1230.24
VALUE MINKNAP: 1230.23
VALUE KNAP: 1230.23
VALUE MINKNAP: 1230.23
VALUE KNAP: 1230.23
VALUE MINKNAP: 1230.23
VALUE KNAP: 1230.23
VALUE MINKNAP: 1230.23
VALUE KNAP: 1230.24
VALUE MINKNAP: 1230.24
VALUE KNAP: 1230.23
VALUE MINKNAP: 1230.23
VALUE KNAP: 1230.24
VALUE MINKNAP: 1230.24
VALUE KNAP: 1230.23
VALUE MINKNAP: 1230.23
VALUE KNAP: 1230.23
VALUE MINKNAP: 1230.23
VALUE KNAP: 1230.24
VALUE MINKNAP: 1230.23
VALUE KNAP: 1230.23
VALUE MINKNAP: 1230.23
VALUE KNAP: 1230.23
VALUE MINKNAP: 1230.23
VALUE KNAP: 1230.23
VALUE MINKNAP: 1230.23
VALUE KNAP: 1230.23
VALUE MINKNAP: 1230.23
VALUE KNAP: 1230.23
VALUE MINKNAP: 1230.23
VALUE KNAP: 1230.24
VALUE MINKNAP: 1230.24
VALUE KNAP: 1230.23
VALUE MINKNAP: 1230.23
VALUE KNAP: 1230.23
VALUE MINKNAP: 1230.23
VALUE KNAP: 1230.23
VALUE MINKNAP: 1230.23
VALUE KNAP: 1230.23
VALUE MINKNAP: 1230.23
VALUE KNAP: 1230.23
VALUE MINKNAP: 1230.23
VALUE KNAP: 1230.23
VALUE MINKNAP: 1230.23
VALUE KNAP: 1230.23
VALUE MINKNAP: 1230.23
VALUE KNAP: 1230.23
VALUE MINKNAP: 1230.23
VALUE KNAP: 1230.23
VALUE MINKNAP: 1230.23
VALUE KNAP: 1230.24
VALUE MINKNAP: 1230.23
VALUE KNAP: 1230.23
VALUE MINKNAP: 1230.22
VALUE KNAP: 1230.23
VALUE MINKNAP: 1230.23
VALUE KNAP: 1230.23
VALUE MINKNAP: 1230.23
VALUE KNAP: 1230.23
VALUE MINKNAP: 1230.23
VALUE KNAP: 1230.23
VALUE MINKNAP: 1230.22
VALUE KNAP: 1230.23
VALUE MINKNAP: 1230.23
VALUE KNAP: 1230.23
VALUE MINKNAP: 1230.23
VALUE KNAP: 1230.23
VALUE MINKNAP: 1230.23
VALUE KNAP: 1230.22
VALUE MINKNAP: 1230.23
VALUE KNAP: 1230.23
VALUE MINKNAP: 1230.23
VALUE KNAP: 1230.23
VALUE MINKNAP: 1230.23
VALUE KNAP: 1230.23
VALUE MINKNAP: 1230.23
VALUE KNAP: 1230.22
VALUE MINKNAP: 1230.22
VALUE KNAP: 1230.23
VALUE MINKNAP: 1230.23
VALUE KNAP: 1230.23
VALUE MINKNAP: 1230.22
VALUE KNAP: 1230.23
VALUE MINKNAP: 1230.23
VALUE KNAP: 1230.23
VALUE MINKNAP: 1230.23
VALUE KNAP: 1230.23
VALUE MINKNAP: 1230.23
VALUE KNAP: 1230.23
VALUE MINKNAP: 1230.23
VALUE KNAP: 1230.22
VALUE MINKNAP: 1230.22
VALUE KNAP: 1230.24
VALUE MINKNAP: 1230.24
VALUE KNAP: 1230.22
VALUE MINKNAP: 1230.22
VALUE KNAP: 1230.23
VALUE MINKNAP: 1230.23
VALUE KNAP: 1230.23
VALUE MINKNAP: 1230.23
VALUE KNAP: 1230.23
VALUE MINKNAP: 1230.23
VALUE KNAP: 1230.23
VALUE MINKNAP: 1230.23
VALUE KNAP: 1230.23
VALUE MINKNAP: 1230.23
VALUE KNAP: 1230.22
VALUE MINKNAP: 1230.22
VALUE KNAP: 1230.23
VALUE MINKNAP: 1230.23
VALUE KNAP: 1230.23
VALUE MINKNAP: 1230.22
VALUE KNAP: 1230.23
VALUE MINKNAP: 1230.23
VALUE KNAP: 1230.23
VALUE MINKNAP: 1230.23
VALUE KNAP: 1230.23
VALUE MINKNAP: 1230.23
VALUE KNAP: 1230.22
VALUE MINKNAP: 1230.22
VALUE KNAP: 1230.22
VALUE MINKNAP: 1230.22
VALUE KNAP: 1230.23
VALUE MINKNAP: 1230.23
VALUE KNAP: 1230.22
VALUE MINKNAP: 1230.22
VALUE KNAP: 1230.22
VALUE MINKNAP: 1230.22
VALUE KNAP: 1230.23
VALUE MINKNAP: 1230.23
VALUE KNAP: 1230.22
VALUE MINKNAP: 1230.22
VALUE KNAP: 1230.24
VALUE MINKNAP: 1230.23
VALUE KNAP: 1230.22
VALUE MINKNAP: 1230.22
VALUE KNAP: 1230.23
VALUE MINKNAP: 1230.22
VALUE KNAP: 1230.23
VALUE MINKNAP: 1230.23
VALUE KNAP: 1230.23
VALUE MINKNAP: 1230.22
VALUE KNAP: 1230.23
VALUE MINKNAP: 1230.23
VALUE KNAP: 1230.22
VALUE MINKNAP: 1230.22
VALUE KNAP: 1230.23
VALUE MINKNAP: 1230.23
VALUE KNAP: 1230.22
VALUE MINKNAP: 1230.22
VALUE KNAP: 1230.23
VALUE MINKNAP: 1230.23
VALUE KNAP: 1230.23
VALUE MINKNAP: 1230.23
VALUE KNAP: 1230.24
VALUE MINKNAP: 1230.23
VALUE KNAP: 1230.23
VALUE MINKNAP: 1230.22
VALUE KNAP: 1230.23
VALUE MINKNAP: 1230.23
VALUE KNAP: 1230.23
VALUE MINKNAP: 1230.22
VALUE KNAP: 1230.23
VALUE MINKNAP: 1230.23
VALUE KNAP: 1230.23
VALUE MINKNAP: 1230.23
VALUE KNAP: 1230.22
VALUE MINKNAP: 1230.22
VALUE KNAP: 1230.23
VALUE MINKNAP: 1230.23
VALUE KNAP: 1230.23
VALUE MINKNAP: 1230.23
VALUE KNAP: 1230.22
VALUE MINKNAP: 1230.22
VALUE KNAP: 1230.23
VALUE MINKNAP: 1230.23
VALUE KNAP: 1230.23
VALUE MINKNAP: 1230.23
VALUE KNAP: 1230.23
VALUE MINKNAP: 1230.23
VALUE KNAP: 1230.23
VALUE MINKNAP: 1230.23
VALUE KNAP: 1230.23
VALUE MINKNAP: 1230.22
VALUE KNAP: 1230.23
VALUE MINKNAP: 1230.23
VALUE KNAP: 1230.23
VALUE MINKNAP: 1230.23
VALUE KNAP: 1230.22
VALUE MINKNAP: 1230.22
VALUE KNAP: 1230.23
VALUE MINKNAP: 1230.23
VALUE KNAP: 1230.23
VALUE MINKNAP: 1230.23
VALUE KNAP: 1230.23
VALUE MINKNAP: 1230.23
VALUE KNAP: 1230.22
VALUE MINKNAP: 1230.22
VALUE KNAP: 1230.22
VALUE MINKNAP: 1230.22
VALUE KNAP: 1230.23
VALUE MINKNAP: 1230.23
VALUE KNAP: 1230.23
VALUE MINKNAP: 1230.22
VALUE KNAP: 1230.22
VALUE MINKNAP: 1230.22
VALUE KNAP: 1230.23
VALUE MINKNAP: 1230.23
VALUE KNAP: 1230.22
VALUE MINKNAP: 1230.22
VALUE KNAP: 1230.23
VALUE MINKNAP: 1230.23
VALUE KNAP: 1230.22
VALUE MINKNAP: 1230.22
VALUE KNAP: 1230.23
VALUE MINKNAP: 1230.23
VALUE KNAP: 1230.23
VALUE MINKNAP: 1230.22
VALUE KNAP: 1230.23
VALUE MINKNAP: 1230.22
VALUE KNAP: 1230.23
VALUE MINKNAP: 1230.23
VALUE KNAP: 1230.23
VALUE MINKNAP: 1230.23
VALUE KNAP: 1230.23
VALUE MINKNAP: 1230.23
VALUE KNAP: 1230.23
VALUE MINKNAP: 1230.22
VALUE KNAP: 1230.23
VALUE MINKNAP: 1230.23
VALUE KNAP: 1230.23
VALUE MINKNAP: 1230.23
VALUE KNAP: 1230.22
VALUE MINKNAP: 1230.22
VALUE KNAP: 1230.24
VALUE MINKNAP: 1230.23
VALUE KNAP: 1230.23
VALUE MINKNAP: 1230.22
VALUE KNAP: 1230.23
VALUE MINKNAP: 1230.23
VALUE KNAP: 1230.23
VALUE MINKNAP: 1230.23
VALUE KNAP: 1230.23
VALUE MINKNAP: 1230.23
VALUE KNAP: 1230.23
VALUE MINKNAP: 1230.23
VALUE KNAP: 1230.23
VALUE MINKNAP: 1230.22
VALUE KNAP: 1230.23
VALUE MINKNAP: 1230.23
VALUE KNAP: 1230.23
VALUE MINKNAP: 1230.23
VALUE KNAP: 1230.23
VALUE MINKNAP: 1230.23
VALUE KNAP: 1230.23
VALUE MINKNAP: 1230.22
VALUE KNAP: 1230.24
VALUE MINKNAP: 1230.23
VALUE KNAP: 1230.22
VALUE MINKNAP: 1230.22
VALUE KNAP: 1230.23
VALUE MINKNAP: 1230.22
VALUE KNAP: 1230.23
VALUE MINKNAP: 1230.23
VALUE KNAP: 1230.22
VALUE MINKNAP: 1230.22
VALUE KNAP: 1230.23
VALUE MINKNAP: 1230.23
VALUE KNAP: 1230.22
VALUE MINKNAP: 1230.22
VALUE KNAP: 1230.23
VALUE MINKNAP: 1230.23
VALUE KNAP: 1230.22
VALUE MINKNAP: 1230.22
SI
