*** pb_200rnd0400.dat ****
VALUE KNAP: 100.00
VALUE MINKNAP: 100.01
VALUE KNAP: 100.00
VALUE MINKNAP: 100.00
VALUE KNAP: 100.00
VALUE MINKNAP: 100.00
VALUE KNAP: 100.00
VALUE MINKNAP: 100.00
VALUE KNAP: 100.00
VALUE MINKNAP: 100.00
VALUE KNAP: 100.00
VALUE MINKNAP: 100.00
VALUE KNAP: 100.00
VALUE MINKNAP: 100.00
VALUE KNAP: 100.00
VALUE MINKNAP: 100.00
VALUE KNAP: 100.00
VALUE MINKNAP: 100.00
VALUE KNAP: 100.00
VALUE MINKNAP: 100.00
VALUE KNAP: 100.00
VALUE MINKNAP: 100.00
VALUE KNAP: 100.00
VALUE MINKNAP: 100.00
VALUE KNAP: 100.00
VALUE MINKNAP: 99.99
VALUE KNAP: 100.00
VALUE MINKNAP: 100.00
VALUE KNAP: 100.00
VALUE MINKNAP: 100.00
VALUE KNAP: 100.00
VALUE MINKNAP: 100.00
VALUE KNAP: 100.00
VALUE MINKNAP: 100.00
VALUE KNAP: 100.00
VALUE MINKNAP: 100.00
VALUE KNAP: 100.00
VALUE MINKNAP: 100.00
VALUE KNAP: 100.00
VALUE MINKNAP: 100.00
VALUE KNAP: 100.00
VALUE MINKNAP: 100.00
VALUE KNAP: 100.00
VALUE MINKNAP: 100.00
VALUE KNAP: 100.00
VALUE MINKNAP: 100.00
VALUE KNAP: 100.00
VALUE MINKNAP: 100.00
VALUE KNAP: 100.00
VALUE MINKNAP: 100.00
VALUE KNAP: 100.00
VALUE MINKNAP: 100.00
VALUE KNAP: 100.00
VALUE MINKNAP: 100.00
VALUE KNAP: 100.00
VALUE MINKNAP: 100.00
VALUE KNAP: 100.01
VALUE MINKNAP: 100.00
VALUE KNAP: 100.00
VALUE MINKNAP: 100.00
VALUE KNAP: 100.00
VALUE MINKNAP: 100.00
VALUE KNAP: 100.00
VALUE MINKNAP: 100.00
VALUE KNAP: 100.00
VALUE MINKNAP: 100.00
VALUE KNAP: 100.00
VALUE MINKNAP: 100.00
VALUE KNAP: 100.00
VALUE MINKNAP: 100.00
VALUE KNAP: 100.00
VALUE MINKNAP: 100.00
VALUE KNAP: 100.00
VALUE MINKNAP: 100.00
VALUE KNAP: 100.00
VALUE MINKNAP: 99.99
VALUE KNAP: 100.00
VALUE MINKNAP: 100.00
VALUE KNAP: 100.00
VALUE MINKNAP: 100.00
VALUE KNAP: 100.00
VALUE MINKNAP: 100.00
VALUE KNAP: 100.00
VALUE MINKNAP: 100.00
VALUE KNAP: 100.00
VALUE MINKNAP: 100.00
VALUE KNAP: 100.00
VALUE MINKNAP: 100.00
VALUE KNAP: 100.00
VALUE MINKNAP: 100.00
VALUE KNAP: 100.00
VALUE MINKNAP: 100.00
VALUE KNAP: 100.00
VALUE MINKNAP: 100.00
VALUE KNAP: 100.00
VALUE MINKNAP: 100.00
SI
