*** pb_100rnd0800.dat ****
VALUE MINKNAP: 39.32
VALUE KNAP: 39.32
VALUE MINKNAP: 39.32
VALUE KNAP: 39.32
VALUE MINKNAP: 39.32
VALUE KNAP: 39.32
VALUE MINKNAP: 39.32
VALUE KNAP: 39.32
VALUE MINKNAP: 39.32
VALUE KNAP: 39.32
VALUE MINKNAP: 39.31
VALUE KNAP: 39.32
VALUE MINKNAP: 39.32
VALUE KNAP: 39.32
VALUE MINKNAP: 39.32
VALUE KNAP: 39.32
VALUE MINKNAP: 39.32
VALUE KNAP: 39.32
VALUE MINKNAP: 39.32
VALUE KNAP: 39.31
VALUE MINKNAP: 39.31
VALUE KNAP: 39.32
VALUE MINKNAP: 39.32
VALUE KNAP: 39.32
VALUE MINKNAP: 39.32
VALUE KNAP: 39.32
VALUE MINKNAP: 39.32
VALUE KNAP: 39.32
VALUE MINKNAP: 39.32
VALUE KNAP: 39.32
VALUE MINKNAP: 39.31
VALUE KNAP: 39.32
VALUE MINKNAP: 39.32
VALUE KNAP: 39.32
VALUE MINKNAP: 39.31
VALUE KNAP: 39.32
VALUE MINKNAP: 39.32
VALUE KNAP: 39.32
VALUE MINKNAP: 39.32
VALUE KNAP: 39.32
VALUE MINKNAP: 39.31
VALUE KNAP: 39.32
VALUE MINKNAP: 39.32
VALUE KNAP: 39.32
VALUE MINKNAP: 39.32
VALUE KNAP: 39.32
VALUE MINKNAP: 39.32
VALUE KNAP: 39.32
VALUE MINKNAP: 39.32
VALUE KNAP: 39.32
VALUE MINKNAP: 39.32
VALUE KNAP: 39.32
VALUE MINKNAP: 39.32
VALUE KNAP: 39.32
VALUE MINKNAP: 39.32
VALUE KNAP: 39.32
VALUE MINKNAP: 39.32
VALUE KNAP: 39.32
VALUE MINKNAP: 39.32
VALUE KNAP: 39.32
VALUE MINKNAP: 39.31
VALUE KNAP: 39.32
VALUE MINKNAP: 39.32
VALUE KNAP: 39.32
VALUE MINKNAP: 39.32
VALUE KNAP: 39.32
VALUE MINKNAP: 39.32
VALUE KNAP: 39.32
VALUE MINKNAP: 39.31
VALUE KNAP: 39.32
VALUE MINKNAP: 39.32
VALUE KNAP: 39.32
VALUE MINKNAP: 39.32
VALUE KNAP: 39.32
VALUE MINKNAP: 39.32
VALUE KNAP: 39.32
VALUE MINKNAP: 39.32
VALUE KNAP: 39.32
VALUE MINKNAP: 39.32
VALUE KNAP: 39.32
VALUE MINKNAP: 39.32
VALUE KNAP: 39.32
VALUE MINKNAP: 39.32
VALUE KNAP: 39.32
VALUE MINKNAP: 39.32
VALUE KNAP: 39.32
VALUE MINKNAP: 39.31
VALUE KNAP: 39.32
VALUE MINKNAP: 39.32
VALUE KNAP: 39.32
VALUE MINKNAP: 39.31
VALUE KNAP: 39.32
VALUE MINKNAP: 39.32
VALUE KNAP: 39.32
VALUE MINKNAP: 39.32
VALUE KNAP: 39.32
VALUE MINKNAP: 39.32
VALUE KNAP: 39.32
VALUE MINKNAP: 39.31
VALUE KNAP: 39.32
VALUE MINKNAP: 39.32
VALUE KNAP: 39.32
VALUE MINKNAP: 39.32
VALUE KNAP: 39.32
VALUE MINKNAP: 39.32
VALUE KNAP: 39.32
VALUE MINKNAP: 39.32
VALUE KNAP: 39.32
VALUE MINKNAP: 39.32
VALUE KNAP: 39.32
VALUE MINKNAP: 39.32
VALUE KNAP: 39.32
VALUE MINKNAP: 39.32
VALUE KNAP: 39.32
VALUE MINKNAP: 39.32
VALUE KNAP: 39.32
VALUE MINKNAP: 39.32
VALUE KNAP: 39.32
VALUE MINKNAP: 39.32
VALUE KNAP: 39.32
VALUE MINKNAP: 39.32
VALUE KNAP: 39.32
VALUE MINKNAP: 39.32
VALUE KNAP: 39.32
VALUE MINKNAP: 39.32
VALUE KNAP: 39.32
VALUE MINKNAP: 39.32
VALUE KNAP: 39.32
VALUE MINKNAP: 39.32
VALUE KNAP: 39.32
VALUE MINKNAP: 39.32
VALUE KNAP: 39.32
VALUE MINKNAP: 39.32
VALUE KNAP: 39.32
VALUE MINKNAP: 39.32
VALUE KNAP: 39.32
VALUE MINKNAP: 39.32
VALUE KNAP: 39.32
VALUE MINKNAP: 39.32
VALUE KNAP: 39.32
VALUE MINKNAP: 39.32
VALUE KNAP: 39.32
VALUE MINKNAP: 39.32
VALUE KNAP: 39.31
VALUE MINKNAP: 39.31
VALUE KNAP: 39.32
VALUE MINKNAP: 39.32
VALUE KNAP: 39.32
VALUE MINKNAP: 39.32
VALUE KNAP: 39.32
VALUE MINKNAP: 39.32
VALUE KNAP: 39.32
VALUE MINKNAP: 39.32
VALUE KNAP: 39.32
VALUE MINKNAP: 39.32
VALUE KNAP: 39.32
VALUE MINKNAP: 39.32
VALUE KNAP: 39.32
VALUE MINKNAP: 39.32
VALUE KNAP: 39.32
VALUE MINKNAP: 39.32
VALUE KNAP: 39.32
VALUE MINKNAP: 39.32
VALUE KNAP: 39.32
VALUE MINKNAP: 39.32
SI
