*** pb_100rnd0100.dat ****
VALUE KNAP: 516.33
VALUE MINKNAP: 516.33
VALUE KNAP: 516.25
VALUE MINKNAP: 516.25
VALUE KNAP: 515.56
VALUE MINKNAP: 515.56
VALUE KNAP: 515.64
VALUE MINKNAP: 515.64
VALUE KNAP: 515.56
VALUE MINKNAP: 515.56
VALUE KNAP: 515.62
VALUE MINKNAP: 515.62
VALUE KNAP: 515.54
VALUE MINKNAP: 515.54
VALUE KNAP: 515.64
VALUE MINKNAP: 515.64
VALUE KNAP: 515.53
VALUE MINKNAP: 515.53
VALUE KNAP: 515.63
VALUE MINKNAP: 515.63
VALUE KNAP: 515.54
VALUE MINKNAP: 515.54
VALUE KNAP: 515.22
VALUE MINKNAP: 515.22
VALUE KNAP: 515.29
VALUE MINKNAP: 515.29
VALUE KNAP: 515.21
VALUE MINKNAP: 515.21
VALUE KNAP: 515.26
VALUE MINKNAP: 515.26
VALUE KNAP: 515.22
VALUE MINKNAP: 515.22
VALUE KNAP: 515.25
VALUE MINKNAP: 515.25
VALUE KNAP: 515.23
VALUE MINKNAP: 515.23
VALUE KNAP: 515.25
VALUE MINKNAP: 515.25
VALUE KNAP: 515.24
VALUE MINKNAP: 515.24
VALUE KNAP: 515.05
VALUE MINKNAP: 515.05
VALUE KNAP: 515.11
VALUE MINKNAP: 515.11
VALUE KNAP: 515.03
VALUE MINKNAP: 515.03
VALUE KNAP: 515.11
VALUE MINKNAP: 515.11
VALUE KNAP: 515.04
VALUE MINKNAP: 515.04
VALUE KNAP: 515.10
VALUE MINKNAP: 515.10
VALUE KNAP: 515.04
VALUE MINKNAP: 515.04
VALUE KNAP: 515.10
VALUE MINKNAP: 515.10
VALUE KNAP: 515.04
VALUE MINKNAP: 515.04
VALUE KNAP: 514.98
VALUE MINKNAP: 514.98
VALUE KNAP: 514.99
VALUE MINKNAP: 514.99
VALUE KNAP: 514.97
VALUE MINKNAP: 514.97
VALUE KNAP: 514.99
VALUE MINKNAP: 514.99
VALUE KNAP: 514.97
VALUE MINKNAP: 514.97
VALUE KNAP: 514.99
VALUE MINKNAP: 514.99
VALUE KNAP: 514.97
VALUE MINKNAP: 514.97
VALUE KNAP: 514.99
VALUE MINKNAP: 514.99
VALUE KNAP: 514.97
VALUE MINKNAP: 514.97
VALUE KNAP: 514.93
VALUE MINKNAP: 514.93
VALUE KNAP: 514.95
VALUE MINKNAP: 514.95
VALUE KNAP: 514.93
VALUE MINKNAP: 514.93
VALUE KNAP: 514.94
VALUE MINKNAP: 514.94
VALUE KNAP: 514.94
VALUE MINKNAP: 514.94
VALUE KNAP: 514.94
VALUE MINKNAP: 514.94
VALUE KNAP: 514.94
VALUE MINKNAP: 514.94
VALUE KNAP: 514.94
VALUE MINKNAP: 514.94
VALUE KNAP: 514.91
VALUE MINKNAP: 514.91
VALUE KNAP: 514.92
VALUE MINKNAP: 514.92
VALUE KNAP: 514.91
VALUE MINKNAP: 514.91
VALUE KNAP: 514.92
VALUE MINKNAP: 514.92
VALUE KNAP: 514.92
VALUE MINKNAP: 514.92
VALUE KNAP: 514.92
VALUE MINKNAP: 514.92
VALUE KNAP: 514.92
VALUE MINKNAP: 514.92
VALUE KNAP: 514.92
VALUE MINKNAP: 514.92
VALUE KNAP: 514.92
VALUE MINKNAP: 514.92
VALUE KNAP: 514.91
VALUE MINKNAP: 514.90
VALUE KNAP: 514.91
VALUE MINKNAP: 514.91
VALUE KNAP: 514.91
VALUE MINKNAP: 514.90
VALUE KNAP: 514.91
VALUE MINKNAP: 514.91
VALUE KNAP: 514.90
VALUE MINKNAP: 514.90
VALUE KNAP: 514.91
VALUE MINKNAP: 514.91
VALUE KNAP: 514.90
VALUE MINKNAP: 514.90
VALUE KNAP: 514.91
VALUE MINKNAP: 514.91
VALUE KNAP: 514.91
VALUE MINKNAP: 514.91
VALUE KNAP: 514.91
VALUE MINKNAP: 514.90
VALUE KNAP: 514.90
VALUE MINKNAP: 514.90
VALUE KNAP: 514.90
VALUE MINKNAP: 514.90
VALUE KNAP: 514.90
VALUE MINKNAP: 514.90
VALUE KNAP: 514.90
VALUE MINKNAP: 514.90
VALUE KNAP: 514.90
VALUE MINKNAP: 514.90
VALUE KNAP: 514.90
VALUE MINKNAP: 514.90
VALUE KNAP: 514.90
VALUE MINKNAP: 514.90
VALUE KNAP: 514.90
VALUE MINKNAP: 514.90
VALUE KNAP: 514.90
VALUE MINKNAP: 514.89
VALUE KNAP: 514.90
VALUE MINKNAP: 514.90
VALUE KNAP: 514.90
VALUE MINKNAP: 514.90
VALUE KNAP: 514.90
VALUE MINKNAP: 514.90
VALUE KNAP: 514.90
VALUE MINKNAP: 514.90
VALUE KNAP: 514.90
VALUE MINKNAP: 514.90
VALUE KNAP: 514.90
VALUE MINKNAP: 514.90
VALUE KNAP: 514.90
VALUE MINKNAP: 514.90
VALUE KNAP: 514.90
VALUE MINKNAP: 514.90
VALUE KNAP: 514.90
VALUE MINKNAP: 514.90
VALUE KNAP: 514.90
VALUE MINKNAP: 514.90
VALUE KNAP: 514.90
VALUE MINKNAP: 514.90
VALUE KNAP: 514.90
VALUE MINKNAP: 514.90
VALUE KNAP: 514.90
VALUE MINKNAP: 514.90
VALUE KNAP: 514.90
VALUE MINKNAP: 514.90
VALUE KNAP: 514.90
VALUE MINKNAP: 514.90
VALUE KNAP: 514.90
VALUE MINKNAP: 514.90
VALUE KNAP: 514.90
VALUE MINKNAP: 514.90
VALUE KNAP: 514.90
VALUE MINKNAP: 514.90
VALUE KNAP: 514.90
VALUE MINKNAP: 514.89
VALUE KNAP: 514.90
VALUE MINKNAP: 514.90
VALUE KNAP: 514.90
VALUE MINKNAP: 514.89
VALUE KNAP: 514.90
VALUE MINKNAP: 514.90
VALUE KNAP: 514.90
VALUE MINKNAP: 514.90
VALUE KNAP: 514.90
VALUE MINKNAP: 514.90
VALUE KNAP: 514.90
VALUE MINKNAP: 514.89
VALUE KNAP: 514.90
VALUE MINKNAP: 514.90
VALUE KNAP: 514.90
VALUE MINKNAP: 514.90
VALUE KNAP: 514.90
VALUE MINKNAP: 514.90
VALUE KNAP: 514.89
VALUE MINKNAP: 514.89
VALUE KNAP: 514.90
VALUE MINKNAP: 514.90
VALUE KNAP: 514.90
VALUE MINKNAP: 514.89
VALUE KNAP: 514.90
VALUE MINKNAP: 514.90
VALUE KNAP: 514.90
VALUE MINKNAP: 514.90
VALUE KNAP: 514.90
VALUE MINKNAP: 514.90
VALUE KNAP: 514.90
VALUE MINKNAP: 514.89
VALUE KNAP: 514.90
VALUE MINKNAP: 514.90
VALUE KNAP: 514.90
VALUE MINKNAP: 514.90
VALUE KNAP: 514.90
VALUE MINKNAP: 514.90
VALUE KNAP: 514.90
VALUE MINKNAP: 514.90
VALUE KNAP: 514.90
VALUE MINKNAP: 514.89
VALUE KNAP: 514.90
VALUE MINKNAP: 514.90
VALUE KNAP: 514.90
VALUE MINKNAP: 514.89
VALUE KNAP: 514.90
VALUE MINKNAP: 514.90
VALUE KNAP: 514.90
VALUE MINKNAP: 514.89
VALUE KNAP: 514.90
VALUE MINKNAP: 514.90
VALUE KNAP: 514.90
VALUE MINKNAP: 514.89
VALUE KNAP: 514.90
VALUE MINKNAP: 514.89
VALUE KNAP: 514.90
VALUE MINKNAP: 514.90
VALUE KNAP: 514.90
VALUE MINKNAP: 514.90
VALUE KNAP: 514.90
VALUE MINKNAP: 514.90
VALUE KNAP: 514.90
VALUE MINKNAP: 514.90
VALUE KNAP: 514.90
VALUE MINKNAP: 514.90
VALUE KNAP: 514.90
VALUE MINKNAP: 514.90
VALUE KNAP: 514.90
VALUE MINKNAP: 514.89
VALUE KNAP: 514.90
VALUE MINKNAP: 514.90
VALUE KNAP: 514.90
VALUE MINKNAP: 514.89
VALUE KNAP: 514.90
VALUE MINKNAP: 514.90
VALUE KNAP: 514.90
VALUE MINKNAP: 514.89
VALUE KNAP: 514.90
VALUE MINKNAP: 514.90
VALUE KNAP: 514.89
VALUE MINKNAP: 514.89
VALUE KNAP: 514.90
VALUE MINKNAP: 514.90
VALUE KNAP: 514.90
VALUE MINKNAP: 514.90
VALUE KNAP: 514.90
VALUE MINKNAP: 514.90
VALUE KNAP: 514.90
VALUE MINKNAP: 514.89
VALUE KNAP: 514.90
VALUE MINKNAP: 514.90
VALUE KNAP: 514.90
VALUE MINKNAP: 514.89
VALUE KNAP: 514.90
VALUE MINKNAP: 514.89
VALUE KNAP: 514.90
VALUE MINKNAP: 514.90
VALUE KNAP: 514.90
VALUE MINKNAP: 514.90
VALUE KNAP: 514.90
VALUE MINKNAP: 514.90
VALUE KNAP: 514.90
VALUE MINKNAP: 514.90
VALUE KNAP: 514.90
VALUE MINKNAP: 514.89
VALUE KNAP: 514.89
VALUE MINKNAP: 514.89
VALUE KNAP: 514.90
VALUE MINKNAP: 514.90
VALUE KNAP: 514.90
VALUE MINKNAP: 514.90
VALUE KNAP: 514.90
VALUE MINKNAP: 514.89
VALUE KNAP: 514.90
VALUE MINKNAP: 514.90
VALUE KNAP: 514.90
VALUE MINKNAP: 514.89
VALUE KNAP: 514.90
VALUE MINKNAP: 514.90
VALUE KNAP: 514.90
VALUE MINKNAP: 514.90
VALUE KNAP: 514.90
VALUE MINKNAP: 514.89
VALUE KNAP: 514.90
VALUE MINKNAP: 514.90
VALUE KNAP: 514.90
VALUE MINKNAP: 514.90
VALUE KNAP: 514.90
VALUE MINKNAP: 514.89
VALUE KNAP: 514.90
VALUE MINKNAP: 514.89
VALUE KNAP: 514.90
VALUE MINKNAP: 514.89
VALUE KNAP: 514.90
VALUE MINKNAP: 514.90
VALUE KNAP: 514.90
VALUE MINKNAP: 514.89
VALUE KNAP: 514.90
VALUE MINKNAP: 514.90
VALUE KNAP: 514.90
VALUE MINKNAP: 514.89
VALUE KNAP: 514.90
VALUE MINKNAP: 514.90
VALUE KNAP: 514.90
VALUE MINKNAP: 514.89
VALUE KNAP: 514.90
VALUE MINKNAP: 514.90
VALUE KNAP: 514.90
VALUE MINKNAP: 514.89
VALUE KNAP: 514.90
VALUE MINKNAP: 514.90
VALUE KNAP: 514.90
VALUE MINKNAP: 514.89
VALUE KNAP: 514.90
VALUE MINKNAP: 514.90
VALUE KNAP: 514.90
VALUE MINKNAP: 514.89
VALUE KNAP: 514.90
VALUE MINKNAP: 514.90
VALUE KNAP: 514.90
VALUE MINKNAP: 514.90
VALUE KNAP: 514.90
VALUE MINKNAP: 514.89
VALUE KNAP: 514.90
VALUE MINKNAP: 514.90
VALUE KNAP: 514.90
VALUE MINKNAP: 514.89
VALUE KNAP: 514.90
VALUE MINKNAP: 514.90
VALUE KNAP: 514.90
VALUE MINKNAP: 514.89
VALUE KNAP: 514.90
VALUE MINKNAP: 514.90
VALUE KNAP: 514.90
VALUE MINKNAP: 514.90
VALUE KNAP: 514.90
VALUE MINKNAP: 514.90
VALUE KNAP: 514.90
VALUE MINKNAP: 514.90
VALUE KNAP: 514.90
VALUE MINKNAP: 514.90
VALUE KNAP: 514.90
VALUE MINKNAP: 514.89
VALUE KNAP: 514.90
VALUE MINKNAP: 514.90
VALUE KNAP: 514.90
VALUE MINKNAP: 514.90
VALUE KNAP: 514.90
VALUE MINKNAP: 514.90
VALUE KNAP: 514.90
VALUE MINKNAP: 514.90
VALUE KNAP: 514.90
VALUE MINKNAP: 514.90
VALUE KNAP: 514.90
VALUE MINKNAP: 514.89
VALUE KNAP: 514.90
VALUE MINKNAP: 514.90
VALUE KNAP: 514.90
VALUE MINKNAP: 514.89
VALUE KNAP: 514.90
VALUE MINKNAP: 514.90
VALUE KNAP: 514.90
VALUE MINKNAP: 514.89
VALUE KNAP: 514.90
VALUE MINKNAP: 514.90
VALUE KNAP: 514.90
VALUE MINKNAP: 514.89
VALUE KNAP: 514.90
VALUE MINKNAP: 514.90
VALUE KNAP: 514.90
VALUE MINKNAP: 514.89
VALUE KNAP: 514.90
VALUE MINKNAP: 514.89
VALUE KNAP: 514.90
VALUE MINKNAP: 514.90
VALUE KNAP: 514.90
VALUE MINKNAP: 514.89
VALUE KNAP: 514.90
VALUE MINKNAP: 514.90
VALUE KNAP: 514.90
VALUE MINKNAP: 514.90
VALUE KNAP: 514.90
VALUE MINKNAP: 514.90
VALUE KNAP: 514.90
VALUE MINKNAP: 514.89
VALUE KNAP: 514.90
VALUE MINKNAP: 514.90
VALUE KNAP: 514.90
VALUE MINKNAP: 514.90
VALUE KNAP: 514.90
VALUE MINKNAP: 514.89
SI
