*** pb_1000rnd0600.dat ****
VALUE KNAP: 30.71
VALUE MINKNAP: 30.71
VALUE KNAP: 30.70
VALUE MINKNAP: 30.70
VALUE KNAP: 30.71
VALUE MINKNAP: 30.71
VALUE KNAP: 30.70
VALUE MINKNAP: 30.70
VALUE KNAP: 30.71
VALUE MINKNAP: 30.71
VALUE KNAP: 30.70
VALUE MINKNAP: 30.70
VALUE KNAP: 30.71
VALUE MINKNAP: 30.71
VALUE KNAP: 30.71
VALUE MINKNAP: 30.71
VALUE KNAP: 30.71
VALUE MINKNAP: 30.70
VALUE KNAP: 30.70
VALUE MINKNAP: 30.70
VALUE KNAP: 30.71
VALUE MINKNAP: 30.70
VALUE KNAP: 30.71
VALUE MINKNAP: 30.71
VALUE KNAP: 30.71
VALUE MINKNAP: 30.71
VALUE KNAP: 30.71
VALUE MINKNAP: 30.71
VALUE KNAP: 30.71
VALUE MINKNAP: 30.71
VALUE KNAP: 30.71
VALUE MINKNAP: 30.71
VALUE KNAP: 30.70
VALUE MINKNAP: 30.70
VALUE KNAP: 30.71
VALUE MINKNAP: 30.71
VALUE KNAP: 30.70
VALUE MINKNAP: 30.70
VALUE KNAP: 30.70
VALUE MINKNAP: 30.70
VALUE KNAP: 30.71
VALUE MINKNAP: 30.71
VALUE KNAP: 30.71
VALUE MINKNAP: 30.71
VALUE KNAP: 30.70
VALUE MINKNAP: 30.70
VALUE KNAP: 30.71
VALUE MINKNAP: 30.71
VALUE KNAP: 30.70
VALUE MINKNAP: 30.70
VALUE KNAP: 30.71
VALUE MINKNAP: 30.70
VALUE KNAP: 30.70
VALUE MINKNAP: 30.70
VALUE KNAP: 30.70
VALUE MINKNAP: 30.70
VALUE KNAP: 30.70
VALUE MINKNAP: 30.70
VALUE KNAP: 30.71
VALUE MINKNAP: 30.71
VALUE KNAP: 30.71
VALUE MINKNAP: 30.71
VALUE KNAP: 30.70
VALUE MINKNAP: 30.70
VALUE KNAP: 30.71
VALUE MINKNAP: 30.71
VALUE KNAP: 30.70
VALUE MINKNAP: 30.70
VALUE KNAP: 30.70
VALUE MINKNAP: 30.70
VALUE KNAP: 30.71
VALUE MINKNAP: 30.71
VALUE KNAP: 30.71
VALUE MINKNAP: 30.71
VALUE KNAP: 30.71
VALUE MINKNAP: 30.70
VALUE KNAP: 30.71
VALUE MINKNAP: 30.71
VALUE KNAP: 30.71
VALUE MINKNAP: 30.71
VALUE KNAP: 30.71
VALUE MINKNAP: 30.71
VALUE KNAP: 30.70
VALUE MINKNAP: 30.70
VALUE KNAP: 30.71
VALUE MINKNAP: 30.70
VALUE KNAP: 30.71
VALUE MINKNAP: 30.71
VALUE KNAP: 30.70
VALUE MINKNAP: 30.70
VALUE KNAP: 30.70
VALUE MINKNAP: 30.70
VALUE KNAP: 30.71
VALUE MINKNAP: 30.71
VALUE KNAP: 30.71
VALUE MINKNAP: 30.70
VALUE KNAP: 30.71
VALUE MINKNAP: 30.70
VALUE KNAP: 30.71
VALUE MINKNAP: 30.71
VALUE KNAP: 30.71
VALUE MINKNAP: 30.71
VALUE KNAP: 30.71
VALUE MINKNAP: 30.70
VALUE KNAP: 30.70
VALUE MINKNAP: 30.70
VALUE KNAP: 30.70
VALUE MINKNAP: 30.70
VALUE KNAP: 30.71
VALUE MINKNAP: 30.71
VALUE KNAP: 30.71
VALUE MINKNAP: 30.71
VALUE KNAP: 30.70
VALUE MINKNAP: 30.70
VALUE KNAP: 30.71
VALUE MINKNAP: 30.71
VALUE KNAP: 30.71
VALUE MINKNAP: 30.71
VALUE KNAP: 30.70
VALUE MINKNAP: 30.70
VALUE KNAP: 30.71
VALUE MINKNAP: 30.71
VALUE KNAP: 30.71
VALUE MINKNAP: 30.71
VALUE KNAP: 30.70
VALUE MINKNAP: 30.70
VALUE KNAP: 30.70
VALUE MINKNAP: 30.70
VALUE KNAP: 30.70
VALUE MINKNAP: 30.70
VALUE KNAP: 30.71
VALUE MINKNAP: 30.71
VALUE KNAP: 30.71
VALUE MINKNAP: 30.71
VALUE KNAP: 30.71
VALUE MINKNAP: 30.71
VALUE KNAP: 30.71
VALUE MINKNAP: 30.71
VALUE KNAP: 30.70
VALUE MINKNAP: 30.70
VALUE KNAP: 30.70
VALUE MINKNAP: 30.70
VALUE KNAP: 30.71
VALUE MINKNAP: 30.70
VALUE KNAP: 30.70
VALUE MINKNAP: 30.70
VALUE KNAP: 30.70
VALUE MINKNAP: 30.70
VALUE KNAP: 30.70
VALUE MINKNAP: 30.70
VALUE KNAP: 30.70
VALUE MINKNAP: 30.70
VALUE KNAP: 30.71
VALUE MINKNAP: 30.71
VALUE KNAP: 30.71
VALUE MINKNAP: 30.71
VALUE KNAP: 30.71
VALUE MINKNAP: 30.70
VALUE KNAP: 30.71
VALUE MINKNAP: 30.71
VALUE KNAP: 30.71
VALUE MINKNAP: 30.70
VALUE KNAP: 30.71
VALUE MINKNAP: 30.71
VALUE KNAP: 30.71
VALUE MINKNAP: 30.70
VALUE KNAP: 30.71
VALUE MINKNAP: 30.70
VALUE KNAP: 30.70
VALUE MINKNAP: 30.70
VALUE KNAP: 30.71
VALUE MINKNAP: 30.71
VALUE KNAP: 30.70
VALUE MINKNAP: 30.70
VALUE KNAP: 30.70
VALUE MINKNAP: 30.70
VALUE KNAP: 30.71
VALUE MINKNAP: 30.71
VALUE KNAP: 30.71
VALUE MINKNAP: 30.70
VALUE KNAP: 30.71
VALUE MINKNAP: 30.71
VALUE KNAP: 30.70
VALUE MINKNAP: 30.70
VALUE KNAP: 30.70
VALUE MINKNAP: 30.70
VALUE KNAP: 30.70
VALUE MINKNAP: 30.70
VALUE KNAP: 30.71
VALUE MINKNAP: 30.71
VALUE KNAP: 30.71
VALUE MINKNAP: 30.71
VALUE KNAP: 30.71
VALUE MINKNAP: 30.71
VALUE KNAP: 30.71
VALUE MINKNAP: 30.71
VALUE KNAP: 30.71
VALUE MINKNAP: 30.71
SI
