*** pb_500rnd0500.dat ****
VALUE KNAP: 394.95
VALUE MINKNAP: 394.95
VALUE KNAP: 394.93
VALUE MINKNAP: 394.93
VALUE KNAP: 394.92
VALUE MINKNAP: 394.92
VALUE KNAP: 394.91
VALUE MINKNAP: 394.91
VALUE KNAP: 394.92
VALUE MINKNAP: 394.92
VALUE KNAP: 394.90
VALUE MINKNAP: 394.90
VALUE KNAP: 394.91
VALUE MINKNAP: 394.91
VALUE KNAP: 394.91
VALUE MINKNAP: 394.90
VALUE KNAP: 394.90
VALUE MINKNAP: 394.90
VALUE KNAP: 394.89
VALUE MINKNAP: 394.89
VALUE KNAP: 394.89
VALUE MINKNAP: 394.89
VALUE KNAP: 394.89
VALUE MINKNAP: 394.89
VALUE KNAP: 394.89
VALUE MINKNAP: 394.89
VALUE KNAP: 394.88
VALUE MINKNAP: 394.88
VALUE KNAP: 394.88
VALUE MINKNAP: 394.88
VALUE KNAP: 394.88
VALUE MINKNAP: 394.88
VALUE KNAP: 394.88
VALUE MINKNAP: 394.88
VALUE KNAP: 394.87
VALUE MINKNAP: 394.87
VALUE KNAP: 394.88
VALUE MINKNAP: 394.87
VALUE KNAP: 394.88
VALUE MINKNAP: 394.88
VALUE KNAP: 394.88
VALUE MINKNAP: 394.87
VALUE KNAP: 394.87
VALUE MINKNAP: 394.87
VALUE KNAP: 394.87
VALUE MINKNAP: 394.87
VALUE KNAP: 394.87
VALUE MINKNAP: 394.87
VALUE KNAP: 394.87
VALUE MINKNAP: 394.87
VALUE KNAP: 394.87
VALUE MINKNAP: 394.87
VALUE KNAP: 394.87
VALUE MINKNAP: 394.87
VALUE KNAP: 394.87
VALUE MINKNAP: 394.87
VALUE KNAP: 394.87
VALUE MINKNAP: 394.87
VALUE KNAP: 394.87
VALUE MINKNAP: 394.87
VALUE KNAP: 394.87
VALUE MINKNAP: 394.87
VALUE KNAP: 394.87
VALUE MINKNAP: 394.87
VALUE KNAP: 394.87
VALUE MINKNAP: 394.87
VALUE KNAP: 394.87
VALUE MINKNAP: 394.87
VALUE KNAP: 394.87
VALUE MINKNAP: 394.86
VALUE KNAP: 394.87
VALUE MINKNAP: 394.86
VALUE KNAP: 394.87
VALUE MINKNAP: 394.87
VALUE KNAP: 394.87
VALUE MINKNAP: 394.87
VALUE KNAP: 394.86
VALUE MINKNAP: 394.86
VALUE KNAP: 394.87
VALUE MINKNAP: 394.86
VALUE KNAP: 394.87
VALUE MINKNAP: 394.86
VALUE KNAP: 394.86
VALUE MINKNAP: 394.86
VALUE KNAP: 394.86
VALUE MINKNAP: 394.86
VALUE KNAP: 394.86
VALUE MINKNAP: 394.86
VALUE KNAP: 394.86
VALUE MINKNAP: 394.86
VALUE KNAP: 394.87
VALUE MINKNAP: 394.86
VALUE KNAP: 394.87
VALUE MINKNAP: 394.86
VALUE KNAP: 394.86
VALUE MINKNAP: 394.86
VALUE KNAP: 394.87
VALUE MINKNAP: 394.86
VALUE KNAP: 394.86
VALUE MINKNAP: 394.86
VALUE KNAP: 394.87
VALUE MINKNAP: 394.86
VALUE KNAP: 394.86
VALUE MINKNAP: 394.86
VALUE KNAP: 394.87
VALUE MINKNAP: 394.86
VALUE KNAP: 394.86
VALUE MINKNAP: 394.86
VALUE KNAP: 394.86
VALUE MINKNAP: 394.86
VALUE KNAP: 394.86
VALUE MINKNAP: 394.86
VALUE KNAP: 394.86
VALUE MINKNAP: 394.86
VALUE KNAP: 394.86
VALUE MINKNAP: 394.86
VALUE KNAP: 394.86
VALUE MINKNAP: 394.86
VALUE KNAP: 394.86
VALUE MINKNAP: 394.86
VALUE KNAP: 394.86
VALUE MINKNAP: 394.86
VALUE KNAP: 394.87
VALUE MINKNAP: 394.86
VALUE KNAP: 394.86
VALUE MINKNAP: 394.86
VALUE KNAP: 394.87
VALUE MINKNAP: 394.86
VALUE KNAP: 394.86
VALUE MINKNAP: 394.86
VALUE KNAP: 394.86
VALUE MINKNAP: 394.86
VALUE KNAP: 394.86
VALUE MINKNAP: 394.86
VALUE KNAP: 394.87
VALUE MINKNAP: 394.86
VALUE KNAP: 394.86
VALUE MINKNAP: 394.86
VALUE KNAP: 394.86
VALUE MINKNAP: 394.86
VALUE KNAP: 394.86
VALUE MINKNAP: 394.86
VALUE KNAP: 394.86
VALUE MINKNAP: 394.86
VALUE KNAP: 394.86
VALUE MINKNAP: 394.86
VALUE KNAP: 394.86
VALUE MINKNAP: 394.86
VALUE KNAP: 394.86
VALUE MINKNAP: 394.86
VALUE KNAP: 394.86
VALUE MINKNAP: 394.86
VALUE KNAP: 394.86
VALUE MINKNAP: 394.86
VALUE KNAP: 394.86
VALUE MINKNAP: 394.86
VALUE KNAP: 394.86
VALUE MINKNAP: 394.86
VALUE KNAP: 394.86
VALUE MINKNAP: 394.86
VALUE KNAP: 394.86
VALUE MINKNAP: 394.86
VALUE KNAP: 394.86
VALUE MINKNAP: 394.86
VALUE KNAP: 394.86
VALUE MINKNAP: 394.86
VALUE KNAP: 394.86
VALUE MINKNAP: 394.86
VALUE KNAP: 394.86
VALUE MINKNAP: 394.86
VALUE KNAP: 394.86
VALUE MINKNAP: 394.86
VALUE KNAP: 394.87
VALUE MINKNAP: 394.86
VALUE KNAP: 394.86
VALUE MINKNAP: 394.86
VALUE KNAP: 394.86
VALUE MINKNAP: 394.86
VALUE KNAP: 394.86
VALUE MINKNAP: 394.86
VALUE KNAP: 394.86
VALUE MINKNAP: 394.86
VALUE KNAP: 394.86
VALUE MINKNAP: 394.86
VALUE KNAP: 394.86
VALUE MINKNAP: 394.86
VALUE KNAP: 394.86
VALUE MINKNAP: 394.86
VALUE KNAP: 394.86
VALUE MINKNAP: 394.86
VALUE KNAP: 394.86
VALUE MINKNAP: 394.86
VALUE KNAP: 394.86
VALUE MINKNAP: 394.86
VALUE KNAP: 394.87
VALUE MINKNAP: 394.86
VALUE KNAP: 394.86
VALUE MINKNAP: 394.86
VALUE KNAP: 394.86
VALUE MINKNAP: 394.86
VALUE KNAP: 394.86
VALUE MINKNAP: 394.86
VALUE KNAP: 394.86
VALUE MINKNAP: 394.86
VALUE KNAP: 394.87
VALUE MINKNAP: 394.86
VALUE KNAP: 394.86
VALUE MINKNAP: 394.86
VALUE KNAP: 394.86
VALUE MINKNAP: 394.86
VALUE KNAP: 394.86
VALUE MINKNAP: 394.86
VALUE KNAP: 394.86
VALUE MINKNAP: 394.86
VALUE KNAP: 394.86
VALUE MINKNAP: 394.86
VALUE KNAP: 394.86
VALUE MINKNAP: 394.86
VALUE KNAP: 394.87
VALUE MINKNAP: 394.86
VALUE KNAP: 394.86
VALUE MINKNAP: 394.86
VALUE KNAP: 394.86
VALUE MINKNAP: 394.86
VALUE KNAP: 394.87
VALUE MINKNAP: 394.86
VALUE KNAP: 394.86
VALUE MINKNAP: 394.86
VALUE KNAP: 394.86
VALUE MINKNAP: 394.86
VALUE KNAP: 394.86
VALUE MINKNAP: 394.86
VALUE KNAP: 394.86
VALUE MINKNAP: 394.86
VALUE KNAP: 394.86
VALUE MINKNAP: 394.86
VALUE KNAP: 394.86
VALUE MINKNAP: 394.86
VALUE KNAP: 394.86
VALUE MINKNAP: 394.86
VALUE KNAP: 394.86
VALUE MINKNAP: 394.86
VALUE KNAP: 394.87
VALUE MINKNAP: 394.86
VALUE KNAP: 394.86
VALUE MINKNAP: 394.86
VALUE KNAP: 394.87
VALUE MINKNAP: 394.86
VALUE KNAP: 394.86
VALUE MINKNAP: 394.86
VALUE KNAP: 394.86
VALUE MINKNAP: 394.86
VALUE KNAP: 394.86
VALUE MINKNAP: 394.86
VALUE KNAP: 394.86
VALUE MINKNAP: 394.86
VALUE KNAP: 394.86
VALUE MINKNAP: 394.86
VALUE KNAP: 394.86
VALUE MINKNAP: 394.86
VALUE KNAP: 394.87
VALUE MINKNAP: 394.86
VALUE KNAP: 394.86
VALUE MINKNAP: 394.86
VALUE KNAP: 394.87
VALUE MINKNAP: 394.86
VALUE KNAP: 394.86
VALUE MINKNAP: 394.86
VALUE KNAP: 394.86
VALUE MINKNAP: 394.86
VALUE KNAP: 394.86
VALUE MINKNAP: 394.86
VALUE KNAP: 394.86
VALUE MINKNAP: 394.86
VALUE KNAP: 394.86
VALUE MINKNAP: 394.86
VALUE KNAP: 394.86
VALUE MINKNAP: 394.86
VALUE KNAP: 394.86
VALUE MINKNAP: 394.86
VALUE KNAP: 394.87
VALUE MINKNAP: 394.87
VALUE KNAP: 394.86
VALUE MINKNAP: 394.86
VALUE KNAP: 394.87
VALUE MINKNAP: 394.86
VALUE KNAP: 394.86
VALUE MINKNAP: 394.86
VALUE KNAP: 394.86
VALUE MINKNAP: 394.86
VALUE KNAP: 394.86
VALUE MINKNAP: 394.86
VALUE KNAP: 394.87
VALUE MINKNAP: 394.86
VALUE KNAP: 394.86
VALUE MINKNAP: 394.86
VALUE KNAP: 394.86
VALUE MINKNAP: 394.86
VALUE KNAP: 394.87
VALUE MINKNAP: 394.87
VALUE KNAP: 394.86
VALUE MINKNAP: 394.86
VALUE KNAP: 394.86
VALUE MINKNAP: 394.86
VALUE KNAP: 394.86
VALUE MINKNAP: 394.86
VALUE KNAP: 394.86
VALUE MINKNAP: 394.86
VALUE KNAP: 394.86
VALUE MINKNAP: 394.86
VALUE KNAP: 394.86
VALUE MINKNAP: 394.86
VALUE KNAP: 394.86
VALUE MINKNAP: 394.86
VALUE KNAP: 394.86
VALUE MINKNAP: 394.86
VALUE KNAP: 394.86
VALUE MINKNAP: 394.86
VALUE KNAP: 394.87
VALUE MINKNAP: 394.86
VALUE KNAP: 394.86
VALUE MINKNAP: 394.86
VALUE KNAP: 394.86
VALUE MINKNAP: 394.86
VALUE KNAP: 394.87
VALUE MINKNAP: 394.86
VALUE KNAP: 394.86
VALUE MINKNAP: 394.86
VALUE KNAP: 394.86
VALUE MINKNAP: 394.86
VALUE KNAP: 394.86
VALUE MINKNAP: 394.86
VALUE KNAP: 394.86
VALUE MINKNAP: 394.86
VALUE KNAP: 394.86
VALUE MINKNAP: 394.86
VALUE KNAP: 394.86
VALUE MINKNAP: 394.86
VALUE KNAP: 394.86
VALUE MINKNAP: 394.86
VALUE KNAP: 394.87
VALUE MINKNAP: 394.86
VALUE KNAP: 394.86
VALUE MINKNAP: 394.86
VALUE KNAP: 394.86
VALUE MINKNAP: 394.86
SI
