*** pb_1000rnd0400.dat ****
VALUE KNAP: 116.52
VALUE MINKNAP: 116.52
VALUE KNAP: 116.52
VALUE MINKNAP: 116.52
VALUE KNAP: 116.52
VALUE MINKNAP: 116.52
VALUE KNAP: 116.52
VALUE MINKNAP: 116.52
VALUE KNAP: 116.52
VALUE MINKNAP: 116.52
VALUE KNAP: 116.53
VALUE MINKNAP: 116.53
VALUE KNAP: 116.52
VALUE MINKNAP: 116.52
VALUE KNAP: 116.52
VALUE MINKNAP: 116.52
VALUE KNAP: 116.52
VALUE MINKNAP: 116.52
VALUE KNAP: 116.52
VALUE MINKNAP: 116.52
VALUE KNAP: 116.52
VALUE MINKNAP: 116.52
VALUE KNAP: 116.52
VALUE MINKNAP: 116.52
VALUE KNAP: 116.52
VALUE MINKNAP: 116.52
VALUE KNAP: 116.53
VALUE MINKNAP: 116.53
VALUE KNAP: 116.52
VALUE MINKNAP: 116.52
VALUE KNAP: 116.52
VALUE MINKNAP: 116.52
VALUE KNAP: 116.52
VALUE MINKNAP: 116.52
VALUE KNAP: 116.52
VALUE MINKNAP: 116.52
VALUE KNAP: 116.52
VALUE MINKNAP: 116.52
VALUE KNAP: 116.52
VALUE MINKNAP: 116.52
VALUE KNAP: 116.52
VALUE MINKNAP: 116.52
VALUE KNAP: 116.52
VALUE MINKNAP: 116.52
VALUE KNAP: 116.53
VALUE MINKNAP: 116.53
VALUE KNAP: 116.52
VALUE MINKNAP: 116.52
VALUE KNAP: 116.52
VALUE MINKNAP: 116.52
VALUE KNAP: 116.52
VALUE MINKNAP: 116.52
VALUE KNAP: 116.52
VALUE MINKNAP: 116.52
VALUE KNAP: 116.52
VALUE MINKNAP: 116.52
VALUE KNAP: 116.52
VALUE MINKNAP: 116.52
VALUE KNAP: 116.52
VALUE MINKNAP: 116.52
VALUE KNAP: 116.52
VALUE MINKNAP: 116.52
VALUE KNAP: 116.53
VALUE MINKNAP: 116.53
VALUE KNAP: 116.53
VALUE MINKNAP: 116.52
VALUE KNAP: 116.52
VALUE MINKNAP: 116.52
VALUE KNAP: 116.52
VALUE MINKNAP: 116.52
VALUE KNAP: 116.52
VALUE MINKNAP: 116.52
VALUE KNAP: 116.52
VALUE MINKNAP: 116.52
VALUE KNAP: 116.52
VALUE MINKNAP: 116.52
VALUE KNAP: 116.52
VALUE MINKNAP: 116.52
VALUE KNAP: 116.52
VALUE MINKNAP: 116.52
VALUE KNAP: 116.52
VALUE MINKNAP: 116.52
VALUE KNAP: 116.54
VALUE MINKNAP: 116.54
VALUE KNAP: 116.52
VALUE MINKNAP: 116.52
VALUE KNAP: 116.52
VALUE MINKNAP: 116.52
VALUE KNAP: 116.52
VALUE MINKNAP: 116.52
VALUE KNAP: 116.52
VALUE MINKNAP: 116.52
VALUE KNAP: 116.52
VALUE MINKNAP: 116.52
VALUE KNAP: 116.52
VALUE MINKNAP: 116.52
VALUE KNAP: 116.52
VALUE MINKNAP: 116.52
VALUE KNAP: 116.53
VALUE MINKNAP: 116.53
VALUE KNAP: 116.52
VALUE MINKNAP: 116.52
VALUE KNAP: 116.52
VALUE MINKNAP: 116.52
VALUE KNAP: 116.52
VALUE MINKNAP: 116.52
VALUE KNAP: 116.52
VALUE MINKNAP: 116.52
VALUE KNAP: 116.53
VALUE MINKNAP: 116.52
VALUE KNAP: 116.52
VALUE MINKNAP: 116.52
VALUE KNAP: 116.52
VALUE MINKNAP: 116.52
VALUE KNAP: 116.52
VALUE MINKNAP: 116.52
VALUE KNAP: 116.52
VALUE MINKNAP: 116.52
VALUE KNAP: 116.53
VALUE MINKNAP: 116.53
VALUE KNAP: 116.52
VALUE MINKNAP: 116.52
VALUE KNAP: 116.52
VALUE MINKNAP: 116.52
VALUE KNAP: 116.52
VALUE MINKNAP: 116.52
VALUE KNAP: 116.52
VALUE MINKNAP: 116.52
VALUE KNAP: 116.52
VALUE MINKNAP: 116.52
VALUE KNAP: 116.52
VALUE MINKNAP: 116.52
VALUE KNAP: 116.52
VALUE MINKNAP: 116.52
VALUE KNAP: 116.53
VALUE MINKNAP: 116.53
VALUE KNAP: 116.52
VALUE MINKNAP: 116.52
VALUE KNAP: 116.52
VALUE MINKNAP: 116.52
VALUE KNAP: 116.52
VALUE MINKNAP: 116.52
VALUE KNAP: 116.52
VALUE MINKNAP: 116.52
VALUE KNAP: 116.52
VALUE MINKNAP: 116.52
VALUE KNAP: 116.52
VALUE MINKNAP: 116.52
VALUE KNAP: 116.52
VALUE MINKNAP: 116.52
VALUE KNAP: 116.52
VALUE MINKNAP: 116.52
VALUE KNAP: 116.54
VALUE MINKNAP: 116.53
VALUE KNAP: 116.52
VALUE MINKNAP: 116.52
VALUE KNAP: 116.52
VALUE MINKNAP: 116.52
VALUE KNAP: 116.52
VALUE MINKNAP: 116.52
VALUE KNAP: 116.53
VALUE MINKNAP: 116.52
VALUE KNAP: 116.52
VALUE MINKNAP: 116.52
VALUE KNAP: 116.52
VALUE MINKNAP: 116.52
VALUE KNAP: 116.54
VALUE MINKNAP: 116.53
VALUE KNAP: 116.52
VALUE MINKNAP: 116.52
VALUE KNAP: 116.53
VALUE MINKNAP: 116.53
VALUE KNAP: 116.52
VALUE MINKNAP: 116.52
VALUE KNAP: 116.53
VALUE MINKNAP: 116.52
VALUE KNAP: 116.52
VALUE MINKNAP: 116.52
VALUE KNAP: 116.52
VALUE MINKNAP: 116.52
VALUE KNAP: 116.52
VALUE MINKNAP: 116.52
VALUE KNAP: 116.52
VALUE MINKNAP: 116.52
VALUE KNAP: 116.53
VALUE MINKNAP: 116.53
VALUE KNAP: 116.52
VALUE MINKNAP: 116.52
VALUE KNAP: 116.52
VALUE MINKNAP: 116.52
VALUE KNAP: 116.52
VALUE MINKNAP: 116.52
VALUE KNAP: 116.52
VALUE MINKNAP: 116.52
VALUE KNAP: 116.52
VALUE MINKNAP: 116.52
VALUE KNAP: 116.52
VALUE MINKNAP: 116.52
VALUE KNAP: 116.52
VALUE MINKNAP: 116.52
VALUE KNAP: 116.52
VALUE MINKNAP: 116.52
VALUE KNAP: 116.52
VALUE MINKNAP: 116.52
VALUE KNAP: 116.52
VALUE MINKNAP: 116.52
VALUE KNAP: 116.53
VALUE MINKNAP: 116.53
VALUE KNAP: 116.52
VALUE MINKNAP: 116.52
VALUE KNAP: 116.53
VALUE MINKNAP: 116.52
VALUE KNAP: 116.52
VALUE MINKNAP: 116.52
VALUE KNAP: 116.52
VALUE MINKNAP: 116.52
VALUE KNAP: 116.52
VALUE MINKNAP: 116.52
VALUE KNAP: 116.52
VALUE MINKNAP: 116.52
VALUE KNAP: 116.52
VALUE MINKNAP: 116.52
VALUE KNAP: 116.53
VALUE MINKNAP: 116.52
VALUE KNAP: 116.52
VALUE MINKNAP: 116.52
VALUE KNAP: 116.52
VALUE MINKNAP: 116.52
SI
