*** pb_200rnd1700.dat ****
VALUE MINKNAP: 361.12
VALUE KNAP: 361.12
VALUE MINKNAP: 361.12
VALUE KNAP: 361.10
VALUE MINKNAP: 361.10
VALUE KNAP: 361.12
VALUE MINKNAP: 361.12
VALUE KNAP: 361.11
VALUE MINKNAP: 361.11
VALUE KNAP: 361.08
VALUE MINKNAP: 361.08
VALUE KNAP: 361.08
VALUE MINKNAP: 361.08
VALUE KNAP: 361.08
VALUE MINKNAP: 361.08
VALUE KNAP: 361.08
VALUE MINKNAP: 361.08
VALUE KNAP: 361.07
VALUE MINKNAP: 361.07
VALUE KNAP: 361.07
VALUE MINKNAP: 361.07
VALUE KNAP: 361.07
VALUE MINKNAP: 361.07
VALUE KNAP: 361.06
VALUE MINKNAP: 361.06
VALUE KNAP: 361.06
VALUE MINKNAP: 361.06
VALUE KNAP: 361.06
VALUE MINKNAP: 361.06
VALUE KNAP: 361.05
VALUE MINKNAP: 361.05
VALUE KNAP: 361.06
VALUE MINKNAP: 361.06
VALUE KNAP: 361.05
VALUE MINKNAP: 361.05
VALUE KNAP: 361.05
VALUE MINKNAP: 361.05
VALUE KNAP: 361.05
VALUE MINKNAP: 361.05
VALUE KNAP: 361.05
VALUE MINKNAP: 361.04
VALUE KNAP: 361.05
VALUE MINKNAP: 361.04
VALUE KNAP: 361.04
VALUE MINKNAP: 361.04
VALUE KNAP: 361.04
VALUE MINKNAP: 361.05
VALUE KNAP: 361.04
VALUE MINKNAP: 361.04
VALUE KNAP: 361.04
VALUE MINKNAP: 361.04
VALUE KNAP: 361.04
VALUE MINKNAP: 361.04
VALUE KNAP: 361.04
VALUE MINKNAP: 361.04
VALUE KNAP: 361.04
VALUE MINKNAP: 361.04
VALUE KNAP: 361.04
VALUE MINKNAP: 361.04
VALUE KNAP: 361.04
VALUE MINKNAP: 361.04
VALUE KNAP: 361.04
VALUE MINKNAP: 361.04
VALUE KNAP: 361.04
VALUE MINKNAP: 361.04
VALUE KNAP: 361.04
VALUE MINKNAP: 361.04
VALUE KNAP: 361.04
VALUE MINKNAP: 361.04
VALUE KNAP: 361.04
VALUE MINKNAP: 361.04
VALUE KNAP: 361.04
VALUE MINKNAP: 361.03
VALUE KNAP: 361.04
VALUE MINKNAP: 361.04
VALUE KNAP: 361.04
VALUE MINKNAP: 361.03
VALUE KNAP: 361.04
VALUE MINKNAP: 361.04
VALUE KNAP: 361.04
VALUE MINKNAP: 361.04
VALUE KNAP: 361.04
VALUE MINKNAP: 361.04
VALUE KNAP: 361.04
VALUE MINKNAP: 361.04
VALUE KNAP: 361.04
VALUE MINKNAP: 361.03
VALUE KNAP: 361.04
VALUE MINKNAP: 361.03
VALUE KNAP: 361.04
VALUE MINKNAP: 361.04
VALUE KNAP: 361.04
VALUE MINKNAP: 361.04
VALUE KNAP: 361.03
VALUE MINKNAP: 361.03
VALUE KNAP: 361.04
VALUE MINKNAP: 361.03
VALUE KNAP: 361.04
VALUE MINKNAP: 361.04
VALUE KNAP: 361.03
VALUE MINKNAP: 361.03
VALUE KNAP: 361.04
VALUE MINKNAP: 361.03
VALUE KNAP: 361.04
VALUE MINKNAP: 361.04
VALUE KNAP: 361.03
VALUE MINKNAP: 361.03
VALUE KNAP: 361.04
VALUE MINKNAP: 361.03
VALUE KNAP: 361.04
VALUE MINKNAP: 361.03
VALUE KNAP: 361.03
VALUE MINKNAP: 361.03
VALUE KNAP: 361.04
VALUE MINKNAP: 361.03
VALUE KNAP: 361.03
VALUE MINKNAP: 361.03
VALUE KNAP: 361.03
VALUE MINKNAP: 361.03
VALUE KNAP: 361.03
VALUE MINKNAP: 361.03
VALUE KNAP: 361.04
VALUE MINKNAP: 361.04
VALUE KNAP: 361.03
VALUE MINKNAP: 361.03
VALUE KNAP: 361.04
VALUE MINKNAP: 361.03
VALUE KNAP: 361.03
VALUE MINKNAP: 361.03
VALUE KNAP: 361.03
VALUE MINKNAP: 361.03
VALUE KNAP: 361.03
VALUE MINKNAP: 361.03
VALUE KNAP: 361.03
VALUE MINKNAP: 361.03
VALUE KNAP: 361.03
VALUE MINKNAP: 361.03
VALUE KNAP: 361.04
VALUE MINKNAP: 361.03
VALUE KNAP: 361.04
VALUE MINKNAP: 361.04
VALUE KNAP: 361.03
VALUE MINKNAP: 361.03
VALUE KNAP: 361.03
VALUE MINKNAP: 361.03
VALUE KNAP: 361.03
VALUE MINKNAP: 361.03
VALUE KNAP: 361.04
VALUE MINKNAP: 361.03
VALUE KNAP: 361.03
VALUE MINKNAP: 361.03
VALUE KNAP: 361.03
VALUE MINKNAP: 361.03
VALUE KNAP: 361.03
VALUE MINKNAP: 361.03
VALUE KNAP: 361.04
VALUE MINKNAP: 361.03
VALUE KNAP: 361.03
VALUE MINKNAP: 361.03
VALUE KNAP: 361.04
VALUE MINKNAP: 361.03
VALUE KNAP: 361.03
VALUE MINKNAP: 361.03
VALUE KNAP: 361.04
VALUE MINKNAP: 361.04
VALUE KNAP: 361.03
VALUE MINKNAP: 361.03
VALUE KNAP: 361.03
VALUE MINKNAP: 361.03
VALUE KNAP: 361.04
VALUE MINKNAP: 361.04
VALUE KNAP: 361.03
VALUE MINKNAP: 361.03
VALUE KNAP: 361.03
VALUE MINKNAP: 361.03
VALUE KNAP: 361.04
VALUE MINKNAP: 361.03
VALUE KNAP: 361.03
VALUE MINKNAP: 361.03
VALUE KNAP: 361.03
VALUE MINKNAP: 361.03
VALUE KNAP: 361.03
VALUE MINKNAP: 361.03
VALUE KNAP: 361.04
VALUE MINKNAP: 361.03
VALUE KNAP: 361.03
VALUE MINKNAP: 361.03
VALUE KNAP: 361.04
VALUE MINKNAP: 361.04
VALUE KNAP: 361.03
VALUE MINKNAP: 361.03
VALUE KNAP: 361.03
VALUE MINKNAP: 361.03
VALUE KNAP: 361.03
VALUE MINKNAP: 361.03
VALUE KNAP: 361.03
VALUE MINKNAP: 361.03
VALUE KNAP: 361.03
VALUE MINKNAP: 361.03
VALUE KNAP: 361.03
VALUE MINKNAP: 361.03
VALUE KNAP: 361.03
VALUE MINKNAP: 361.03
VALUE KNAP: 361.03
VALUE MINKNAP: 361.03
VALUE KNAP: 361.03
VALUE MINKNAP: 361.03
VALUE KNAP: 361.04
VALUE MINKNAP: 361.04
VALUE KNAP: 361.03
VALUE MINKNAP: 361.03
VALUE KNAP: 361.03
VALUE MINKNAP: 361.03
VALUE KNAP: 361.04
VALUE MINKNAP: 361.03
VALUE KNAP: 361.03
VALUE MINKNAP: 361.03
VALUE KNAP: 361.03
VALUE MINKNAP: 361.03
VALUE KNAP: 361.04
VALUE MINKNAP: 361.03
VALUE KNAP: 361.04
VALUE MINKNAP: 361.04
VALUE KNAP: 361.03
VALUE MINKNAP: 361.03
VALUE KNAP: 361.04
VALUE MINKNAP: 361.03
VALUE KNAP: 361.03
VALUE MINKNAP: 361.03
VALUE KNAP: 361.03
VALUE MINKNAP: 361.03
VALUE KNAP: 361.03
VALUE MINKNAP: 361.03
VALUE KNAP: 361.04
VALUE MINKNAP: 361.03
VALUE KNAP: 361.03
VALUE MINKNAP: 361.03
VALUE KNAP: 361.03
VALUE MINKNAP: 361.03
VALUE KNAP: 361.03
VALUE MINKNAP: 361.03
VALUE KNAP: 361.03
VALUE MINKNAP: 361.03
VALUE KNAP: 361.03
VALUE MINKNAP: 361.03
VALUE KNAP: 361.04
VALUE MINKNAP: 361.04
VALUE KNAP: 361.04
VALUE MINKNAP: 361.03
VALUE KNAP: 361.03
VALUE MINKNAP: 361.03
VALUE KNAP: 361.03
VALUE MINKNAP: 361.03
VALUE KNAP: 361.04
VALUE MINKNAP: 361.04
VALUE KNAP: 361.03
VALUE MINKNAP: 361.03
VALUE KNAP: 361.03
VALUE MINKNAP: 361.03
VALUE KNAP: 361.04
VALUE MINKNAP: 361.03
VALUE KNAP: 361.03
VALUE MINKNAP: 361.03
VALUE KNAP: 361.03
VALUE MINKNAP: 361.03
VALUE KNAP: 361.03
VALUE MINKNAP: 361.03
VALUE KNAP: 361.03
VALUE MINKNAP: 361.03
VALUE KNAP: 361.03
VALUE MINKNAP: 361.03
VALUE KNAP: 361.04
VALUE MINKNAP: 361.04
VALUE KNAP: 361.03
VALUE MINKNAP: 361.03
VALUE KNAP: 361.04
VALUE MINKNAP: 361.03
VALUE KNAP: 361.03
VALUE MINKNAP: 361.03
VALUE KNAP: 361.04
VALUE MINKNAP: 361.03
VALUE KNAP: 361.03
VALUE MINKNAP: 361.03
VALUE KNAP: 361.04
VALUE MINKNAP: 361.03
VALUE KNAP: 361.03
VALUE MINKNAP: 361.03
VALUE KNAP: 361.03
VALUE MINKNAP: 361.03
VALUE KNAP: 361.03
VALUE MINKNAP: 361.03
VALUE KNAP: 361.03
VALUE MINKNAP: 361.03
VALUE KNAP: 361.03
VALUE MINKNAP: 361.03
VALUE KNAP: 361.03
VALUE MINKNAP: 361.03
VALUE KNAP: 361.03
VALUE MINKNAP: 361.03
VALUE KNAP: 361.03
VALUE MINKNAP: 361.03
VALUE KNAP: 361.03
VALUE MINKNAP: 361.03
VALUE KNAP: 361.04
VALUE MINKNAP: 361.03
VALUE KNAP: 361.03
VALUE MINKNAP: 361.03
VALUE KNAP: 361.04
VALUE MINKNAP: 361.03
VALUE KNAP: 361.03
VALUE MINKNAP: 361.03
VALUE KNAP: 361.03
VALUE MINKNAP: 361.03
VALUE KNAP: 361.03
VALUE MINKNAP: 361.03
VALUE KNAP: 361.04
VALUE MINKNAP: 361.03
VALUE KNAP: 361.03
VALUE MINKNAP: 361.03
VALUE KNAP: 361.04
VALUE MINKNAP: 361.04
VALUE KNAP: 361.03
VALUE MINKNAP: 361.03
VALUE KNAP: 361.04
VALUE MINKNAP: 361.03
VALUE KNAP: 361.03
VALUE MINKNAP: 361.03
VALUE KNAP: 361.03
VALUE MINKNAP: 361.03
VALUE KNAP: 361.03
VALUE MINKNAP: 361.03
VALUE KNAP: 361.03
VALUE MINKNAP: 361.03
VALUE KNAP: 361.03
VALUE MINKNAP: 361.03
VALUE KNAP: 361.03
VALUE MINKNAP: 361.04
VALUE KNAP: 361.03
VALUE MINKNAP: 361.03
VALUE KNAP: 361.03
VALUE MINKNAP: 361.03
VALUE KNAP: 361.04
VALUE MINKNAP: 361.03
VALUE KNAP: 361.03
VALUE MINKNAP: 361.03
VALUE KNAP: 361.03
VALUE MINKNAP: 361.03
VALUE KNAP: 361.04
VALUE MINKNAP: 361.03
VALUE KNAP: 361.03
VALUE MINKNAP: 361.03
VALUE KNAP: 361.03
VALUE MINKNAP: 361.03
VALUE KNAP: 361.03
VALUE MINKNAP: 361.03
VALUE KNAP: 361.03
VALUE MINKNAP: 361.03
VALUE KNAP: 361.03
VALUE MINKNAP: 361.03
VALUE KNAP: 361.03
VALUE MINKNAP: 361.03
VALUE KNAP: 361.03
VALUE MINKNAP: 361.03
SI
