*** pb_500rnd1000.dat ****
VALUE KNAP: 183.70
VALUE MINKNAP: 183.70
VALUE KNAP: 183.70
VALUE MINKNAP: 183.70
VALUE KNAP: 183.70
VALUE MINKNAP: 183.70
VALUE KNAP: 183.70
VALUE MINKNAP: 183.70
VALUE KNAP: 183.70
VALUE MINKNAP: 183.70
VALUE KNAP: 183.70
VALUE MINKNAP: 183.70
VALUE KNAP: 183.70
VALUE MINKNAP: 183.70
VALUE KNAP: 183.70
VALUE MINKNAP: 183.70
VALUE KNAP: 183.70
VALUE MINKNAP: 183.69
VALUE KNAP: 183.70
VALUE MINKNAP: 183.70
VALUE KNAP: 183.70
VALUE MINKNAP: 183.70
VALUE KNAP: 183.70
VALUE MINKNAP: 183.70
VALUE KNAP: 183.70
VALUE MINKNAP: 183.70
VALUE KNAP: 183.70
VALUE MINKNAP: 183.70
VALUE KNAP: 183.70
VALUE MINKNAP: 183.70
VALUE KNAP: 183.70
VALUE MINKNAP: 183.69
VALUE KNAP: 183.70
VALUE MINKNAP: 183.70
VALUE KNAP: 183.70
VALUE MINKNAP: 183.70
VALUE KNAP: 183.69
VALUE MINKNAP: 183.69
VALUE KNAP: 183.70
VALUE MINKNAP: 183.70
VALUE KNAP: 183.70
VALUE MINKNAP: 183.70
VALUE KNAP: 183.70
VALUE MINKNAP: 183.69
VALUE KNAP: 183.70
VALUE MINKNAP: 183.70
VALUE KNAP: 183.70
VALUE MINKNAP: 183.70
VALUE KNAP: 183.70
VALUE MINKNAP: 183.70
VALUE KNAP: 183.70
VALUE MINKNAP: 183.69
VALUE KNAP: 183.70
VALUE MINKNAP: 183.70
VALUE KNAP: 183.70
VALUE MINKNAP: 183.70
VALUE KNAP: 183.70
VALUE MINKNAP: 183.70
VALUE KNAP: 183.70
VALUE MINKNAP: 183.70
VALUE KNAP: 183.70
VALUE MINKNAP: 183.69
VALUE KNAP: 183.70
VALUE MINKNAP: 183.70
VALUE KNAP: 183.70
VALUE MINKNAP: 183.70
VALUE KNAP: 183.70
VALUE MINKNAP: 183.70
VALUE KNAP: 183.70
VALUE MINKNAP: 183.70
VALUE KNAP: 183.70
VALUE MINKNAP: 183.70
VALUE KNAP: 183.70
VALUE MINKNAP: 183.69
VALUE KNAP: 183.70
VALUE MINKNAP: 183.70
VALUE KNAP: 183.70
VALUE MINKNAP: 183.70
VALUE KNAP: 183.70
VALUE MINKNAP: 183.70
VALUE KNAP: 183.69
VALUE MINKNAP: 183.69
VALUE KNAP: 183.69
VALUE MINKNAP: 183.69
VALUE KNAP: 183.70
VALUE MINKNAP: 183.70
VALUE KNAP: 183.70
VALUE MINKNAP: 183.70
VALUE KNAP: 183.70
VALUE MINKNAP: 183.70
VALUE KNAP: 183.70
VALUE MINKNAP: 183.70
VALUE KNAP: 183.70
VALUE MINKNAP: 183.70
VALUE KNAP: 183.70
VALUE MINKNAP: 183.70
VALUE KNAP: 183.70
VALUE MINKNAP: 183.70
VALUE KNAP: 183.70
VALUE MINKNAP: 183.69
VALUE KNAP: 183.70
VALUE MINKNAP: 183.69
VALUE KNAP: 183.70
VALUE MINKNAP: 183.69
VALUE KNAP: 183.70
VALUE MINKNAP: 183.70
VALUE KNAP: 183.70
VALUE MINKNAP: 183.70
VALUE KNAP: 183.70
VALUE MINKNAP: 183.70
VALUE KNAP: 183.70
VALUE MINKNAP: 183.69
VALUE KNAP: 183.70
VALUE MINKNAP: 183.70
VALUE KNAP: 183.70
VALUE MINKNAP: 183.70
VALUE KNAP: 183.70
VALUE MINKNAP: 183.70
VALUE KNAP: 183.70
VALUE MINKNAP: 183.69
VALUE KNAP: 183.70
VALUE MINKNAP: 183.70
VALUE KNAP: 183.69
VALUE MINKNAP: 183.69
VALUE KNAP: 183.70
VALUE MINKNAP: 183.70
VALUE KNAP: 183.70
VALUE MINKNAP: 183.70
VALUE KNAP: 183.70
VALUE MINKNAP: 183.70
VALUE KNAP: 183.70
VALUE MINKNAP: 183.69
VALUE KNAP: 183.70
VALUE MINKNAP: 183.70
VALUE KNAP: 183.70
VALUE MINKNAP: 183.70
VALUE KNAP: 183.69
VALUE MINKNAP: 183.69
VALUE KNAP: 183.70
VALUE MINKNAP: 183.70
VALUE KNAP: 183.70
VALUE MINKNAP: 183.70
VALUE KNAP: 183.70
VALUE MINKNAP: 183.70
VALUE KNAP: 183.70
VALUE MINKNAP: 183.70
VALUE KNAP: 183.70
VALUE MINKNAP: 183.70
VALUE KNAP: 183.70
VALUE MINKNAP: 183.70
VALUE KNAP: 183.70
VALUE MINKNAP: 183.70
VALUE KNAP: 183.69
VALUE MINKNAP: 183.69
VALUE KNAP: 183.70
VALUE MINKNAP: 183.70
VALUE KNAP: 183.70
VALUE MINKNAP: 183.69
VALUE KNAP: 183.70
VALUE MINKNAP: 183.70
VALUE KNAP: 183.69
VALUE MINKNAP: 183.69
VALUE KNAP: 183.70
VALUE MINKNAP: 183.70
VALUE KNAP: 183.70
VALUE MINKNAP: 183.70
VALUE KNAP: 183.70
VALUE MINKNAP: 183.70
VALUE KNAP: 183.70
VALUE MINKNAP: 183.70
VALUE KNAP: 183.70
VALUE MINKNAP: 183.69
VALUE KNAP: 183.70
VALUE MINKNAP: 183.70
VALUE KNAP: 183.70
VALUE MINKNAP: 183.70
VALUE KNAP: 183.69
VALUE MINKNAP: 183.69
VALUE KNAP: 183.70
VALUE MINKNAP: 183.70
VALUE KNAP: 183.69
VALUE MINKNAP: 183.70
VALUE KNAP: 183.70
VALUE MINKNAP: 183.70
VALUE KNAP: 183.70
VALUE MINKNAP: 183.70
VALUE KNAP: 183.70
VALUE MINKNAP: 183.70
VALUE KNAP: 183.69
VALUE MINKNAP: 183.70
VALUE KNAP: 183.70
VALUE MINKNAP: 183.70
VALUE KNAP: 183.69
VALUE MINKNAP: 183.69
VALUE KNAP: 183.70
VALUE MINKNAP: 183.69
VALUE KNAP: 183.70
VALUE MINKNAP: 183.70
VALUE KNAP: 183.70
VALUE MINKNAP: 183.70
VALUE KNAP: 183.70
VALUE MINKNAP: 183.70
VALUE KNAP: 183.70
VALUE MINKNAP: 183.70
VALUE KNAP: 183.69
VALUE MINKNAP: 183.69
VALUE KNAP: 183.70
VALUE MINKNAP: 183.69
VALUE KNAP: 183.70
VALUE MINKNAP: 183.70
VALUE KNAP: 183.70
VALUE MINKNAP: 183.70
VALUE KNAP: 183.70
VALUE MINKNAP: 183.70
VALUE KNAP: 183.70
VALUE MINKNAP: 183.69
VALUE KNAP: 183.70
VALUE MINKNAP: 183.69
VALUE KNAP: 183.70
VALUE MINKNAP: 183.69
VALUE KNAP: 183.69
VALUE MINKNAP: 183.69
VALUE KNAP: 183.70
VALUE MINKNAP: 183.70
VALUE KNAP: 183.70
VALUE MINKNAP: 183.70
VALUE KNAP: 183.70
VALUE MINKNAP: 183.70
VALUE KNAP: 183.70
VALUE MINKNAP: 183.70
VALUE KNAP: 183.70
VALUE MINKNAP: 183.70
VALUE KNAP: 183.69
VALUE MINKNAP: 183.69
VALUE KNAP: 183.70
VALUE MINKNAP: 183.70
VALUE KNAP: 183.69
VALUE MINKNAP: 183.69
VALUE KNAP: 183.70
VALUE MINKNAP: 183.70
VALUE KNAP: 183.70
VALUE MINKNAP: 183.70
VALUE KNAP: 183.70
VALUE MINKNAP: 183.70
VALUE KNAP: 183.70
VALUE MINKNAP: 183.70
VALUE KNAP: 183.70
VALUE MINKNAP: 183.70
VALUE KNAP: 183.70
VALUE MINKNAP: 183.70
VALUE KNAP: 183.70
VALUE MINKNAP: 183.70
VALUE KNAP: 183.69
VALUE MINKNAP: 183.69
VALUE KNAP: 183.70
VALUE MINKNAP: 183.70
VALUE KNAP: 183.70
VALUE MINKNAP: 183.69
VALUE KNAP: 183.70
VALUE MINKNAP: 183.70
VALUE KNAP: 183.70
VALUE MINKNAP: 183.70
VALUE KNAP: 183.69
VALUE MINKNAP: 183.69
VALUE KNAP: 183.70
VALUE MINKNAP: 183.70
VALUE KNAP: 183.70
VALUE MINKNAP: 183.69
VALUE KNAP: 183.70
VALUE MINKNAP: 183.70
VALUE KNAP: 183.70
VALUE MINKNAP: 183.70
VALUE KNAP: 183.70
VALUE MINKNAP: 183.70
VALUE KNAP: 183.70
VALUE MINKNAP: 183.70
VALUE KNAP: 183.69
VALUE MINKNAP: 183.69
SI
