*** pb_200rnd1400.dat ****
VALUE KNAP: 56.84
VALUE MINKNAP: 56.84
VALUE KNAP: 56.83
VALUE MINKNAP: 56.83
VALUE KNAP: 56.84
VALUE MINKNAP: 56.84
VALUE KNAP: 56.83
VALUE MINKNAP: 56.83
VALUE KNAP: 56.83
VALUE MINKNAP: 56.83
VALUE KNAP: 56.82
VALUE MINKNAP: 56.82
VALUE KNAP: 56.82
VALUE MINKNAP: 56.82
VALUE KNAP: 56.82
VALUE MINKNAP: 56.82
VALUE KNAP: 56.82
VALUE MINKNAP: 56.82
VALUE KNAP: 56.82
VALUE MINKNAP: 56.82
VALUE KNAP: 56.82
VALUE MINKNAP: 56.82
VALUE KNAP: 56.82
VALUE MINKNAP: 56.82
VALUE KNAP: 56.82
VALUE MINKNAP: 56.82
VALUE KNAP: 56.82
VALUE MINKNAP: 56.82
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.82
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.80
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.80
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.80
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.80
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.80
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.80
VALUE MINKNAP: 56.80
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.80
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.80
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.80
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.80
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.80
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.80
VALUE MINKNAP: 56.80
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.80
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.80
VALUE MINKNAP: 56.80
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.80
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.80
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.80
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.80
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.80
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.80
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.80
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.80
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.80
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.80
VALUE MINKNAP: 56.80
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.80
VALUE MINKNAP: 56.80
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.81
VALUE MINKNAP: 56.80
VALUE KNAP: 56.81
VALUE MINKNAP: 56.81
VALUE KNAP: 56.80
VALUE MINKNAP: 56.80
SI
