*** pb_200rnd1200.dat ****
VALUE MINKNAP: 45.72
VALUE KNAP: 45.72
VALUE MINKNAP: 45.72
VALUE KNAP: 45.72
VALUE MINKNAP: 45.72
VALUE KNAP: 45.72
VALUE MINKNAP: 45.72
VALUE KNAP: 45.72
VALUE MINKNAP: 45.71
VALUE KNAP: 45.72
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
VALUE KNAP: 45.71
VALUE MINKNAP: 45.71
SI
