*** pb_100rnd0900.dat ****
VALUE MINKNAP: 536.53
VALUE KNAP: 536.55
VALUE MINKNAP: 536.55
VALUE KNAP: 536.53
VALUE MINKNAP: 536.53
VALUE KNAP: 536.55
VALUE MINKNAP: 536.55
VALUE KNAP: 536.53
VALUE MINKNAP: 536.53
VALUE KNAP: 536.51
VALUE MINKNAP: 536.51
VALUE KNAP: 536.52
VALUE MINKNAP: 536.52
VALUE KNAP: 536.51
VALUE MINKNAP: 536.51
VALUE KNAP: 536.51
VALUE MINKNAP: 536.51
VALUE KNAP: 536.51
VALUE MINKNAP: 536.51
VALUE KNAP: 536.51
VALUE MINKNAP: 536.51
VALUE KNAP: 536.51
VALUE MINKNAP: 536.51
VALUE KNAP: 536.51
VALUE MINKNAP: 536.51
VALUE KNAP: 536.51
VALUE MINKNAP: 536.51
VALUE KNAP: 536.50
VALUE MINKNAP: 536.50
VALUE KNAP: 536.50
VALUE MINKNAP: 536.50
VALUE KNAP: 536.50
VALUE MINKNAP: 536.50
VALUE KNAP: 536.50
VALUE MINKNAP: 536.50
VALUE KNAP: 536.50
VALUE MINKNAP: 536.50
VALUE KNAP: 536.50
VALUE MINKNAP: 536.50
VALUE KNAP: 536.50
VALUE MINKNAP: 536.50
VALUE KNAP: 536.49
VALUE MINKNAP: 536.49
VALUE KNAP: 536.49
VALUE MINKNAP: 536.49
VALUE KNAP: 536.49
VALUE MINKNAP: 536.49
VALUE KNAP: 536.49
VALUE MINKNAP: 536.49
VALUE KNAP: 536.49
VALUE MINKNAP: 536.49
VALUE KNAP: 536.49
VALUE MINKNAP: 536.49
VALUE KNAP: 536.49
VALUE MINKNAP: 536.49
VALUE KNAP: 536.49
VALUE MINKNAP: 536.49
VALUE KNAP: 536.49
VALUE MINKNAP: 536.49
VALUE KNAP: 536.49
VALUE MINKNAP: 536.49
VALUE KNAP: 536.49
VALUE MINKNAP: 536.49
VALUE KNAP: 536.49
VALUE MINKNAP: 536.49
VALUE KNAP: 536.49
VALUE MINKNAP: 536.49
VALUE KNAP: 536.49
VALUE MINKNAP: 536.49
VALUE KNAP: 536.49
VALUE MINKNAP: 536.49
VALUE KNAP: 536.49
VALUE MINKNAP: 536.49
VALUE KNAP: 536.49
VALUE MINKNAP: 536.49
VALUE KNAP: 536.49
VALUE MINKNAP: 536.49
VALUE KNAP: 536.49
VALUE MINKNAP: 536.49
VALUE KNAP: 536.49
VALUE MINKNAP: 536.49
VALUE KNAP: 536.49
VALUE MINKNAP: 536.49
VALUE KNAP: 536.49
VALUE MINKNAP: 536.49
VALUE KNAP: 536.49
VALUE MINKNAP: 536.48
VALUE KNAP: 536.49
VALUE MINKNAP: 536.49
VALUE KNAP: 536.49
VALUE MINKNAP: 536.48
VALUE KNAP: 536.49
VALUE MINKNAP: 536.49
VALUE KNAP: 536.49
VALUE MINKNAP: 536.49
VALUE KNAP: 536.49
VALUE MINKNAP: 536.49
VALUE KNAP: 536.49
VALUE MINKNAP: 536.48
VALUE KNAP: 536.49
VALUE MINKNAP: 536.49
VALUE KNAP: 536.49
VALUE MINKNAP: 536.49
VALUE KNAP: 536.49
VALUE MINKNAP: 536.49
VALUE KNAP: 536.49
VALUE MINKNAP: 536.49
VALUE KNAP: 536.49
VALUE MINKNAP: 536.49
VALUE KNAP: 536.49
VALUE MINKNAP: 536.49
VALUE KNAP: 536.49
VALUE MINKNAP: 536.48
VALUE KNAP: 536.49
VALUE MINKNAP: 536.49
VALUE KNAP: 536.48
VALUE MINKNAP: 536.48
VALUE KNAP: 536.49
VALUE MINKNAP: 536.49
VALUE KNAP: 536.48
VALUE MINKNAP: 536.48
VALUE KNAP: 536.49
VALUE MINKNAP: 536.49
VALUE KNAP: 536.49
VALUE MINKNAP: 536.49
VALUE KNAP: 536.48
VALUE MINKNAP: 536.48
VALUE KNAP: 536.49
VALUE MINKNAP: 536.49
VALUE KNAP: 536.49
VALUE MINKNAP: 536.49
VALUE KNAP: 536.48
VALUE MINKNAP: 536.48
VALUE KNAP: 536.49
VALUE MINKNAP: 536.49
VALUE KNAP: 536.48
VALUE MINKNAP: 536.48
VALUE KNAP: 536.49
VALUE MINKNAP: 536.49
VALUE KNAP: 536.48
VALUE MINKNAP: 536.48
VALUE KNAP: 536.49
VALUE MINKNAP: 536.49
VALUE KNAP: 536.49
VALUE MINKNAP: 536.49
VALUE KNAP: 536.49
VALUE MINKNAP: 536.48
VALUE KNAP: 536.49
VALUE MINKNAP: 536.49
VALUE KNAP: 536.49
VALUE MINKNAP: 536.49
VALUE KNAP: 536.49
VALUE MINKNAP: 536.49
VALUE KNAP: 536.49
VALUE MINKNAP: 536.48
VALUE KNAP: 536.49
VALUE MINKNAP: 536.49
VALUE KNAP: 536.49
VALUE MINKNAP: 536.48
VALUE KNAP: 536.49
VALUE MINKNAP: 536.48
VALUE KNAP: 536.48
VALUE MINKNAP: 536.48
VALUE KNAP: 536.49
VALUE MINKNAP: 536.49
VALUE KNAP: 536.48
VALUE MINKNAP: 536.48
VALUE KNAP: 536.49
VALUE MINKNAP: 536.49
VALUE KNAP: 536.49
VALUE MINKNAP: 536.49
VALUE KNAP: 536.48
VALUE MINKNAP: 536.48
VALUE KNAP: 536.49
VALUE MINKNAP: 536.49
VALUE KNAP: 536.48
VALUE MINKNAP: 536.48
VALUE KNAP: 536.49
VALUE MINKNAP: 536.49
VALUE KNAP: 536.48
VALUE MINKNAP: 536.48
VALUE KNAP: 536.49
VALUE MINKNAP: 536.49
VALUE KNAP: 536.49
VALUE MINKNAP: 536.48
VALUE KNAP: 536.49
VALUE MINKNAP: 536.49
VALUE KNAP: 536.48
VALUE MINKNAP: 536.48
VALUE KNAP: 536.48
VALUE MINKNAP: 536.48
VALUE KNAP: 536.49
VALUE MINKNAP: 536.48
VALUE KNAP: 536.49
VALUE MINKNAP: 536.49
VALUE KNAP: 536.48
VALUE MINKNAP: 536.48
VALUE KNAP: 536.49
VALUE MINKNAP: 536.49
VALUE KNAP: 536.49
VALUE MINKNAP: 536.48
VALUE KNAP: 536.49
VALUE MINKNAP: 536.49
VALUE KNAP: 536.48
VALUE MINKNAP: 536.48
VALUE KNAP: 536.49
VALUE MINKNAP: 536.49
VALUE KNAP: 536.49
VALUE MINKNAP: 536.48
VALUE KNAP: 536.49
VALUE MINKNAP: 536.49
VALUE KNAP: 536.48
VALUE MINKNAP: 536.48
VALUE KNAP: 536.49
VALUE MINKNAP: 536.49
VALUE KNAP: 536.49
VALUE MINKNAP: 536.49
VALUE KNAP: 536.48
VALUE MINKNAP: 536.48
VALUE KNAP: 536.49
VALUE MINKNAP: 536.49
VALUE KNAP: 536.49
VALUE MINKNAP: 536.48
VALUE KNAP: 536.48
VALUE MINKNAP: 536.48
VALUE KNAP: 536.48
VALUE MINKNAP: 536.48
VALUE KNAP: 536.49
VALUE MINKNAP: 536.48
VALUE KNAP: 536.49
VALUE MINKNAP: 536.49
VALUE KNAP: 536.48
VALUE MINKNAP: 536.48
VALUE KNAP: 536.49
VALUE MINKNAP: 536.49
VALUE KNAP: 536.48
VALUE MINKNAP: 536.48
VALUE KNAP: 536.49
VALUE MINKNAP: 536.49
VALUE KNAP: 536.49
VALUE MINKNAP: 536.48
VALUE KNAP: 536.49
VALUE MINKNAP: 536.48
VALUE KNAP: 536.48
VALUE MINKNAP: 536.48
VALUE KNAP: 536.49
VALUE MINKNAP: 536.49
VALUE KNAP: 536.48
VALUE MINKNAP: 536.48
VALUE KNAP: 536.49
VALUE MINKNAP: 536.49
VALUE KNAP: 536.48
VALUE MINKNAP: 536.48
VALUE KNAP: 536.49
VALUE MINKNAP: 536.49
VALUE KNAP: 536.49
VALUE MINKNAP: 536.49
VALUE KNAP: 536.49
VALUE MINKNAP: 536.48
VALUE KNAP: 536.49
VALUE MINKNAP: 536.49
VALUE KNAP: 536.49
VALUE MINKNAP: 536.48
VALUE KNAP: 536.49
VALUE MINKNAP: 536.49
VALUE KNAP: 536.48
VALUE MINKNAP: 536.48
VALUE KNAP: 536.49
VALUE MINKNAP: 536.49
VALUE KNAP: 536.48
VALUE MINKNAP: 536.48
VALUE KNAP: 536.49
VALUE MINKNAP: 536.49
VALUE KNAP: 536.49
VALUE MINKNAP: 536.48
VALUE KNAP: 536.49
VALUE MINKNAP: 536.48
VALUE KNAP: 536.48
VALUE MINKNAP: 536.48
VALUE KNAP: 536.49
VALUE MINKNAP: 536.49
VALUE KNAP: 536.49
VALUE MINKNAP: 536.49
VALUE KNAP: 536.49
VALUE MINKNAP: 536.48
VALUE KNAP: 536.48
VALUE MINKNAP: 536.48
VALUE KNAP: 536.49
VALUE MINKNAP: 536.49
VALUE KNAP: 536.49
VALUE MINKNAP: 536.48
VALUE KNAP: 536.48
VALUE MINKNAP: 536.48
VALUE KNAP: 536.49
VALUE MINKNAP: 536.48
VALUE KNAP: 536.49
VALUE MINKNAP: 536.48
VALUE KNAP: 536.49
VALUE MINKNAP: 536.49
VALUE KNAP: 536.48
VALUE MINKNAP: 536.48
VALUE KNAP: 536.49
VALUE MINKNAP: 536.49
VALUE KNAP: 536.49
VALUE MINKNAP: 536.48
VALUE KNAP: 536.48
VALUE MINKNAP: 536.48
VALUE KNAP: 536.49
VALUE MINKNAP: 536.49
VALUE KNAP: 536.48
VALUE MINKNAP: 536.48
VALUE KNAP: 536.48
VALUE MINKNAP: 536.48
VALUE KNAP: 536.49
VALUE MINKNAP: 536.49
VALUE KNAP: 536.49
VALUE MINKNAP: 536.48
VALUE KNAP: 536.49
VALUE MINKNAP: 536.49
VALUE KNAP: 536.49
VALUE MINKNAP: 536.48
VALUE KNAP: 536.49
VALUE MINKNAP: 536.48
VALUE KNAP: 536.49
VALUE MINKNAP: 536.48
VALUE KNAP: 536.49
VALUE MINKNAP: 536.49
VALUE KNAP: 536.49
VALUE MINKNAP: 536.48
VALUE KNAP: 536.49
VALUE MINKNAP: 536.48
VALUE KNAP: 536.48
VALUE MINKNAP: 536.48
VALUE KNAP: 536.49
VALUE MINKNAP: 536.49
VALUE KNAP: 536.48
VALUE MINKNAP: 536.48
SI
