*** pb_200rnd0600.dat ****
VALUE KNAP: 28.39
VALUE MINKNAP: 28.39
VALUE KNAP: 28.37
VALUE MINKNAP: 28.37
VALUE KNAP: 28.35
VALUE MINKNAP: 28.35
VALUE KNAP: 28.36
VALUE MINKNAP: 28.36
VALUE KNAP: 28.33
VALUE MINKNAP: 28.33
VALUE KNAP: 28.27
VALUE MINKNAP: 28.27
VALUE KNAP: 28.27
VALUE MINKNAP: 28.27
VALUE KNAP: 28.26
VALUE MINKNAP: 28.26
VALUE KNAP: 28.25
VALUE MINKNAP: 28.25
VALUE KNAP: 28.25
VALUE MINKNAP: 28.25
VALUE KNAP: 28.24
VALUE MINKNAP: 28.24
VALUE KNAP: 28.22
VALUE MINKNAP: 28.22
VALUE KNAP: 28.21
VALUE MINKNAP: 28.21
VALUE KNAP: 28.21
VALUE MINKNAP: 28.21
VALUE KNAP: 28.20
VALUE MINKNAP: 28.20
VALUE KNAP: 28.20
VALUE MINKNAP: 28.20
VALUE KNAP: 28.18
VALUE MINKNAP: 28.18
VALUE KNAP: 28.18
VALUE MINKNAP: 28.18
VALUE KNAP: 28.18
VALUE MINKNAP: 28.18
VALUE KNAP: 28.17
VALUE MINKNAP: 28.17
VALUE KNAP: 28.18
VALUE MINKNAP: 28.18
VALUE KNAP: 28.17
VALUE MINKNAP: 28.17
VALUE KNAP: 28.17
VALUE MINKNAP: 28.17
VALUE KNAP: 28.17
VALUE MINKNAP: 28.17
VALUE KNAP: 28.16
VALUE MINKNAP: 28.16
VALUE KNAP: 28.16
VALUE MINKNAP: 28.16
VALUE KNAP: 28.16
VALUE MINKNAP: 28.16
VALUE KNAP: 28.16
VALUE MINKNAP: 28.16
VALUE KNAP: 28.16
VALUE MINKNAP: 28.16
VALUE KNAP: 28.16
VALUE MINKNAP: 28.16
VALUE KNAP: 28.16
VALUE MINKNAP: 28.16
VALUE KNAP: 28.16
VALUE MINKNAP: 28.16
VALUE KNAP: 28.16
VALUE MINKNAP: 28.16
VALUE KNAP: 28.16
VALUE MINKNAP: 28.16
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.16
VALUE MINKNAP: 28.16
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.16
VALUE MINKNAP: 28.16
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
VALUE KNAP: 28.15
VALUE MINKNAP: 28.15
SI
