*** pb_200rnd0300.dat ****
VALUE MINKNAP: 1041.14
VALUE KNAP: 1037.26
VALUE MINKNAP: 1037.26
VALUE KNAP: 1041.03
VALUE MINKNAP: 1041.03
VALUE KNAP: 1037.40
VALUE MINKNAP: 1037.40
VALUE KNAP: 1040.92
VALUE MINKNAP: 1040.92
VALUE KNAP: 1037.62
VALUE MINKNAP: 1037.62
VALUE KNAP: 1040.69
VALUE MINKNAP: 1040.69
VALUE KNAP: 1037.79
VALUE MINKNAP: 1037.79
VALUE KNAP: 1032.54
VALUE MINKNAP: 1032.54
VALUE KNAP: 1033.83
VALUE MINKNAP: 1033.83
VALUE KNAP: 1032.23
VALUE MINKNAP: 1032.23
VALUE KNAP: 1033.78
VALUE MINKNAP: 1033.78
VALUE KNAP: 1032.25
VALUE MINKNAP: 1032.25
VALUE KNAP: 1033.73
VALUE MINKNAP: 1033.73
VALUE KNAP: 1032.35
VALUE MINKNAP: 1032.35
VALUE KNAP: 1033.51
VALUE MINKNAP: 1033.51
VALUE KNAP: 1032.54
VALUE MINKNAP: 1032.54
VALUE KNAP: 1029.81
VALUE MINKNAP: 1029.81
VALUE KNAP: 1030.33
VALUE MINKNAP: 1030.33
VALUE KNAP: 1029.66
VALUE MINKNAP: 1029.66
VALUE KNAP: 1030.33
VALUE MINKNAP: 1030.33
VALUE KNAP: 1029.62
VALUE MINKNAP: 1029.62
VALUE KNAP: 1030.34
VALUE MINKNAP: 1030.34
VALUE KNAP: 1029.62
VALUE MINKNAP: 1029.62
VALUE KNAP: 1030.34
VALUE MINKNAP: 1030.34
VALUE KNAP: 1029.61
VALUE MINKNAP: 1029.61
VALUE KNAP: 1028.36
VALUE MINKNAP: 1028.36
VALUE KNAP: 1028.71
VALUE MINKNAP: 1028.71
VALUE KNAP: 1028.28
VALUE MINKNAP: 1028.28
VALUE KNAP: 1028.69
VALUE MINKNAP: 1028.69
VALUE KNAP: 1028.28
VALUE MINKNAP: 1028.28
VALUE KNAP: 1028.68
VALUE MINKNAP: 1028.68
VALUE KNAP: 1028.28
VALUE MINKNAP: 1028.28
VALUE KNAP: 1028.68
VALUE MINKNAP: 1028.68
VALUE KNAP: 1028.29
VALUE MINKNAP: 1028.29
VALUE KNAP: 1027.71
VALUE MINKNAP: 1027.71
VALUE KNAP: 1027.80
VALUE MINKNAP: 1027.80
VALUE KNAP: 1027.68
VALUE MINKNAP: 1027.68
VALUE KNAP: 1027.81
VALUE MINKNAP: 1027.81
VALUE KNAP: 1027.68
VALUE MINKNAP: 1027.68
VALUE KNAP: 1027.81
VALUE MINKNAP: 1027.81
VALUE KNAP: 1027.67
VALUE MINKNAP: 1027.67
VALUE KNAP: 1027.81
VALUE MINKNAP: 1027.81
VALUE KNAP: 1027.67
VALUE MINKNAP: 1027.67
VALUE KNAP: 1027.33
VALUE MINKNAP: 1027.34
VALUE KNAP: 1027.44
VALUE MINKNAP: 1027.44
VALUE KNAP: 1027.32
VALUE MINKNAP: 1027.32
VALUE KNAP: 1027.42
VALUE MINKNAP: 1027.42
VALUE KNAP: 1027.32
VALUE MINKNAP: 1027.32
VALUE KNAP: 1027.42
VALUE MINKNAP: 1027.42
VALUE KNAP: 1027.32
VALUE MINKNAP: 1027.32
VALUE KNAP: 1027.42
VALUE MINKNAP: 1027.42
VALUE KNAP: 1027.32
VALUE MINKNAP: 1027.32
VALUE KNAP: 1027.17
VALUE MINKNAP: 1027.17
VALUE KNAP: 1027.21
VALUE MINKNAP: 1027.21
VALUE KNAP: 1027.17
VALUE MINKNAP: 1027.16
VALUE KNAP: 1027.21
VALUE MINKNAP: 1027.20
VALUE KNAP: 1027.17
VALUE MINKNAP: 1027.16
VALUE KNAP: 1027.21
VALUE MINKNAP: 1027.21
VALUE KNAP: 1027.17
VALUE MINKNAP: 1027.16
VALUE KNAP: 1027.21
VALUE MINKNAP: 1027.21
VALUE KNAP: 1027.16
VALUE MINKNAP: 1027.16
VALUE KNAP: 1027.09
VALUE MINKNAP: 1027.08
VALUE KNAP: 1027.11
VALUE MINKNAP: 1027.11
VALUE KNAP: 1027.09
VALUE MINKNAP: 1027.09
VALUE KNAP: 1027.10
VALUE MINKNAP: 1027.10
VALUE KNAP: 1027.09
VALUE MINKNAP: 1027.08
VALUE KNAP: 1027.10
VALUE MINKNAP: 1027.10
VALUE KNAP: 1027.09
VALUE MINKNAP: 1027.09
VALUE KNAP: 1027.10
VALUE MINKNAP: 1027.10
VALUE KNAP: 1027.09
VALUE MINKNAP: 1027.09
VALUE KNAP: 1027.05
VALUE MINKNAP: 1027.04
VALUE KNAP: 1027.06
VALUE MINKNAP: 1027.06
VALUE KNAP: 1027.05
VALUE MINKNAP: 1027.03
VALUE KNAP: 1027.06
VALUE MINKNAP: 1027.06
VALUE KNAP: 1027.05
VALUE MINKNAP: 1027.04
VALUE KNAP: 1027.05
VALUE MINKNAP: 1027.05
VALUE KNAP: 1027.05
VALUE MINKNAP: 1027.04
VALUE KNAP: 1027.05
VALUE MINKNAP: 1027.05
VALUE KNAP: 1027.05
VALUE MINKNAP: 1027.04
VALUE KNAP: 1027.04
VALUE MINKNAP: 1027.02
VALUE KNAP: 1027.05
VALUE MINKNAP: 1027.03
VALUE KNAP: 1027.05
VALUE MINKNAP: 1027.02
VALUE KNAP: 1027.05
VALUE MINKNAP: 1027.03
VALUE KNAP: 1027.05
VALUE MINKNAP: 1027.02
VALUE KNAP: 1027.05
VALUE MINKNAP: 1027.03
VALUE KNAP: 1027.04
VALUE MINKNAP: 1027.02
VALUE KNAP: 1027.05
VALUE MINKNAP: 1027.03
VALUE KNAP: 1027.04
VALUE MINKNAP: 1027.01
VALUE KNAP: 1027.05
VALUE MINKNAP: 1027.01
VALUE KNAP: 1027.05
VALUE MINKNAP: 1027.01
VALUE KNAP: 1027.05
VALUE MINKNAP: 1027.01
VALUE KNAP: 1027.05
VALUE MINKNAP: 1027.01
VALUE KNAP: 1027.05
VALUE MINKNAP: 1027.02
VALUE KNAP: 1027.05
VALUE MINKNAP: 1027.01
VALUE KNAP: 1027.05
VALUE MINKNAP: 1027.02
VALUE KNAP: 1027.05
VALUE MINKNAP: 1027.01
VALUE KNAP: 1027.05
VALUE MINKNAP: 1027.02
VALUE KNAP: 1027.05
VALUE MINKNAP: 1027.00
VALUE KNAP: 1027.04
VALUE MINKNAP: 1027.01
VALUE KNAP: 1027.05
VALUE MINKNAP: 1027.00
VALUE KNAP: 1027.04
VALUE MINKNAP: 1027.01
VALUE KNAP: 1027.05
VALUE MINKNAP: 1027.00
VALUE KNAP: 1027.04
VALUE MINKNAP: 1027.01
VALUE KNAP: 1027.05
VALUE MINKNAP: 1027.00
VALUE KNAP: 1027.04
VALUE MINKNAP: 1027.01
VALUE KNAP: 1027.05
VALUE MINKNAP: 1027.01
VALUE KNAP: 1027.05
VALUE MINKNAP: 1027.01
VALUE KNAP: 1027.04
VALUE MINKNAP: 1027.00
VALUE KNAP: 1027.05
VALUE MINKNAP: 1027.01
VALUE KNAP: 1027.05
VALUE MINKNAP: 1027.00
VALUE KNAP: 1027.05
VALUE MINKNAP: 1027.01
VALUE KNAP: 1027.04
VALUE MINKNAP: 1027.00
VALUE KNAP: 1027.05
VALUE MINKNAP: 1027.00
VALUE KNAP: 1027.05
VALUE MINKNAP: 1027.01
VALUE KNAP: 1027.05
VALUE MINKNAP: 1027.00
VALUE KNAP: 1027.05
VALUE MINKNAP: 1027.00
VALUE KNAP: 1027.04
VALUE MINKNAP: 1027.01
VALUE KNAP: 1027.05
VALUE MINKNAP: 1027.00
VALUE KNAP: 1027.04
VALUE MINKNAP: 1027.00
VALUE KNAP: 1027.05
VALUE MINKNAP: 1027.00
VALUE KNAP: 1027.04
VALUE MINKNAP: 1027.00
VALUE KNAP: 1027.05
VALUE MINKNAP: 1027.00
VALUE KNAP: 1027.05
VALUE MINKNAP: 1027.00
VALUE KNAP: 1027.05
VALUE MINKNAP: 1027.00
VALUE KNAP: 1027.05
VALUE MINKNAP: 1027.00
VALUE KNAP: 1027.05
VALUE MINKNAP: 1027.00
VALUE KNAP: 1027.05
VALUE MINKNAP: 1027.00
VALUE KNAP: 1027.05
VALUE MINKNAP: 1027.00
VALUE KNAP: 1027.05
VALUE MINKNAP: 1027.00
VALUE KNAP: 1027.04
VALUE MINKNAP: 1027.00
VALUE KNAP: 1027.05
VALUE MINKNAP: 1027.00
VALUE KNAP: 1027.05
VALUE MINKNAP: 1027.00
VALUE KNAP: 1027.05
VALUE MINKNAP: 1027.01
VALUE KNAP: 1027.04
VALUE MINKNAP: 1027.00
VALUE KNAP: 1027.05
VALUE MINKNAP: 1027.00
VALUE KNAP: 1027.04
VALUE MINKNAP: 1027.00
VALUE KNAP: 1027.05
VALUE MINKNAP: 1027.00
VALUE KNAP: 1027.05
VALUE MINKNAP: 1027.00
VALUE KNAP: 1027.05
VALUE MINKNAP: 1027.00
VALUE KNAP: 1027.05
VALUE MINKNAP: 1027.00
VALUE KNAP: 1027.05
VALUE MINKNAP: 1027.00
VALUE KNAP: 1027.05
VALUE MINKNAP: 1027.00
VALUE KNAP: 1027.04
VALUE MINKNAP: 1027.00
VALUE KNAP: 1027.05
VALUE MINKNAP: 1027.00
VALUE KNAP: 1027.04
VALUE MINKNAP: 1027.00
VALUE KNAP: 1027.05
VALUE MINKNAP: 1027.00
VALUE KNAP: 1027.04
VALUE MINKNAP: 1027.00
VALUE KNAP: 1027.04
VALUE MINKNAP: 1027.00
VALUE KNAP: 1027.04
VALUE MINKNAP: 1027.00
VALUE KNAP: 1027.05
VALUE MINKNAP: 1027.00
VALUE KNAP: 1027.05
VALUE MINKNAP: 1027.00
VALUE KNAP: 1027.04
VALUE MINKNAP: 1027.00
VALUE KNAP: 1027.05
VALUE MINKNAP: 1027.00
VALUE KNAP: 1027.04
VALUE MINKNAP: 1027.00
VALUE KNAP: 1027.05
VALUE MINKNAP: 1027.00
VALUE KNAP: 1027.05
VALUE MINKNAP: 1027.00
VALUE KNAP: 1027.05
VALUE MINKNAP: 1027.00
VALUE KNAP: 1027.04
VALUE MINKNAP: 1027.00
VALUE KNAP: 1027.05
VALUE MINKNAP: 1027.00
VALUE KNAP: 1027.05
VALUE MINKNAP: 1026.99
VALUE KNAP: 1027.05
VALUE MINKNAP: 1027.00
VALUE KNAP: 1027.05
VALUE MINKNAP: 1026.99
VALUE KNAP: 1027.05
VALUE MINKNAP: 1027.01
VALUE KNAP: 1027.05
VALUE MINKNAP: 1026.99
VALUE KNAP: 1027.05
VALUE MINKNAP: 1027.00
VALUE KNAP: 1027.05
VALUE MINKNAP: 1027.00
VALUE KNAP: 1027.04
VALUE MINKNAP: 1027.00
VALUE KNAP: 1027.05
VALUE MINKNAP: 1027.00
VALUE KNAP: 1027.04
VALUE MINKNAP: 1027.00
VALUE KNAP: 1027.05
VALUE MINKNAP: 1027.00
VALUE KNAP: 1027.04
VALUE MINKNAP: 1027.00
VALUE KNAP: 1027.05
VALUE MINKNAP: 1027.00
VALUE KNAP: 1027.04
VALUE MINKNAP: 1027.00
VALUE KNAP: 1027.05
VALUE MINKNAP: 1027.01
VALUE KNAP: 1027.05
VALUE MINKNAP: 1027.00
VALUE KNAP: 1027.05
VALUE MINKNAP: 1027.00
VALUE KNAP: 1027.05
VALUE MINKNAP: 1026.99
VALUE KNAP: 1027.05
VALUE MINKNAP: 1027.01
VALUE KNAP: 1027.04
VALUE MINKNAP: 1026.99
VALUE KNAP: 1027.04
VALUE MINKNAP: 1027.01
VALUE KNAP: 1027.05
VALUE MINKNAP: 1026.99
VALUE KNAP: 1027.05
VALUE MINKNAP: 1027.00
VALUE KNAP: 1027.05
VALUE MINKNAP: 1027.00
VALUE KNAP: 1027.05
VALUE MINKNAP: 1027.00
VALUE KNAP: 1027.05
VALUE MINKNAP: 1027.00
VALUE KNAP: 1027.05
VALUE MINKNAP: 1027.00
VALUE KNAP: 1027.05
VALUE MINKNAP: 1027.00
VALUE KNAP: 1027.05
VALUE MINKNAP: 1027.00
VALUE KNAP: 1027.04
VALUE MINKNAP: 1027.00
VALUE KNAP: 1027.05
VALUE MINKNAP: 1027.00
VALUE KNAP: 1027.04
VALUE MINKNAP: 1027.00
VALUE KNAP: 1027.05
VALUE MINKNAP: 1027.00
VALUE KNAP: 1027.05
VALUE MINKNAP: 1027.01
VALUE KNAP: 1027.04
VALUE MINKNAP: 1026.98
VALUE KNAP: 1027.05
VALUE MINKNAP: 1027.01
VALUE KNAP: 1027.04
VALUE MINKNAP: 1026.99
VALUE KNAP: 1027.05
VALUE MINKNAP: 1027.01
VALUE KNAP: 1027.04
VALUE MINKNAP: 1026.99
VALUE KNAP: 1027.05
VALUE MINKNAP: 1027.00
VALUE KNAP: 1027.04
VALUE MINKNAP: 1027.00
VALUE KNAP: 1027.05
VALUE MINKNAP: 1027.00
VALUE KNAP: 1027.04
VALUE MINKNAP: 1027.00
VALUE KNAP: 1027.04
VALUE MINKNAP: 1027.00
VALUE KNAP: 1027.05
VALUE MINKNAP: 1027.00
VALUE KNAP: 1027.04
VALUE MINKNAP: 1026.99
VALUE KNAP: 1027.05
VALUE MINKNAP: 1027.00
VALUE KNAP: 1027.04
VALUE MINKNAP: 1027.00
VALUE KNAP: 1027.05
VALUE MINKNAP: 1027.00
VALUE KNAP: 1027.04
VALUE MINKNAP: 1027.00
VALUE KNAP: 1027.05
VALUE MINKNAP: 1027.00
VALUE KNAP: 1027.04
VALUE MINKNAP: 1027.00
VALUE KNAP: 1027.05
VALUE MINKNAP: 1027.00
VALUE KNAP: 1027.05
VALUE MINKNAP: 1027.00
VALUE KNAP: 1027.05
VALUE MINKNAP: 1027.00
VALUE KNAP: 1027.04
VALUE MINKNAP: 1027.00
VALUE KNAP: 1027.04
VALUE MINKNAP: 1027.01
VALUE KNAP: 1027.05
VALUE MINKNAP: 1026.99
VALUE KNAP: 1027.04
VALUE MINKNAP: 1027.00
VALUE KNAP: 1027.05
VALUE MINKNAP: 1027.00
VALUE KNAP: 1027.05
VALUE MINKNAP: 1027.00
VALUE KNAP: 1027.05
VALUE MINKNAP: 1026.99
VALUE KNAP: 1027.05
VALUE MINKNAP: 1027.01
VALUE KNAP: 1027.05
VALUE MINKNAP: 1027.00
VALUE KNAP: 1027.04
VALUE MINKNAP: 1027.00
VALUE KNAP: 1027.05
VALUE MINKNAP: 1027.00
VALUE KNAP: 1027.04
VALUE MINKNAP: 1027.00
VALUE KNAP: 1027.05
VALUE MINKNAP: 1027.00
VALUE KNAP: 1027.05
VALUE MINKNAP: 1027.00
VALUE KNAP: 1027.05
VALUE MINKNAP: 1027.00
VALUE KNAP: 1027.05
VALUE MINKNAP: 1027.00
VALUE KNAP: 1027.05
VALUE MINKNAP: 1027.00
VALUE KNAP: 1027.05
VALUE MINKNAP: 1027.00
VALUE KNAP: 1027.04
VALUE MINKNAP: 1027.00
SI
